index	Female_Controls	Male_Controls	Female_Cases	Male_Cases	index	Female_Prevalence	Male_Prevalence	PheCode	Phenotype	Total_Prevalence	Total_Cases	Total_Controls
0	248436.0	207723.0	14219.0	11301.0	Status	0.05413565323332889	0.0515970852509314	535.0	Gastritis and duodenitis	0.05298134234625134	25520	456159
0	248436.0	207723.0	878.0	825.0	Status	0.003521663444491685	0.003955923816099891	535.1	Acute gastritis	0.003719461322407188	1703	456159
0	248436.0	207723.0	7162.0	5526.0	Status	0.028020563541185768	0.025913368878634834	535.8	Other specified gastritis	0.027062133275887443	12688	456159
0	248436.0	207723.0	284.0	266.0	Status	0.0011418462528144098	0.00127891378870998	535.2	Atrophic gastritis	0.0012042679255280715	550	456159
0	248436.0	207723.0	4474.0	6267.0	Status	0.01769008738286347	0.029286415253049206	535.6	Duodenitis	0.023004926108374384	10741	456159
0	236621.0	208560.0	36062.0	19874.0	Status	0.13224880172214623	0.0870010593869564	785.0	Abdominal pain	0.11162263503333553	55936	445181
0	248436.0	207723.0	2666.0	2450.0	Status	0.010617199385110434	0.011657063466763096	537.0	Other disorders of stomach and duodenum	0.011090997777898216	5116	456159
0	248436.0	207723.0	7.0	10.0	Status	2.8175476869946025e-05	4.813871652554e-05	536.0	Disorders of function of stomach	3.726631826312651e-05	17	456159
0	270668.0	226629.0	1463.0	1385.0	Status	0.005376087252095498	0.006074188427026411	540.11	Acute appendicitis	0.00569434863889472	2848	497297
0	270668.0	226629.0	400.0	330.0	Status	0.001475644487730016	0.0014540071114165995	540.1	Appendicitis	0.0014657839835992828	730	497297
0	270668.0	226629.0	220.0	143.0	Status	0.0008121437642125158	0.0006305893143774364	540.0	Appendiceal conditions	0.0007294136559096571	363	497297
0	245493.0	189912.0	1472.0	19523.0	Status	0.005960358755289211	0.09321746603958268	550.1	Inguinal hernia	0.046001314636283964	20995	435405
0	245493.0	189912.0	641.0	233.0	Status	0.002604272469467851	0.001225380630571406	550.3	Femoral hernia	0.002003305224409151	874	435405
0	245493.0	189912.0	1507.0	3861.0	Status	0.0061012145748987855	0.019925376600455173	550.4	Umbilical hernia	0.012178604406349753	5368	435405
0	245493.0	189912.0	2458.0	2454.0	Status	0.009913248988711479	0.01275693209818783	550.5	Ventral hernia	0.011155599261441189	4912	435405
0	245493.0	189912.0	2584.0	2508.0	Status	0.010416120801202852	0.013033988150919863	550.0	Abdominal hernia	0.011559670099909875	5092	435405
0	245493.0	189912.0	22387.0	16814.0	Status	0.08357100194116769	0.08133471358222961	550.2	Diaphragmatic hernia	0.0825969330349806	39201	435405
0	212855.0	182273.0	1320.0	1051.0	Status	0.0061631843118944785	0.0057330191355196266	555.1	Regional enteritis	0.0059647948799871195	2371	395128
0	212855.0	182273.0	1970.0	2114.0	Status	0.009170254858605842	0.011465016514179416	555.2	Ulcerative colitis	0.010230153402202338	4084	395128
0	212855.0	182273.0	387.0	414.0	Status	0.0018148394781515836	0.0022661711013919985	555.21	Ulcerative colitis (chronic)	0.0020230899984593196	801	395128
0	267552.0	223347.0	3031.0	2690.0	Status	0.011201738468418194	0.011900706521498692	990.0	Effects radiation NOS	0.011519874350610124	5721	490899
0	257104.0	212715.0	175.0	140.0	Status	0.0006801954298640775	0.0006577247421953912	569.1	Toxic gastroenteritis and colitis	0.0006700217384830708	315	469819
0	212855.0	182273.0	520.0	264.0	Status	0.0024370240187463386	0.0014462821236242516	561.1	Diarrhea	0.001980238032694134	784	395128
0	212855.0	182273.0	12183.0	8005.0	Status	0.054137523440485606	0.042070023859826146	558.0	Noninfectious gastroenteritis	0.04860877018944611	20188	395128
0	267649.0	221163.0	287.0	197.0	Status	0.0010711513197181417	0.0008899530177087098	441.0	Vascular insufficiency of intestine	0.0009891762859291716	484	488812
0	267649.0	221163.0	206.0	196.0	Status	0.0007690728192492206	0.0008854394896977308	441.1	Acute vascular insufficiency of intestine	0.0008217262792969948	402	488812
0	267649.0	221163.0	35.0	35.0	Status	0.00013075118423215432	0.0001582292787457391	441.2	Chronic vascular insufficiency of intestine	0.00014318383577223133	70	488812
0	257104.0	212715.0	2934.0	2441.0	Status	0.0112829663356894	0.011345256465076503	569.0	Other disorders of intestine	0.011311169753826858	5375	469819
0	212855.0	182273.0	300.0	558.0	Status	0.00140742652060707	0.003051998840459222	560.1	Paralytic ileus	0.002166743268701419	858	395128
0	212855.0	182273.0	2815.0	2096.0	Status	0.01305234849538647	0.011368505551367095	560.4	Other intestinal obstruction	0.012276303060451606	4911	395128
0	212855.0	182273.0	267.0	161.0	Status	0.001252803558525164	0.0008825109354615916	560.2	Impaction of intestine	0.001082021256155892	428	395128
0	212855.0	182273.0	758.0	532.0	Status	0.0035484731734491816	0.002910204863105495	560.3	Peritoneal or intestinal adhesions	0.0032541408311428845	1290	395128
0	212855.0	182273.0	21820.0	19211.0	Status	0.09297965271119633	0.09534752139127672	562.1	Diverticulosis	0.0940734915478071	41031	395128
0	212855.0	182273.0	6131.0	2048.0	Status	0.027997223566803356	0.011111050829802356	564.1	Irritable Bowel Syndrome	0.020279836452131998	8179	395128
0	212855.0	182273.0	754.0	433.0	Status	0.0035298138187061408	0.00236992764331768	564.0	Functional digestive disorders	0.0029950922877004403	1187	395128
0	212855.0	182273.0	9936.0	6752.0	Status	0.044597851798322194	0.03572014283824891	563.0	Constipation	0.04052295199797968	16688	395128
0	257104.0	212715.0	5484.0	6043.0	Status	0.020884427315795085	0.027624132603150515	565.0	Anal and rectal conditions	0.0239474307462823	11527	469819
0	257104.0	212715.0	4700.0	6279.0	Status	0.017952361308459765	0.02867201841146333	565.1	Anal and rectal polyp	0.022834953556379187	10979	469819
0	254750.0	212284.0	9473.0	7950.0	Status	0.03585229143564338	0.036097968524387694	578.8	Hemorrhage of rectum and anus	0.03596397616300311	17423	467034
0	212855.0	182273.0	322.0	289.0	Status	0.0015104819000173564	0.0015830238494319738	556.0	Ulceration of the lower GI tract	0.0015439468942914395	611	395128
0	257104.0	212715.0	582.0	710.0	Status	0.002258562746909029	0.003326695560501347	567.0	Peritonitis and retroperitoneal infections	0.0027424534769937446	1292	469819
0	212855.0	182273.0	580.0	513.0	Status	0.0027174549628692576	0.002806560677513595	556.1	Ulceration of intestine	0.002758561509864444	1093	395128
0	257104.0	212715.0	211.0	140.0	Status	0.0008200066066883004	0.0006577247421953912	568.0	Other disorders of peritoneum	0.0007465384860795032	351	469819
0	257104.0	212715.0	3173.0	1805.0	Status	0.012190858201070399	0.008414133880290883	568.1	Peritoneal adhesions (postoperative) (postinfection)	0.010484480735977691	4978	469819
0	255083.0	203845.0	247.0	959.0	Status	0.0009673755532056555	0.0046825257319192985	317.11	Alcoholic liver damage	0.0026209756288385557	1206	458928
0	265463.0	221379.0	304.0	596.0	Status	0.0011438590946204758	0.002684987048091001	571.8	Liver abscess and sequelae of chronic liver disease	0.0018452378511590144	900	486842
0	268154.0	224818.0	343.0	364.0	Status	0.0012774816850840047	0.001616470232967111	70.9	Hepatitis NOS	0.0014321046672027774	707	492972
0	265463.0	221379.0	1356.0	1178.0	Status	0.005082096852173196	0.005293026056246265	573.0	Other disorders of liver	0.005178022624730268	2534	486842
0	268154.0	224818.0	282.0	111.0	Status	0.0010505297352069022	0.0004934890565467325	70.4	Chronic hepatitis	0.0007965704904077103	393	492972
0	265463.0	221379.0	385.0	691.0	Status	0.0014481959616021185	0.0031116314675552754	571.51	Cirrhosis of liver without mention of alcohol	0.00220528859357515	1076	486842
0	265463.0	221379.0	1407.0	1451.0	Status	0.005272229924682429	0.006511690526410268	571.5	Other chronic nonalcoholic liver disease	0.005836226260976108	2858	486842
0	265463.0	221379.0	289.0	74.0	Status	0.0010874800565941179	0.00033415668335944873	571.6	Primary biliary cirrhosis	0.0007450662452150532	363	486842
0	265463.0	221379.0	14.0	19.0	Status	5.2735265201881894e-05	8.581830007497809e-05	573.1	Chronic passive congestion of liver	6.777920410783055e-05	33	486842
0	265463.0	221379.0	2.0	1.0	Status	7.533949861563671e-06	4.5171198843617306e-06	573.4	Acute and subacute necrosis of liver	6.162125522496893e-06	3	486842
0	265463.0	221379.0	284.0	596.0	Status	0.0010686856295649622	0.002684987048091001	571.81	Portal hypertension	0.001804306551683131	880	486842
0	256332.0	220738.0	8430.0	3693.0	Status	0.03183991660434655	0.016454946063600838	574.1	Cholelithiasis	0.02478163015415184	12123	477070
0	256332.0	220738.0	1380.0	848.0	Status	0.005354814676848575	0.003826956576679032	574.11	Cholelithiasis with acute cholecystitis	0.004648465046797608	2228	477070
0	256332.0	220738.0	5345.0	2146.0	Status	0.020425944962683	0.00962832684266255	574.12	Cholelithiasis with other cholecystitis	0.015459353930671268	7491	477070
0	256332.0	220738.0	2367.0	1272.0	Status	0.009149629492189766	0.005729471645421378	574.2	Calculus of bile duct	0.007570068378166417	3639	477070
0	256332.0	220738.0	2262.0	1471.0	Status	0.008747302721640874	0.006619893883686079	574.3	Cholecystitis without cholelithiasis	0.007764094649991784	3733	477070
0	256332.0	220738.0	1387.0	633.0	Status	0.00538183059844249	0.002859453135234516	575.7	Other disorders of gallbladder	0.0042163267861988355	2020	477070
0	256332.0	220738.0	466.0	153.0	Status	0.0018146558773822225	0.0006926493157258558	575.6	Cholesterolosis of gallbladder	0.0012958221771905989	619	477070
0	256332.0	220738.0	1036.0	548.0	Status	0.004025364458673961	0.002476433213126904	575.8	Other disorders of biliary tract	0.0033092797720273934	1584	477070
0	256332.0	220738.0	345.0	478.0	Status	0.0013441017309692726	0.0021607840300882394	575.1	Cholangitis	0.0017221428227657655	823	477070
0	256332.0	220738.0	593.0	655.0	Status	0.002308066556388051	0.0029585397912309784	575.2	Obstruction of bile duct	0.002609142871478807	1248	477070
0	271111.0	226858.0	239.0	497.0	Status	0.000880781278791229	0.0021860086648633195	577.2	Chronic pancreatitis	0.001475822379964107	736	497969
0	271111.0	226858.0	295.0	276.0	Status	0.001086932492280937	0.0012151417225074186	577.3	Cyst and pseudocyst of pancreas	0.0011453444056645406	571	497969
0	271111.0	226858.0	417.0	484.0	Status	0.0015357532188208952	0.0021289510957060286	577.0	Diseases of pancreas	0.0018060817447431194	901	497969
0	212855.0	182273.0	276.0	153.0	Status	0.0012949782058921508	0.0008386962384747788	557.0	Intestinal malabsorption (non-celiac)	0.0010845466013747703	429	395128
0	212855.0	182273.0	1624.0	855.0	Status	0.007571836869810098	0.004668865492988511	557.1	Celiac disease	0.006234799689140281	2479	395128
0	257104.0	212715.0	333.0	390.0	Status	0.0012935203564367205	0.0018300837615260084	569.2	Gastrointestinal complications	0.0015365259636759311	723	469819
0	272658.0	228400.0	25.0	34.0	Status	9.16815496382246e-05	0.0001488394897432081	539.0	Bariatric surgery	0.00011773697559651738	59	501058
0	260108.0	216820.0	360.0	388.0	Status	0.0013821275550163553	0.001786306213399138	853.0	Complication of colostomy or enterostomy	0.001565914971654427	748	476928
0	254750.0	212284.0	1145.0	1572.0	Status	0.004474491490650462	0.007350740685320964	578.1	Hematemesis	0.00578391530832292	2717	467034
0	254750.0	212284.0	1606.0	2191.0	Status	0.006264725615940333	0.010215642848816878	578.2	Blood in stool	0.00806446474425006	3797	467034
0	254750.0	212284.0	4578.0	4434.0	Status	0.017653319348469892	0.02045976799342925	578.9	Hemorrhage of gastrointestinal tract	0.018930943648302896	9012	467034
0	268979.0	225987.0	169.0	82.0	Status	0.0006279073223653901	0.00036272111611941485	695.8	Other specified erythematous conditions	0.0005068485128741541	251	494966
0	265645.0	219393.0	23.0	25.0	Status	8.657422045560625e-05	0.00011393778085662981	686.2	Impetigo	9.89515261211414e-05	48	485038
0	265645.0	219393.0	353.0	374.0	Status	0.0013270776472003548	0.0017018023634121592	681.0	Superficial cellulitis and abscess	0.001496608442353813	727	485038
0	265645.0	219393.0	368.0	461.0	Status	0.0013833910372801328	0.0020968460887680006	681.1	Cellulitis and abscess of fingers/toes	0.0017062282476480188	829	485038
0	265645.0	219393.0	3203.0	4896.0	Status	0.011913795155626971	0.02182897957545845	681.5	Cellulitis and abscess of leg, except foot	0.016423427972348456	8099	485038
0	265645.0	219393.0	3203.0	4896.0	Status	0.011913795155626971	0.02182897957545845	681.6	Cellulitis and abscess of foot, toe	0.016423427972348456	8099	485038
0	265645.0	219393.0	3203.0	4896.0	Status	0.011913795155626971	0.02182897957545845	681.3	Cellulitis and abscess of arm/hand	0.016423427972348456	8099	485038
0	265645.0	219393.0	502.0	371.0	Status	0.0018861756848658825	0.0016881745872845415	681.7	Cellulitis and abscess of trunk	0.0017966253079267603	873	485038
0	265645.0	219393.0	165.0	478.0	Status	0.0006207441405515218	0.0021740020284621436	686.3	Pilonidal cyst	0.001323914256476988	643	485038
0	265645.0	219393.0	36.0	32.0	Status	0.00013550084499832507	0.00014583570696137632	686.5	Pyoderma	0.00014017554926139855	68	485038
0	268415.0	225851.0	41.0	43.0	Status	0.00015272521381529935	0.0001903547681655998	701.1	Keratoderma, acquired	0.00016992009709719834	84	494266
0	268408.0	225838.0	2.0	9.0	Status	7.451287209865504e-06	3.984998693805984e-05	702.0	Degenerative skin conditions and other dermatoses	2.2255628144872e-05	11	494246
0	268415.0	225851.0	1283.0	998.0	Status	0.004757172837766687	0.004399402245546597	701.0	Other hypertrophic and atrophic conditions of skin	0.004593724259737749	2281	494266
0	268979.0	225987.0	42.0	40.0	Status	0.00015612164106147848	0.00017697000800789286	695.21	Dermatitis herpetiformis	0.00016564050354713077	82	494966
0	268979.0	225987.0	93.0	56.0	Status	0.00034563239578997443	0.0002477404741575718	695.1	Toxic erythema	0.0003009401856134433	149	494966
0	268979.0	225987.0	6.0	8.0	Status	2.230607654701935e-05	3.5399013252505583e-05	695.2	Bullous dermatoses	2.8283971069538162e-05	14	494966
0	269222.0	225729.0	1821.0	1529.0	Status	0.0067184911619189575	0.0067280359767312925	939.0	Atopic/contact dermatitis due to other or unspecified	0.006722844224675447	3350	494951
0	268979.0	225987.0	21.0	68.0	Status	7.806691449814127e-05	0.00030081174935303357	690.1	Seborrheic dermatitis	0.00017977800446415044	89	494966
0	269222.0	225729.0		7.0	Status	0.0	3.1009675018605804e-05	949.1	Diaper or napkin rash	1.4142614120794087e-05	7	494951
0	269222.0	225729.0	179.0	95.0	Status	0.0006644370288157802	0.0004206815927447924	930.0	Allergic reaction to food	0.0005532838608713211	274	494951
0	269222.0	225729.0	4.0	2.0	Status	1.485740604547852e-05	8.860103397406647e-06	931.0	Contact dermatitis and other eczema due to plants [except food]	1.2122265166469006e-05	6	494951
0	268979.0	225987.0	373.0	357.0	Status	0.0013848050135139148	0.001577245255010073	695.9	Unspecified erythematous condition	0.0014726768019108485	730	494966
0	268240.0	224836.0	1752.0	1508.0	Status	0.006489081157960236	0.006662425334888488	687.1	Rash and other nonspecific skin eruption	0.006568131265916637	3260	493076
0	268979.0	225987.0	725.0	375.0	Status	0.0026881321745320795	0.0016566384817239643	695.7	Prurigo and Lichen	0.002217446871988808	1100	494966
0	272007.0	227977.0	676.0	457.0	Status	0.0024790691022175933	0.002000577847430768	698.0	Pruritus and related conditions	0.002260949039844986	1133	499984
0	266417.0	222626.0	7.0	8.0	Status	2.6273909257424257e-05	3.593341538129845e-05	705.1	Dyshidrosis	3.067120873188865e-05	15	489043
0	268979.0	225987.0	15.0	20.0	Status	5.5763325576035154e-05	8.849283429274315e-05	690.0	Erythematosquamous dermatosis	7.07069278647922e-05	35	494966
0	268979.0	225987.0	23.0	43.0	Status	8.550122303923391e-05	0.00019024023359731008	696.3	Pityriasis	0.00013332471436189983	66	494966
0	268979.0	225987.0	9.0	16.0	Status	3.345874165390278e-05	7.079552041344583e-05	696.2	Parapsoriasis	5.050596879539224e-05	25	494966
0	268249.0	224712.0	4434.0	3722.0	Status	0.016260639643835516	0.016293546494830016	689.0	Disorder of skin and subcutaneous tissue NOS	0.01627564021974908	8156	492961
0	269222.0	225729.0	479.0	361.0	Status	0.001776040874894791	0.001596709275067451	947.0	Urticaria	0.0016942623000417514	840	494951
0	268979.0	225987.0	74.0	33.0	Status	0.0002750387470126704	0.00014600477833820016	695.81	Erythema nodosum	0.00021612974248242178	107	494966
0	269222.0	225729.0	14.0	10.0	Status	5.199898973391374e-05	4.429894701402947e-05	938.1	Acute dermatitis due to solar radiation	4.8487297338249405e-05	24	494951
0	269222.0	225729.0	87.0	67.0	Status	0.00032304898833681754	0.0002967280199826392	938.0	Dermatitis due to solar radiation	0.00031104513184072066	154	494951
0	269222.0	225729.0	193.0	185.0	Status	0.0007163669431917302	0.000818895685968997	938.2	Chronic dermatitis due to solar radiation	0.0007631291525430573	378	494951
0	268979.0	225987.0	703.0	431.0	Status	0.0026067739040796195	0.0019035589043273945	694.2	Other dyschromia	0.0022858294698649465	1134	494966
0	268360.0	224301.0	258.0	208.0	Status	0.0009604717479841262	0.0009264661995732911	703.0	Diseases of nail, NOS	0.0009449898302060118	466	492661
0	268360.0	224301.0	511.0	576.0	Status	0.0019005396640024398	0.002561400232126896	703.1	Ingrowing nail	0.002201527904923159	1087	492661
0	259148.0	224935.0	2.0		Status	7.717538105344396e-06	0.0	731.0	Osteitis deformans and osteopathies associated with other disorders classified elsewhere	4.131505830587603e-06	2	484083
0	268360.0	224301.0	20.0	6.0	Status	7.452120128176467e-05	2.6749053752223515e-05	704.11	Alopecia Areata	5.277184094567139e-05	26	492661
0	268360.0	224301.0	173.0	35.0	Status	0.0006442411174790436	0.0001560159760359461	704.1	Alopecia	0.00042201883259040436	208	492661
0	268360.0	224301.0	1.0		Status	3.7263238697128124e-06	0.0	704.12	Telogen effluvium	2.0297891860951324e-06	1	492661
0	268360.0	224301.0	48.0	54.0	Status	0.0001788322255670472	0.00024068997793675202	704.8	Other specified diseases of hair and hair follicles	0.0002069960609867218	102	492661
0	268360.0	224301.0	3329.0	3299.0	Status	0.012252980429829695	0.014494727592267135	704.0	Diseases of hair and hair follicles	0.01327487687491613	6628	492661
0	268360.0	224301.0	33.0	5.0	Status	0.0001229540263717757	2.2290977503945502e-05	704.2	Hirsutism	7.71261967245722e-05	38	492661
0	266417.0	222626.0	59.0	44.0	Status	0.00022140830693946173	0.00019760183230789957	706.1	Acne	0.00021057107693817388	103	489043
0	268979.0	225987.0	203.0	250.0	Status	0.0007541366064595701	0.001105035869464323	695.3	Rosacea	0.0009143775269014713	453	494966
0	266417.0	222626.0	174.0	73.0	Status	0.000652685199425337	0.00032779671215407344	705.3	Hidradenitis	0.0005048130965276216	247	489043
0	266417.0	222626.0	22.0	8.0	Status	8.257049455973037e-05	3.593341538129845e-05	705.0	Disorders of sweat glands	6.13405360753916e-05	30	489043
0	268979.0	225987.0	68.0	33.0	Status	0.00025274394436659766	0.00014600477833820016	694.1	Vitiligo	0.00020401279018799476	101	494966
0	268415.0	225851.0	76.0	74.0	Status	0.000283063491886134	0.00032754232599313933	701.6	Acquired acanthosis nigricans	0.0003033882398627876	150	494266
0	268415.0	225851.0	328.0	87.0	Status	0.001220496905965923	0.000385061388522515	700.0	Corns and callosities	0.0008389244786033827	415	494266
0	266417.0	222626.0	3.0	3.0	Status	1.126041588469334e-05	1.3475333402207259e-05	706.8	Other specified diseases of sebaceous glands	1.2268709270441202e-05	6	489043
0	271829.0	226975.0	140.0	237.0	Status	0.0005147645503715497	0.0010430787106314808	707.1	Decubitus ulcer	0.0007552370783343116	377	498804
0	268415.0	225851.0	2043.0	1077.0	Status	0.007553853093641157	0.004745998730874991	701.2	Scar conditions and fibrosis of skin	0.006272794167909833	3120	494266
0	268415.0	225851.0	240.0	119.0	Status	0.000893339040777205	0.0005266185776873037	701.4	Keloid scar	0.000725802375537023	359	494266
0	268415.0	225851.0	363.0	259.0	Status	0.0013505569652278089	0.0011454601742514705	701.5	Abnormal granulation tissue	0.0012568500347553385	622	494266
0	268408.0	225838.0	7.0	4.0	Status	2.6079019428869475e-05	1.7711497418549252e-05	702.4	Degenerative skin disorders	2.2255628144872e-05	11	494246
0	265645.0	219393.0	257.0	232.0	Status	0.0009665215004024039	0.001056346044393853	686.4	Pyogenic granuloma	0.0010071530522504412	489	485038
0	267742.0	225515.0	181.0	48.0	Status	0.0006755672338694327	0.00021280085829679512	695.41	Cutaneous lupus erythematosus	0.0004640455858930142	229	493257
0	268415.0	225851.0	62.0	20.0	Status	0.00023093225862923082	8.854611703140288e-05	701.3	Circumscribed scleroderma	0.0001658750515830953	82	494266
0	268979.0	225987.0	105.0	88.0	Status	0.00039021272167798904	0.00038925135463894724	694.3	Vascular disorders of skin	0.0003897737898331647	193	494966
0	271829.0	226975.0	729.0	1265.0	Status	0.002674660072351573	0.005542411496670172	707.0	Chronic ulcer of skin	0.003981645294110599	1994	498804
0	248363.0	210417.0	35.0	51.0	Status	0.00014090290582049775	0.00024231712184275044	711.1	Pyogenic arthritis	0.0001874185492060863	86	458780
0	248363.0	210417.0	47.0	33.0	Status	0.00018920333319914656	0.00015680684248039914	713.0	Arthropathy associated with other disorders classified elsewhere	0.00017434511615743365	80	458780
0	248363.0	210417.0	21797.0	16469.0	Status	0.08068181818181819	0.07258711423357986	716.9	Arthropathy NOS	0.07698683824032383	38266	458780
0	248363.0	210417.0	7.0	20.0	Status	2.8183758102830455e-05	9.504032085612322e-05	711.2	Reiter's disease	5.8848273892944095e-05	27	458780
0	267649.0	221163.0	24.0	16.0	Status	8.966163938835818e-05	7.233959824395626e-05	446.3	Hypersensitivity angiitis	8.182435583775867e-05	40	488812
0	268897.0	226431.0	391.0	215.0	Status	0.0014519770654466593	0.0009486159032147048	714.0	Rheumatoid arthritis and other inflammatory polyarthropathies	0.0012219367899760855	606	495328
0	268897.0	226431.0	16.0	8.0	Status	5.9498797008697984e-05	3.5329603116070994e-05	714.2	Juvenile rheumatoid arthritis	4.8450394870718194e-05	24	495328
0	268897.0	226431.0	181.0	393.0	Status	0.0006726674049903745	0.0017326208866786583	715.2	Ankylosing spondylitis	0.0011574867614972313	574	495328
0	272032.0	225460.0	447.0	2751.0	Status	0.0016404933958213293	0.012054633650437534	274.1	Gout	0.006387185683756416	3198	497492
0	272032.0	225460.0	2.0	39.0	Status	7.352022173698876e-06	0.0001729497691785773	274.11	Gouty arthropathy	8.240659413546437e-05	41	497492
0	264392.0	217395.0	67.0	70.0	Status	0.00025334739978597815	0.0003218908789920217	588.0	Disorders resulting from impaired renal function	0.0002842771889343548	137	481787
0	272032.0	225460.0	8.0	13.0	Status	2.9407440082340834e-05	5.7656570853272894e-05	274.2	Crystal arthropathies	4.2209952302753895e-05	21	497492
0	272032.0	225460.0	197.0	197.0	Status	0.0007236554518438521	0.0008730063769349057	274.21	Chondrocalcinosis	0.0007913458100850396	394	497492
0	271191.0	227304.0	403.0	301.0	Status	0.0014838324852537244	0.0013224665538982007	741.0	Symptoms and disorders of the joints	0.0014102592352949425	704	498495
0	271191.0	227304.0	7.0	6.0	Status	2.581139978908399e-05	2.639567110993797e-05	741.6	Villonodular synovitis	2.60778162035514e-05	13	498495
0	248363.0	210417.0	13.0	9.0	Status	5.234000064418463e-05	4.2770380086111035e-05	716.8	Palindromic rheumatism	4.795096795567587e-05	22	458780
0	269159.0	223983.0	132.0	193.0	Status	0.0004901760548997182	0.000860930697309257	836.0	Traumatic arthropathy	0.0006586053373376538	325	493142
0	248363.0	210417.0	62.0	34.0	Status	0.0002495723055248063	0.0001615577973019848	716.0	Other arthropathies	0.00020920684455059754	96	458780
0	248363.0	210417.0	12336.0	11179.0	Status	0.04731893869941964	0.050447661510135564	716.2	Unspecified monoarthritis	0.04875646647798546	23515	458780
0	253816.0	215465.0	5375.0	3021.0	Status	0.02073760277170118	0.013826972895288486	740.9	Osteoarthrosis NOS	0.017576730719712275	8396	469281
0	248363.0	210417.0	26.0	78.0	Status	0.00010467452262378769	0.00037055512007411103	713.5	Arthropathy associated with neurological disorders	0.000226636797099049	104	458780
0	253816.0	215465.0	505.0	242.0	Status	0.001985679515258276	0.00112189219635895	740.2	Osteoarthrosis, generalized	0.0015892670223901554	747	469281
0	253816.0	215465.0	8488.0	5502.0	Status	0.032359399780407465	0.024899645648445243	740.1	Osteoarthritis; localized	0.028948560952343508	13990	469281
0	253816.0	215465.0	6403.0	5269.0	Status	0.024606197087837553	0.023870359799577773	740.11	Osteoarthrosis, localized, primary	0.02426848361482307	11672	469281
0	253816.0	215465.0	203.0	165.0	Status	0.0007991528192772982	0.0007651996475444048	740.12	Osteoarthrosis, localized, secondary	0.0007835638955901109	368	469281
0	260428.0	225588.0	173.0	144.0	Status	0.0006638501003449718	0.0006379246185742385	736.2	Acquired deformities of finger	0.0006518167592986699	317	486016
0	260428.0	225588.0	8066.0	867.0	Status	0.03004163966420106	0.0038285752136185997	735.3	Hallux valgus (Bunion)	0.01804832417077315	8933	486016
0	260428.0	225588.0	1515.0	510.0	Status	0.005783701034194462	0.0022556590505002257	735.23	Hallux rigidus	0.004149241559623065	2025	486016
0	260428.0	225588.0	2419.0	505.0	Status	0.009203072509863153	0.0022335941404643222	735.2	Acquired toe deformities	0.005980283879412607	2924	486016
0	260428.0	225588.0	2256.0	404.0	Status	0.008588265748960728	0.0017876738999610606	735.21	Hammer toe (acquired)	0.00544327939166237	2660	486016
0	260428.0	225588.0	201.0	188.0	Status	0.0007712111852479961	0.0008326837219190703	736.0	Other acquired deformities of limbs	0.0007997450684100697	389	486016
0	260428.0	225588.0	49.0	57.0	Status	0.00018811641718846577	0.0002526091869972745	739.0	Contracture of joint	0.00021805225848655276	106	486016
0	260428.0	225588.0	169.0	63.0	Status	0.000648510919158701	0.00027919220389007805	735.1	Flat foot	0.0004771227850808641	232	486016
0	260428.0	225588.0	128.0	69.0	Status	0.0004912571577703066	0.0003057738071497893	735.0	Acquired foot deformities	0.00040517221876009075	197	486016
0	269159.0	223983.0	2336.0	2836.0	Status	0.00860421002228402	0.012503361711320481	835.0	Internal derangement of knee	0.010378997981192581	5172	493142
0	271191.0	227304.0	52.0	30.0	Status	0.00019171001647968797	0.0001319644223917232	742.2	Pathological, developmental or recurrent dislocation	0.00016446807614470783	82	498495
0	271191.0	227304.0	593.0	355.0	Status	0.0021818797280193096	0.0015593497292002512	742.9	Other derangement of joint	0.0018981144995525016	948	498495
0	271191.0	227304.0	24.0	39.0	Status	8.84906808251756e-05	0.00017154695768068512	742.1	Loose body in joint	0.00012636443503062834	63	498495
0	271191.0	227304.0	65.0	78.0	Status	0.00023962603592178605	0.0003430350687389503	742.8	Articular cartilage disorder	0.0002867811919669179	143	498495
0	256669.0	214949.0	132.0	48.0	Status	0.0005140166899661605	0.00022325892919436085	728.2	Laxity of ligament or hypermobility syndrome	0.0003815192094921979	180	471618
0	271191.0	227304.0	7.0	11.0	Status	2.581139978908399e-05	4.839099927413501e-05	741.1	Ankylosis of joint	3.610738335810701e-05	18	498495
0	271191.0	227304.0	40.0	10.0	Status	0.00014747576788788893	4.3992011050793176e-05	742.0	Derangement of joint, non-traumatic	0.0001002918492814089	50	498495
0	271191.0	227304.0	6.0	13.0	Status	2.2124138541355546e-05	5.7188859610147944e-05	741.5	Hemarthrosis	3.811327264630482e-05	19	498495
0	271191.0	227304.0	158.0	182.0	Status	0.0005822759619530568	0.000800049233799003	741.4	Joint effusions	0.0006815881002736376	340	498495
0	271458.0	227465.0	1225.0	969.0	Status	0.004492395932273006	0.004241925457681431	745.0	Pain in joint	0.004378219058623036	2194	498923
0	271191.0	227304.0	79.0	63.0	Status	0.0002912227669849228	0.0002770850651149903	741.2	Stiffness of joint	0.0002847763001943297	142	498495
0	256669.0	214949.0	5516.0	4159.0	Status	0.021038579628888	0.01898150683681107	726.1	Enthesopathy	0.02010209996821063	9675	471618
0	267649.0	221163.0	2.0		Status	7.472417439127819e-06	0.0	446.0	Polyarteritis nodosa and allied conditions	4.091535839808189e-06	2	488812
