PheCode	Phenotype	Total_Cases	Total_Controls	Total_Prevalence	index	Female_Controls	Male_Controls	Female_Cases	Male_Cases	index	Female_Prevalence	Male_Prevalence	index	30-39_Controls	40-49_Controls	50-59_Controls	60-69_Controls	70-79_Controls	30-39_Cases	40-49_Cases	50-59_Cases	60-69_Cases	70-79_Cases	index	30-39_Prevalence	40-49_Prevalence	50-59_Prevalence	60-69_Prevalence	70-79_Prevalence	index	AsianG_Controls	BlackG_Controls	ChineseG_Controls	MixedG_Controls	OtherEthnicityG_Controls	WhiteG_Controls	AsianG_Cases	BlackG_Cases	ChineseG_Cases	MixedG_Cases	OtherEthnicityG_Cases	WhiteG_Cases	index	AsianG_Prevalence	BlackG_Prevalence	ChineseG_Prevalence	MixedG_Prevalence	OtherEthnicityG_Prevalence	WhiteG_Prevalence	index	African_Controls	Any other Asian background_Controls	Any other Black background_Controls	Any other mixed background_Controls	Any other white background_Controls	Asian or Asian British_Controls	Bangladeshi_Controls	Black or Black British_Controls	British_Controls	Caribbean_Controls	Chinese_Controls	Do not know_Controls	Indian_Controls	Irish_Controls	Mixed_Controls	Other ethnic group_Controls	Pakistani_Controls	Prefer not to answer_Controls	White_Controls	White and Asian_Controls	White and Black African_Controls	White and Black Caribbean_Controls	African_Cases	Any other Asian background_Cases	Any other Black background_Cases	Any other mixed background_Cases	Any other white background_Cases	Asian or Asian British_Cases	Bangladeshi_Cases	Black or Black British_Cases	British_Cases	Caribbean_Cases	Chinese_Cases	Do not know_Cases	Indian_Cases	Irish_Cases	Mixed_Cases	Other ethnic group_Cases	Pakistani_Cases	Prefer not to answer_Cases	White_Cases	White and Asian_Cases	White and Black African_Cases	White and Black Caribbean_Cases	index	African_Prevalence	Any other Asian background_Prevalence	Any other Black background_Prevalence	Any other mixed background_Prevalence	Any other white background_Prevalence	Asian or Asian British_Prevalence	Bangladeshi_Prevalence	Black or Black British_Prevalence	British_Prevalence	Caribbean_Prevalence	Chinese_Prevalence	Do not know_Prevalence	Indian_Prevalence	Irish_Prevalence	Mixed_Prevalence	Other ethnic group_Prevalence	Pakistani_Prevalence	Prefer not to answer_Prevalence	White_Prevalence	White and Asian_Prevalence	White and Black African_Prevalence	White and Black Caribbean_Prevalence	index	0_Controls	1_Controls	2_Controls	3_Controls	4_Controls	0_Cases	1_Cases	2_Cases	3_Cases	4_Cases	index	0.0_Prevalence	1.0_Prevalence	2.0_Prevalence	3.0_Prevalence	4.0_Prevalence
751.3	Obstructive genitourinary defect	26	498131	5.219238111679651e-05	0	271114.0	227017.0	14.0	12.0	Status	5.163612758549467e-05	5.285668350739333e-05	0	6.0	116798.0	165800.0	213130.0	2397.0		7.0	6.0	13.0		Status	0.0	5.992894139805659e-05	3.618686899147196e-05	6.099191622525722e-05	0.0	0	9825.0	8007.0	1565.0	2943.0	6378.0	469413.0				2.0	1.0	23.0	Status	0.0	0.0	0.0	0.0006791171477079797	0.00015676438313215238	4.899496416976968e-05	0	3364.0	1800.0	121.0	1024.0	16225.0	43.0	234.0	27.0	439511.0	4495.0	1565.0	217.0	5921.0	13109.0	49.0	4509.0	1827.0	1652.0	568.0	826.0	424.0	620.0				1.0					22.0					1.0		1.0				1.0			Status	0.0	0.0	0.0	0.000975609756097561	0.0	0.0	0.0	0.0	5.005312456630105e-05	0.0	0.0	0.0	0.0	7.627765064836003e-05	0.0	0.00022172949002217295	0.0	0.0	0.0	0.0012091898428053204	0.0	0.0	0	99745.0	99624.0	99614.0	99618.0	99530.0	5.0	4.0	5.0	3.0	9.0	Status	5.012531328320802e-05	4.0149355602842574e-05	5.01912285808932e-05	3.0114132562411538e-05	9.041682154733321e-05
751.2	Congenital anomalies of urinary system	113	498131	0.0002267965093408049	0	271114.0	227017.0	48.0	65.0	Status	0.00017701595356281485	0.0002862402127865705	0	6.0	116798.0	165800.0	213130.0	2397.0		25.0	29.0	59.0		Status	0.0	0.00021399895568509627	0.00017487894156028197	0.0002767497384949505	0.0	0	9825.0	8007.0	1565.0	2943.0	6378.0	469413.0		1.0			2.0	110.0	Status	0.0	0.00012487512487512488	0.0	0.0	0.00031347962382445143	0.00023428032279568839	0	3364.0	1800.0	121.0	1024.0	16225.0	43.0	234.0	27.0	439511.0	4495.0	1565.0	217.0	5921.0	13109.0	49.0	4509.0	1827.0	1652.0	568.0	826.0	424.0	620.0	1.0				3.0				106.0					1.0		2.0							Status	0.00029717682020802375	0.0	0.0	0.0	0.00018486566428395365	0.0	0.0	0.0	0.0002411189740160185	0.0	0.0	0.0	0.0	7.627765064836003e-05	0.0	0.0004433606739082243	0.0	0.0	0.0	0.0	0.0	0.0	0	99745.0	99624.0	99614.0	99618.0	99530.0	26.0	20.0	21.0	20.0	26.0	Status	0.0002605967665955037	0.00020071454377584198	0.00021076930797410547	0.00020072663040205543	0.00026115954839487325
755.61	Congenital hip dysplasia and deformity	148	499958	0.0002959372613006043	0	271916.0	228042.0	130.0	18.0	Status	0.0004778603618505694	7.892659826361483e-05	0	6.0	117128.0	166290.0	214118.0	2416.0		55.0	56.0	37.0		Status	0.0	0.00046935135642542006	0.00033664771019441405	0.00017277205762181597	0.0	0	9848.0	8027.0	1567.0	2951.0	6406.0	471159.0	1.0	1.0		1.0	1.0	144.0	Status	0.0001015331505736623	0.00012456402590931738	0.0	0.00033875338753387534	0.00015607928827844546	0.00030553592911566446	0	3379.0	1806.0	123.0	1027.0	16286.0	43.0	236.0	27.0	441131.0	4498.0	1567.0	217.0	5930.0	13173.0	49.0	4533.0	1833.0	1656.0	569.0	830.0	425.0	620.0				1.0	5.0				133.0	1.0			1.0	6.0				1.0					Status	0.0	0.0	0.0	0.0009727626459143969	0.0003069179301454791	0.0	0.0	0.0	0.0003014068675441459	0.0002222716159146477	0.0	0.0	0.0001686056314280897	0.00045526974732529026	0.0	0.0	0.0	0.0006035003017501509	0.0	0.0	0.0	0.0	0	100122.0	99961.0	99975.0	99977.0	99923.0	29.0	24.0	24.0	28.0	43.0	Status	0.0002895627602320496	0.00024003600540081012	0.00024000240002400024	0.000279986000699965	0.00043014624972490646
755.1	Congenital deformities of feet	292	499958	0.0005837081459270365	0	271916.0	228042.0	195.0	97.0	Status	0.0007166193207918827	0.0004251793862513643	0	6.0	117128.0	166290.0	214118.0	2416.0		60.0	87.0	145.0		Status	0.0	0.0005119978154759873	0.0005229088155213761	0.000676738400937166	0.0	0	9848.0	8027.0	1567.0	2951.0	6406.0	471159.0	3.0	4.0		1.0	3.0	281.0	Status	0.00030453761039488374	0.0004980699788320259	0.0	0.00033875338753387534	0.00046809174598221254	0.0005960461564568131	0	3379.0	1806.0	123.0	1027.0	16286.0	43.0	236.0	27.0	441131.0	4498.0	1567.0	217.0	5930.0	13173.0	49.0	4533.0	1833.0	1656.0	569.0	830.0	425.0	620.0					8.0				265.0	4.0			3.0	8.0		2.0		1.0		1.0			Status	0.0	0.0	0.0	0.0	0.0004909782742113662	0.0	0.0	0.0	0.0006003679235878893	0.000888494002665482	0.0	0.0	0.0005056463846283499	0.0006069342235035278	0.0	0.0004410143329658214	0.0	0.0006035003017501509	0.0	0.0012033694344163659	0.0	0.0	0	100122.0	99961.0	99975.0	99977.0	99923.0	54.0	53.0	53.0	59.0	73.0	Status	0.0005390512697652132	0.0005299258103865458	0.0005298516415403687	0.0005897876764364828	0.0007300292011680467
754.0	Congenital musculoskeletal deformities of spine	144	499958	0.0002879412599829635	0	271916.0	228042.0	101.0	43.0	Status	0.0003713003231415684	0.00018852620733498477	0	6.0	117128.0	166290.0	214118.0	2416.0		41.0	53.0	48.0	2.0	Status	0.0	0.0003499219076718245	0.00031861875762731224	0.0002241252112847044	0.0008271298593879239	0	9848.0	8027.0	1567.0	2951.0	6406.0	471159.0	6.0	2.0			5.0	131.0	Status	0.0006088897909478384	0.00024909702329057166	0.0	0.0	0.0007799095304944627	0.00027796049141717415	0	3379.0	1806.0	123.0	1027.0	16286.0	43.0	236.0	27.0	441131.0	4498.0	1567.0	217.0	5930.0	13173.0	49.0	4533.0	1833.0	1656.0	569.0	830.0	425.0	620.0	1.0	1.0			4.0				124.0	1.0			5.0	3.0		5.0							Status	0.0002958579881656805	0.0005534034311012728	0.0	0.0	0.00024554941682013506	0.0	0.0	0.0	0.0002810166457037314	0.0002222716159146477	0.0	0.0	0.0008424599831508003	0.00022768670309653916	0.0	0.0011018069634200088	0.0	0.0	0.0	0.0	0.0	0.0	0	100122.0	99961.0	99975.0	99977.0	99923.0	25.0	27.0	26.0	25.0	41.0	Status	0.0002496330394320349	0.00027003240388846664	0.0002599974000259997	0.000249995000099998	0.00041014765315513585
756.21	Pectus excavatum	22	499958	4.400176007040282e-05	0	271916.0	228042.0	10.0	12.0	Status	3.677471076689982e-05	5.2619116525033545e-05	0	6.0	117128.0	166290.0	214118.0	2416.0		3.0	5.0	14.0		Status	0.0	2.5612348566989096e-05	3.006704952043056e-05	6.53802327536286e-05	0.0	0	9848.0	8027.0	1567.0	2951.0	6406.0	471159.0						22.0	Status	0.0	0.0	0.0	0.0	0.0	4.6691186614061264e-05	0	3379.0	1806.0	123.0	1027.0	16286.0	43.0	236.0	27.0	441131.0	4498.0	1567.0	217.0	5930.0	13173.0	49.0	4533.0	1833.0	1656.0	569.0	830.0	425.0	620.0					1.0				21.0														Status	0.0	0.0	0.0	0.0	6.13986615091791e-05	0.0	0.0	0.0	4.760264035978529e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	100122.0	99961.0	99975.0	99977.0	99923.0	3.0	3.0	8.0	3.0	5.0	Status	2.99625468164794e-05	3.0010803889400186e-05	8.001360231239311e-05	3.000600120024005e-05	5.003602593867585e-05
756.22	Pectus carinatum	2	499958	4.000320025602048e-06	0	271916.0	228042.0	2.0		Status	7.3551585404423395e-06	0.0	0	6.0	117128.0	166290.0	214118.0	2416.0			1.0	1.0		Status	0.0	0.0	6.013554551960118e-06	4.670300160191295e-06	0.0	0	9848.0	8027.0	1567.0	2951.0	6406.0	471159.0						2.0	Status	0.0	0.0	0.0	0.0	0.0	4.244833507017771e-06	0	3379.0	1806.0	123.0	1027.0	16286.0	43.0	236.0	27.0	441131.0	4498.0	1567.0	217.0	5930.0	13173.0	49.0	4533.0	1833.0	1656.0	569.0	830.0	425.0	620.0									2.0														Status	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5337800617954225e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	100122.0	99961.0	99975.0	99977.0	99923.0		1.0	1.0			Status	0.0	1.0003801444548929e-05	1.0002400576138273e-05	0.0	0.0
756.0	Other congenital musculoskeletal anomalies	79	499958	0.00015798830886514398	0	271916.0	228042.0	45.0	34.0	Status	0.00016546490121745398	0.00014907311597888424	0	6.0	117128.0	166290.0	214118.0	2416.0		26.0	24.0	29.0		Status	0.0	0.0002219301090871844	0.00014430535012085574	0.0001354209958579854	0.0	0	9848.0	8027.0	1567.0	2951.0	6406.0	471159.0		3.0		2.0	1.0	73.0	Status	0.0	0.00037359900373599005	0.0	0.0006772773450728074	0.00015607928827844546	0.00015491307890805377	0	3379.0	1806.0	123.0	1027.0	16286.0	43.0	236.0	27.0	441131.0	4498.0	1567.0	217.0	5930.0	13173.0	49.0	4533.0	1833.0	1656.0	569.0	830.0	425.0	620.0				2.0	2.0				70.0	3.0				1.0				1.0					Status	0.0	0.0	0.0	0.001943634596695821	0.00012278978388998034	0.0	0.0	0.0	0.00015865784529046852	0.0006665185514330149	0.0	0.0	0.0	7.590708972218005e-05	0.0	0.0	0.0	0.0006035003017501509	0.0	0.0	0.0	0.0	0	100122.0	99961.0	99975.0	99977.0	99923.0	16.0	9.0	14.0	17.0	23.0	Status	0.00015977950428408796	9.002700810243072e-05	0.00014001540169418636	0.00017001020061203673	0.00023012426710423628
755.4	Congenital anomalies of upper limb, including shoulder girdle	61	499958	0.0001219953641761613	0	271916.0	228042.0	37.0	24.0	Status	0.0001360529209091277	0.00010523269579858461	0	6.0	117128.0	166290.0	214118.0	2416.0		15.0	23.0	23.0		Status	0.0	0.00012804862433094593	0.00013829345871940258	0.00010740586809625434	0.0	0	9848.0	8027.0	1567.0	2951.0	6406.0	471159.0	1.0	2.0		1.0	1.0	56.0	Status	0.0001015331505736623	0.00024909702329057166	0.0	0.00033875338753387534	0.00015607928827844546	0.00011884171768725528	0	3379.0	1806.0	123.0	1027.0	16286.0	43.0	236.0	27.0	441131.0	4498.0	1567.0	217.0	5930.0	13173.0	49.0	4533.0	1833.0	1656.0	569.0	830.0	425.0	620.0				1.0	1.0				55.0	2.0			1.0			1.0							Status	0.0	0.0	0.0	0.0009727626459143969	6.13986615091791e-05	0.0	0.0	0.0	0.0001246639739248299	0.00044444444444444447	0.0	0.0	0.0001686056314280897	0.0	0.0	0.00022055580061755624	0.0	0.0	0.0	0.0	0.0	0.0	0	100122.0	99961.0	99975.0	99977.0	99923.0	11.0	9.0	12.0	11.0	18.0	Status	0.00010985389432055367	9.002700810243072e-05	0.00012001560202826368	0.0001100132015841901	0.00018010626269499006
755.6	Other congenital anomalies of lower limb, including pelvic girdle	74	499958	0.0001479905286061692	0	271916.0	228042.0	42.0	32.0	Status	0.00015443561138116916	0.00014030533949507617	0	6.0	117128.0	166290.0	214118.0	2416.0		18.0	27.0	29.0		Status	0.0	0.00015365441414986428	0.00016234059055899276	0.0001354209958579854	0.0	0	9848.0	8027.0	1567.0	2951.0	6406.0	471159.0	4.0	1.0			1.0	68.0	Status	0.0004060089321965083	0.00012456402590931738	0.0	0.0	0.00015607928827844546	0.00014430412518807285	0	3379.0	1806.0	123.0	1027.0	16286.0	43.0	236.0	27.0	441131.0	4498.0	1567.0	217.0	5930.0	13173.0	49.0	4533.0	1833.0	1656.0	569.0	830.0	425.0	620.0		1.0			3.0				64.0	1.0			1.0	1.0			2.0	1.0					Status	0.0	0.0005534034311012728	0.0	0.0	0.00018417336853091042	0.0	0.0	0.0	0.00014506057412255353	0.0002222716159146477	0.0	0.0	0.0001686056314280897	7.590708972218005e-05	0.0	0.0	0.0010899182561307902	0.0006035003017501509	0.0	0.0	0.0	0.0	0	100122.0	99961.0	99975.0	99977.0	99923.0	13.0	18.0	17.0	14.0	12.0	Status	0.00012982473660558247	0.00018003780793966734	0.00017001360108808705	0.00014001260113410206	0.00012007805073297644
755.3	Congenital anomaly of fingers/toes	38	499958	7.600060800486404e-05	0	271916.0	228042.0	23.0	15.0	Status	8.457779134291146e-05	6.577303042660387e-05	0	6.0	117128.0	166290.0	214118.0	2416.0		10.0	9.0	18.0	1.0	Status	0.0	8.536939336509075e-05	5.411938736853499e-05	8.405872903201703e-05	0.0004137360364087712	0	9848.0	8027.0	1567.0	2951.0	6406.0	471159.0	1.0			1.0		36.0	Status	0.0001015331505736623	0.0	0.0	0.00033875338753387534	0.0	7.640148982905167e-05	0	3379.0	1806.0	123.0	1027.0	16286.0	43.0	236.0	27.0	441131.0	4498.0	1567.0	217.0	5930.0	13173.0	49.0	4533.0	1833.0	1656.0	569.0	830.0	425.0	620.0				1.0	1.0				35.0				1.0										Status	0.0	0.0	0.0	0.0009727626459143969	6.13986615091791e-05	0.0	0.0	0.0	7.933521622246501e-05	0.0	0.0	0.0	0.0001686056314280897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	100122.0	99961.0	99975.0	99977.0	99923.0	3.0	9.0	5.0	9.0	12.0	Status	2.99625468164794e-05	9.002700810243072e-05	5.001000200040008e-05	9.0012601764247e-05	0.00012007805073297644
755.0	Congenital anomalies of limbs	7	499958	1.4000980068604802e-05	0	271916.0	228042.0	6.0	1.0	Status	2.2065151035958842e-05	4.385137890660972e-06	0	6.0	117128.0	166290.0	214118.0	2416.0		1.0	2.0	4.0		Status	0.0	8.537595300907547e-06	1.202703677867847e-05	1.8680938903989316e-05	0.0	0	9848.0	8027.0	1567.0	2951.0	6406.0	471159.0		1.0				6.0	Status	0.0	0.00012456402590931738	0.0	0.0	0.0	1.2734392410302124e-05	0	3379.0	1806.0	123.0	1027.0	16286.0	43.0	236.0	27.0	441131.0	4498.0	1567.0	217.0	5930.0	13173.0	49.0	4533.0	1833.0	1656.0	569.0	830.0	425.0	620.0									6.0	1.0													Status	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3601216855534674e-05	0.0002222716159146477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	100122.0	99961.0	99975.0	99977.0	99923.0		1.0	1.0	3.0	2.0	Status	0.0	1.0003801444548929e-05	1.0002400576138273e-05	3.000600120024005e-05	2.0015011258443834e-05
749.2	Congenital anomalies of skull and face bones	31	500682	6.191171389598433e-05	0	272448.0	228234.0	14.0	17.0	Status	5.138331216830237e-05	7.447941082404896e-05	0	6.0	117303.0	166536.0	214418.0	2419.0		9.0	10.0	11.0	1.0	Status	0.0	7.671849427168576e-05	6.0043471473346706e-05	5.129903138101656e-05	0.00041322314049586776	0	9857.0	8040.0	1567.0	2952.0	6416.0	471850.0				1.0		30.0	Status	0.0	0.0	0.0	0.0003386386725364037	0.0	6.357548529287107e-05	0	3379.0	1807.0	123.0	1029.0	16298.0	43.0	236.0	27.0	441794.0	4511.0	1567.0	217.0	5939.0	13188.0	49.0	4541.0	1832.0	1658.0	570.0	829.0	425.0	620.0				1.0	1.0				28.0					1.0									Status	0.0	0.0	0.0	0.000970873786407767	6.135345726731701e-05	0.0	0.0	0.0	6.33739379207011e-05	0.0	0.0	0.0	0.0	7.582075972401244e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	100249.0	100098.0	100118.0	100119.0	100098.0	1.0	7.0	7.0	5.0	11.0	Status	9.97506234413965e-06	6.992657709405125e-05	6.991260923845194e-05	4.9938076784786864e-05	0.00010988023054870191
754.2	Spondylolisthesis, congenital	3	499958	6.000468036506848e-06	0	271916.0	228042.0	2.0	1.0	Status	7.3551585404423395e-06	4.385137890660972e-06	0	6.0	117128.0	166290.0	214118.0	2416.0		1.0	1.0	1.0		Status	0.0	8.537595300907547e-06	6.013554551960118e-06	4.670300160191295e-06	0.0	0	9848.0	8027.0	1567.0	2951.0	6406.0	471159.0						3.0	Status	0.0	0.0	0.0	0.0	0.0	6.367236746596712e-06	0	3379.0	1806.0	123.0	1027.0	16286.0	43.0	236.0	27.0	441131.0	4498.0	1567.0	217.0	5930.0	13173.0	49.0	4533.0	1833.0	1656.0	569.0	830.0	425.0	620.0									3.0														Status	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.800654676356844e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	100122.0	99961.0	99975.0	99977.0	99923.0		1.0	1.0		1.0	Status	0.0	1.0003801444548929e-05	1.0002400576138273e-05	0.0	1.0007605780393099e-05
756.2	Pectus and other congenital anomalies of ribs/sternum	8	499958	1.600108807398903e-05	0	271916.0	228042.0	5.0	3.0	Status	1.838769348450469e-05	1.315529829638887e-05	0	6.0	117128.0	166290.0	214118.0	2416.0		3.0	4.0	1.0		Status	0.0	2.5612348566989096e-05	2.4053784261608958e-05	4.670300160191295e-06	0.0	0	9848.0	8027.0	1567.0	2951.0	6406.0	471159.0	2.0					6.0	Status	0.0002030456852791878	0.0	0.0	0.0	0.0	1.2734392410302124e-05	0	3379.0	1806.0	123.0	1027.0	16286.0	43.0	236.0	27.0	441131.0	4498.0	1567.0	217.0	5930.0	13173.0	49.0	4533.0	1833.0	1656.0	569.0	830.0	425.0	620.0									6.0				2.0										Status	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3601216855534674e-05	0.0	0.0	0.0	0.00033715441672285906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	100122.0	99961.0	99975.0	99977.0	99923.0	1.0			5.0	2.0	Status	9.98771511041419e-06	0.0	0.0	5.000900162029165e-05	2.0015011258443834e-05
756.1	Congenital anomalies of abdominal wall; diaphram	31	499958	6.200136403000866e-05	0	271916.0	228042.0	13.0	18.0	Status	4.780659657484123e-05	7.892659826361483e-05	0	6.0	117128.0	166290.0	214118.0	2416.0		2.0	11.0	18.0		Status	0.0	1.7075044821992656e-05	6.61451223985424e-05	8.405872903201703e-05	0.0	0	9848.0	8027.0	1567.0	2951.0	6406.0	471159.0		2.0	1.0		1.0	27.0	Status	0.0	0.00024909702329057166	0.0006377551020408163	0.0	0.00015607928827844546	5.7302211865378006e-05	0	3379.0	1806.0	123.0	1027.0	16286.0	43.0	236.0	27.0	441131.0	4498.0	1567.0	217.0	5930.0	13173.0	49.0	4533.0	1833.0	1656.0	569.0	830.0	425.0	620.0	1.0								27.0	1.0	1.0					1.0							Status	0.0002958579881656805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.120256234727694e-05	0.0002222716159146477	0.0006377551020408163	0.0	0.0	0.0	0.0	0.00022055580061755624	0.0	0.0	0.0	0.0	0.0	0.0	0	100122.0	99961.0	99975.0	99977.0	99923.0	6.0	5.0	5.0	6.0	9.0	Status	5.992329817833173e-05	5.001700578196587e-05	5.001000200040008e-05	6.0010201734294833e-05	9.006124164431814e-05
756.3	Congenital anomalies of muscle, tendon, fascia, and connective tissue	112	499958	0.00022396864438978544	0	271916.0	228042.0	85.0	27.0	Status	0.000312498851107165	0.00011838522552385462	0	6.0	117128.0	166290.0	214118.0	2416.0		45.0	32.0	35.0		Status	0.0	0.0003840475194797436	0.00019239787881338607	0.00016343455380032033	0.0	0	9848.0	8027.0	1567.0	2951.0	6406.0	471159.0		3.0		1.0	1.0	107.0	Status	0.0	0.00037359900373599005	0.0	0.00033875338753387534	0.00015607928827844546	0.00022704799412645937	0	3379.0	1806.0	123.0	1027.0	16286.0	43.0	236.0	27.0	441131.0	4498.0	1567.0	217.0	5930.0	13173.0	49.0	4533.0	1833.0	1656.0	569.0	830.0	425.0	620.0	1.0			1.0	4.0				100.0	2.0				3.0		1.0							Status	0.0002958579881656805	0.0	0.0	0.0009727626459143969	0.00024554941682013506	0.0	0.0	0.0	0.00022663865412901631	0.00044444444444444447	0.0	0.0	0.0	0.00022768670309653916	0.0	0.00022055580061755624	0.0	0.0	0.0	0.0	0.0	0.0	0	100122.0	99961.0	99975.0	99977.0	99923.0	15.0	21.0	20.0	24.0	32.0	Status	0.00014979478114982475	0.00021003780680522495	0.000200010000500025	0.00023999760002399976	0.00032014406482917313
691.1	Ichthyosis congenita	16	494966	3.232440775624164e-05	0	268979.0	225987.0	10.0	6.0	Status	3.71762414076412e-05	2.6549494895859607e-05	0	6.0	116366.0	164735.0	211480.0	2379.0		2.0	7.0	7.0		Status	0.0	1.7186855492919016e-05	4.249068240035935e-05	3.309896116546171e-05	0.0	0	9681.0	7897.0	1549.0	2922.0	6340.0	466577.0	2.0					14.0	Status	0.00020654755757513167	0.0	0.0	0.0	0.0	3.0004865074551373e-05	0	3341.0	1785.0	122.0	1023.0	16118.0	43.0	230.0	26.0	436849.0	4408.0	1549.0	214.0	5830.0	13051.0	49.0	4487.0	1793.0	1639.0	559.0	823.0	419.0	608.0									13.0				1.0	1.0			1.0						Status	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9757680915254702e-05	0.0	0.0	0.0	0.0001714971702966901	7.661661048115231e-05	0.0	0.0	0.0005574136008918618	0.0	0.0	0.0	0.0	0.0	0	99191.0	99016.0	99036.0	98926.0	98797.0	3.0	5.0	1.0	2.0	5.0	Status	3.0243764743835313e-05	5.0494339584532574e-05	1.0097236386401042e-05	2.0216723273491833e-05	5.060626303111273e-05
691.0	Congenital anomalies of skin	109	494966	0.00022016866131394232	0	268979.0	225987.0	61.0	48.0	Status	0.00022673208444840915	0.00021235649346340168	0	6.0	116366.0	164735.0	211480.0	2379.0		22.0	33.0	54.0		Status	0.0	0.00018902292332542874	0.0002002816080792387	0.00025527811132016603	0.0	0	9681.0	7897.0	1549.0	2922.0	6340.0	466577.0	1.0	1.0				107.0	Status	0.0001032844453625284	0.00012661433274246644	0.0	0.0	0.0	0.00022927719827549263	0	3341.0	1785.0	122.0	1023.0	16118.0	43.0	230.0	26.0	436849.0	4408.0	1549.0	214.0	5830.0	13051.0	49.0	4487.0	1793.0	1639.0	559.0	823.0	419.0	608.0					5.0				98.0	1.0			1.0	3.0					1.0				Status	0.0	0.0	0.0	0.0	0.0003101159833777833	0.0	0.0	0.0	0.00022428349433684176	0.00022680880018144704	0.0	0.0	0.0001714971702966901	0.00022981461620959093	0.0	0.0	0.0	0.0	0.0017857142857142857	0.0	0.0	0.0	0	99191.0	99016.0	99036.0	98926.0	98797.0	28.0	14.0	17.0	22.0	28.0	Status	0.00028220401334421835	0.00014137130162576996	0.00017162529151060543	0.000222339006346768	0.0002833291171262332
757.0	Congenital anomalies of the integument	22	500106	4.398873888284599e-05	0	272093.0	228013.0	17.0	5.0	Status	6.247473448237845e-05	2.1928093396135393e-05	0	6.0	117178.0	166325.0	214182.0	2415.0		5.0	6.0	11.0		Status	0.0	4.266830512958364e-05	3.607265031773993e-05	5.135555316933793e-05	0.0	0	9848.0	8028.0	1565.0	2951.0	6408.0	471306.0		2.0		1.0		19.0	Status	0.0	0.00024906600249066	0.0	0.00033875338753387534	0.0	4.0311886702381585e-05	0	3377.0	1807.0	123.0	1029.0	16291.0	43.0	236.0	27.0	441274.0	4501.0	1565.0	217.0	5932.0	13172.0	49.0	4535.0	1830.0	1656.0	569.0	831.0	424.0	618.0	1.0				1.0				17.0	1.0				1.0								1.0	Status	0.0002960331557134399	0.0	0.0	0.0	6.137981831573779e-05	0.0	0.0	0.0	3.85233326761706e-05	0.0002221235006663705	0.0	0.0	0.0	7.591285204585137e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016155088852988692	0	100170.0	100001.0	99997.0	99980.0	99958.0	3.0	5.0	4.0	4.0	6.0	Status	2.994818963193675e-05	4.99970001799892e-05	3.999960000399996e-05	4.0006401024163864e-05	6.002160777880037e-05
691.3	Congenital pigmentary anomalies of skin	28	494966	5.6566342218289514e-05	0	268979.0	225987.0	16.0	12.0	Status	5.948065949181211e-05	5.309758007778795e-05	0	6.0	116366.0	164735.0	211480.0	2379.0		4.0	13.0	11.0		Status	0.0	3.437312021998797e-05	7.890839342510987e-05	5.201166952730849e-05	0.0	0	9681.0	7897.0	1549.0	2922.0	6340.0	466577.0						28.0	Status	0.0	0.0	0.0	0.0	0.0	6.000792961927112e-05	0	3341.0	1785.0	122.0	1023.0	16118.0	43.0	230.0	26.0	436849.0	4408.0	1549.0	214.0	5830.0	13051.0	49.0	4487.0	1793.0	1639.0	559.0	823.0	419.0	608.0									27.0					1.0									Status	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.18024336424981e-05	0.0	0.0	0.0	0.0	7.661661048115231e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	99191.0	99016.0	99036.0	98926.0	98797.0	9.0	3.0	1.0	9.0	6.0	Status	9.072580645161291e-05	3.0297215685878467e-05	1.0097236386401042e-05	9.096881791074948e-05	6.072690100503021e-05
