PheCode	Phenotype	Age	Prevalence	Case	Controls
483.0	Acute bronchitis and bronchiolitis	England	0.07	299	428850
483.0	Acute bronchitis and bronchiolitis	Scotland	0.03	11	34498
483.0	Acute bronchitis and bronchiolitis	Wales	0.12	25	20041
323.2	Acute (transverse) myelitis	Total	0.02	105	498944
323.2	Acute (transverse) myelitis	England	0.02	95	442725
323.2	Acute (transverse) myelitis	Scotland	0.02	8	35558
323.2	Acute (transverse) myelitis	Wales	0.01	2	20661
597.2	Urinary complications NEC	Total	0.02	111	480785
597.2	Urinary complications NEC	England	0.02	103	426738
597.2	Urinary complications NEC	Scotland	0.01	4	34140
597.2	Urinary complications NEC	Wales	0.02	4	19907
41.1	Staphylococcus infections	Total	0.95	4586	477621
41.1	Staphylococcus infections	England	0.93	3972	423848
41.1	Staphylococcus infections	Scotland	0.94	325	34080
41.1	Staphylococcus infections	Wales	1.45	289	19693
751.2	Congenital anomalies of urinary system	Total	0.02	113	497444
751.2	Congenital anomalies of urinary system	England	0.02	102	441393
751.2	Congenital anomalies of urinary system	Scotland	0.02	6	35479
751.2	Congenital anomalies of urinary system	Wales	0.02	5	20572
573.5	Jaundice (not of newborn)	Total	0.26	1290	486179
573.5	Jaundice (not of newborn)	England	0.27	1177	431148
573.5	Jaundice (not of newborn)	Scotland	0.2	71	34744
573.5	Jaundice (not of newborn)	Wales	0.21	42	20287
916.0	Contusion	Total	0.42	2083	498345
916.0	Contusion	England	0.44	1946	442115
916.0	Contusion	Scotland	0.19	66	35589
916.0	Contusion	Wales	0.34	71	20641
610.1	Cystic mastopathy	Total	0.21	1016	491692
610.1	Cystic mastopathy	England	0.21	900	436315
610.1	Cystic mastopathy	Scotland	0.26	91	34985
610.1	Cystic mastopathy	Wales	0.12	25	20392
306.9	Tension headache	Total	0.1	460	441655
306.9	Tension headache	England	0.1	404	388188
306.9	Tension headache	Scotland	0.06	21	34823
306.9	Tension headache	Wales	0.19	35	18644
594.2	Calculus of lower urinary tract	Total	0.23	1105	489504
594.2	Calculus of lower urinary tract	England	0.22	973	434359
594.2	Calculus of lower urinary tract	Scotland	0.26	90	34852
594.2	Calculus of lower urinary tract	Wales	0.21	42	20293
187.2	Malignant neoplasm of testis	Total	0.07	328	490679
187.2	Malignant neoplasm of testis	England	0.06	276	435333
187.2	Malignant neoplasm of testis	Scotland	0.11	38	35028
187.2	Malignant neoplasm of testis	Wales	0.07	14	20318
350.1	Abnormal involuntary movements	Total	0.29	1435	495496
350.1	Abnormal involuntary movements	England	0.3	1318	439607
350.1	Abnormal involuntary movements	Scotland	0.18	63	35330
350.1	Abnormal involuntary movements	Wales	0.26	54	20559
204.22	Myeloid leukemia, chronic	Total	0.04	213	494261
204.22	Myeloid leukemia, chronic	England	0.04	193	438529
204.22	Myeloid leukemia, chronic	Scotland	0.04	13	35238
204.22	Myeloid leukemia, chronic	Wales	0.03	7	20494
353.1	Nerve plexus lesions	Total	0.03	165	480141
353.1	Nerve plexus lesions	England	0.04	152	425702
353.1	Nerve plexus lesions	Scotland	0.02	6	34609
353.1	Nerve plexus lesions	Wales	0.04	7	19830
601.11	Acute prostatitis	Total	0.07	345	474083
601.11	Acute prostatitis	England	0.08	326	420440
601.11	Acute prostatitis	Scotland	0.03	10	33932
601.11	Acute prostatitis	Wales	0.05	9	19711
244.2	Acquired hypothyroidism	Total	0.04	173	474858
244.2	Acquired hypothyroidism	England	0.04	158	420321
244.2	Acquired hypothyroidism	Scotland	0.01	2	34885
244.2	Acquired hypothyroidism	Wales	0.07	13	19652
655.0	Known or suspected fetal abnormality affecting management of mother	Total	1.18	5887	494541
655.0	Known or suspected fetal abnormality affecting management of mother	England	1.25	5568	438493
655.0	Known or suspected fetal abnormality affecting management of mother	Scotland	0.01	2	35653
655.0	Known or suspected fetal abnormality affecting management of mother	Wales	1.53	317	20395
471.0	Nasal polyps	Total	0.86	4114	475549
471.0	Nasal polyps	England	0.85	3633	421847
471.0	Nasal polyps	Scotland	0.91	314	34033
471.0	Nasal polyps	Wales	0.84	167	19669
195.0	Cancer, suspected or other	Total	0.26	1179	447279
195.0	Cancer, suspected or other	England	0.25	973	395829
195.0	Cancer, suspected or other	Scotland	0.33	109	32720
195.0	Cancer, suspected or other	Wales	0.52	97	18730
394.2	Mitral valve disease	Total	0.99	4911	489731
394.2	Mitral valve disease	England	1.02	4484	434327
394.2	Mitral valve disease	Scotland	0.75	265	35121
394.2	Mitral valve disease	Wales	0.79	162	20283
797.1	Cardiogenic shock	Total	0.03	163	500190
797.1	Cardiogenic shock	England	0.03	143	443851
797.1	Cardiogenic shock	Scotland	0.03	12	35639
797.1	Cardiogenic shock	Wales	0.04	8	20700
244.1	Secondary hypothyroidism	Total	0.37	1765	474858
244.1	Secondary hypothyroidism	England	0.38	1601	420321
244.1	Secondary hypothyroidism	Scotland	0.16	56	34885
244.1	Secondary hypothyroidism	Wales	0.55	108	19652
204.4	Multiple myeloma	Total	0.18	878	494261
204.4	Multiple myeloma	England	0.18	786	438529
204.4	Multiple myeloma	Scotland	0.18	64	35238
204.4	Multiple myeloma	Wales	0.14	28	20494
701.4	Keloid scar	Total	0.07	358	493586
701.4	Keloid scar	England	0.07	321	437774
701.4	Keloid scar	Scotland	0.05	17	35395
701.4	Keloid scar	Wales	0.1	20	20417
287.0	Purpura and other hemorrhagic conditions	Total	0.03	149	496348
287.0	Purpura and other hemorrhagic conditions	England	0.03	144	440363
287.0	Purpura and other hemorrhagic conditions	Scotland	0.01	3	35417
287.0	Purpura and other hemorrhagic conditions	Wales	0.01	2	20568
295.3	Psychosis	Total	0.06	286	441655
295.3	Psychosis	England	0.07	264	388188
295.3	Psychosis	Scotland	0.03	12	34823
295.3	Psychosis	Wales	0.05	10	18644
531.4	Peptic ulcer, site unspecified	Total	0.12	582	489950
531.4	Peptic ulcer, site unspecified	England	0.12	502	434502
531.4	Peptic ulcer, site unspecified	Scotland	0.18	64	35043
531.4	Peptic ulcer, site unspecified	Wales	0.08	16	20405
565.0	Anal and rectal conditions	Total	2.39	11512	469177
565.0	Anal and rectal conditions	England	2.42	10295	415648
565.0	Anal and rectal conditions	Scotland	2.33	811	33925
565.0	Anal and rectal conditions	Wales	2.03	406	19604
727.4	Ganglion and cyst of synovium, tendon, and bursa	Total	0.82	3880	470973
727.4	Ganglion and cyst of synovium, tendon, and bursa	England	0.84	3518	416781
727.4	Ganglion and cyst of synovium, tendon, and bursa	Scotland	0.71	245	34400
727.4	Ganglion and cyst of synovium, tendon, and bursa	Wales	0.59	117	19792
739.0	Contracture of joint	Total	0.02	106	485349
739.0	Contracture of joint	England	0.02	102	430364
739.0	Contracture of joint	Scotland	0.01	3	34757
739.0	Contracture of joint	Wales	0.0	1	20228
441.0	Vascular insufficiency of intestine	Total	0.1	484	488142
441.0	Vascular insufficiency of intestine	England	0.09	406	433025
441.0	Vascular insufficiency of intestine	Scotland	0.15	51	34819
441.0	Vascular insufficiency of intestine	Wales	0.13	27	20298
430.0	Intracranial hemorrhage	Total	0.04	179	485596
430.0	Intracranial hemorrhage	England	0.03	145	430981
430.0	Intracranial hemorrhage	Scotland	0.09	32	34498
430.0	Intracranial hemorrhage	Wales	0.01	2	20117
509.2	Respiratory insufficiency	Total	0.55	2675	482092
509.2	Respiratory insufficiency	England	0.57	2432	427822
509.2	Respiratory insufficiency	Scotland	0.35	122	34254
509.2	Respiratory insufficiency	Wales	0.6	121	20016
663.0	Umbilical cord complications during labor and delivery	Total	0.16	798	489956
663.0	Umbilical cord complications during labor and delivery	England	0.16	702	434094
663.0	Umbilical cord complications during labor and delivery	Scotland	0.0	1	35651
663.0	Umbilical cord complications during labor and delivery	Wales	0.47	95	20211
287.31	Primary thrombocytopenia	Total	0.12	605	496348
287.31	Primary thrombocytopenia	England	0.12	546	440363
287.31	Primary thrombocytopenia	Scotland	0.1	34	35417
287.31	Primary thrombocytopenia	Wales	0.12	25	20568
798.1	Chronic fatigue syndrome	Total	0.17	861	495313
798.1	Chronic fatigue syndrome	England	0.18	790	439417
798.1	Chronic fatigue syndrome	Scotland	0.12	41	35372
798.1	Chronic fatigue syndrome	Wales	0.15	30	20524
628.0	Ovarian cyst	Total	1.28	6019	463077
628.0	Ovarian cyst	England	1.32	5483	410816
628.0	Ovarian cyst	Scotland	0.87	291	33335
628.0	Ovarian cyst	Wales	1.28	245	18926
255.12	Hyperaldosteronism	Total	0.02	116	494804
255.12	Hyperaldosteronism	England	0.03	111	438977
255.12	Hyperaldosteronism	Scotland	0.01	2	35362
255.12	Hyperaldosteronism	Wales	0.01	3	20465
364.0	Corneal opacity and other disorders of cornea	Total	0.08	363	482838
364.0	Corneal opacity and other disorders of cornea	England	0.08	336	427807
364.0	Corneal opacity and other disorders of cornea	Scotland	0.04	15	34924
364.0	Corneal opacity and other disorders of cornea	Wales	0.06	12	20107
418.0	Nonspecific chest pain	Total	8.13	40395	456718
418.0	Nonspecific chest pain	England	8.07	35596	405367
418.0	Nonspecific chest pain	Scotland	8.74	3102	32388
418.0	Nonspecific chest pain	Wales	8.21	1697	18963
442.8	Aneurysm of other specified artery	Total	0.07	324	488142
442.8	Aneurysm of other specified artery	England	0.07	304	433025
442.8	Aneurysm of other specified artery	Scotland	0.04	14	34819
442.8	Aneurysm of other specified artery	Wales	0.03	6	20298
695.7	Prurigo and Lichen	Total	0.22	1098	494289
695.7	Prurigo and Lichen	England	0.24	1036	438463
695.7	Prurigo and Lichen	Scotland	0.09	33	35347
695.7	Prurigo and Lichen	Wales	0.14	29	20479
200.0	Myeloproliferative disease	Total	0.21	1047	494261
200.0	Myeloproliferative disease	England	0.22	953	438529
200.0	Myeloproliferative disease	Scotland	0.19	68	35238
200.0	Myeloproliferative disease	Wales	0.13	26	20494
681.5	Cellulitis and abscess of leg, except foot	Total	1.64	8082	484382
681.5	Cellulitis and abscess of leg, except foot	England	1.63	7117	429783
681.5	Cellulitis and abscess of leg, except foot	Scotland	1.72	605	34528
681.5	Cellulitis and abscess of leg, except foot	Wales	1.76	360	20071
385.5	Tympanosclerosis and middle ear disease related to otitis media	Total	0.06	292	495303
385.5	Tympanosclerosis and middle ear disease related to otitis media	England	0.06	255	439470
385.5	Tympanosclerosis and middle ear disease related to otitis media	Scotland	0.07	25	35319
385.5	Tympanosclerosis and middle ear disease related to otitis media	Wales	0.06	12	20514
250.42	Other abnormal glucose	Total	0.14	656	468659
250.42	Other abnormal glucose	England	0.14	579	415021
250.42	Other abnormal glucose	Scotland	0.19	65	34260
250.42	Other abnormal glucose	Wales	0.06	12	19378
598.0	Abnormal findings on examination of urine	Total	0.91	4545	495459
598.0	Abnormal findings on examination of urine	England	0.86	3805	439867
598.0	Abnormal findings on examination of urine	Scotland	1.62	578	35058
598.0	Abnormal findings on examination of urine	Wales	0.78	162	20534
362.8	Retinal hemorrhage/ischemia	Total	0.03	154	481288
362.8	Retinal hemorrhage/ischemia	England	0.03	145	426355
362.8	Retinal hemorrhage/ischemia	Scotland	0.01	4	34888
362.8	Retinal hemorrhage/ischemia	Wales	0.02	5	20045
381.9	Otorrhea	Total	0.07	331	495303
381.9	Otorrhea	England	0.07	290	439470
381.9	Otorrhea	Scotland	0.07	25	35319
381.9	Otorrhea	Wales	0.08	16	20514
526.41	Temporomandibular joint disorder, unspecified	Total	0.07	328	485832
526.41	Temporomandibular joint disorder, unspecified	England	0.07	307	430313
526.41	Temporomandibular joint disorder, unspecified	Scotland	0.04	14	35167
526.41	Temporomandibular joint disorder, unspecified	Wales	0.03	7	20352
446.9	Arteritis NOS	Total	0.08	389	488142
446.9	Arteritis NOS	England	0.08	354	433025
446.9	Arteritis NOS	Scotland	0.07	23	34819
446.9	Arteritis NOS	Wales	0.06	12	20298
747.1	Cardiac congenital anomalies	Total	0.06	299	496162
747.1	Cardiac congenital anomalies	England	0.06	266	440282
747.1	Cardiac congenital anomalies	Scotland	0.06	21	35356
747.1	Cardiac congenital anomalies	Wales	0.06	12	20524
586.4	Stricture/obstruction of ureter	Total	0.28	1346	481142
586.4	Stricture/obstruction of ureter	England	0.29	1224	426660
586.4	Stricture/obstruction of ureter	Scotland	0.25	86	34404
586.4	Stricture/obstruction of ureter	Wales	0.18	36	20078
297.2	Suicide or self-inflicted injury	Total	0.39	1721	441655
297.2	Suicide or self-inflicted injury	England	0.41	1601	388188
297.2	Suicide or self-inflicted injury	Scotland	0.17	61	34823
297.2	Suicide or self-inflicted injury	Wales	0.32	59	18644
747.12	Valvular heart disease/ heart chambers	Total	0.07	368	496162
747.12	Valvular heart disease/ heart chambers	England	0.08	337	440282
747.12	Valvular heart disease/ heart chambers	Scotland	0.05	18	35356
747.12	Valvular heart disease/ heart chambers	Wales	0.06	13	20524
198.0	Secondary malignant neoplasm	Total	0.4	1778	447279
198.0	Secondary malignant neoplasm	England	0.39	1540	395829
198.0	Secondary malignant neoplasm	Scotland	0.52	170	32720
198.0	Secondary malignant neoplasm	Wales	0.36	68	18730
740.2	Osteoarthrosis, generalized	Total	0.16	746	468627
740.2	Osteoarthrosis, generalized	England	0.18	730	415349
740.2	Osteoarthrosis, generalized	Scotland	0.01	5	33643
740.2	Osteoarthrosis, generalized	Wales	0.06	11	19635
428.1	Congestive heart failure (CHF) NOS	Total	0.73	3584	490466
428.1	Congestive heart failure (CHF) NOS	England	0.75	3285	435141
428.1	Congestive heart failure (CHF) NOS	Scotland	0.39	136	34996
428.1	Congestive heart failure (CHF) NOS	Wales	0.8	163	20329
870.0	Open wounds of head; neck; and trunk	Total	0.05	247	488645
870.0	Open wounds of head; neck; and trunk	England	0.05	219	433476
870.0	Open wounds of head; neck; and trunk	Scotland	0.07	24	34867
870.0	Open wounds of head; neck; and trunk	Wales	0.02	4	20302
415.2	Chronic pulmonary heart disease	Total	0.06	286	490240
415.2	Chronic pulmonary heart disease	England	0.05	213	435009
415.2	Chronic pulmonary heart disease	Scotland	0.19	66	34884
415.2	Chronic pulmonary heart disease	Wales	0.03	7	20347
198.3	Secondary malignant neoplasm of digestive systems	Total	0.56	2505	447279
198.3	Secondary malignant neoplasm of digestive systems	England	0.55	2183	395829
198.3	Secondary malignant neoplasm of digestive systems	Scotland	0.56	185	32720
198.3	Secondary malignant neoplasm of digestive systems	Wales	0.73	137	18730
402.0	Elevated blood pressure reading without diagnosis of hypertension	Total	0.56	2189	386883
402.0	Elevated blood pressure reading without diagnosis of hypertension	England	0.59	1997	339188
402.0	Elevated blood pressure reading without diagnosis of hypertension	Scotland	0.11	34	31749
402.0	Elevated blood pressure reading without diagnosis of hypertension	Wales	0.98	158	15946
728.7	Fasciitis	Total	0.08	355	470973
728.7	Fasciitis	England	0.08	339	416781
728.7	Fasciitis	Scotland	0.03	10	34400
728.7	Fasciitis	Wales	0.03	6	19792
681.7	Cellulitis and abscess of trunk	Total	0.18	873	484382
681.7	Cellulitis and abscess of trunk	England	0.18	790	429783
681.7	Cellulitis and abscess of trunk	Scotland	0.16	55	34528
681.7	Cellulitis and abscess of trunk	Wales	0.14	28	20071
530.9	Heartburn	Total	0.66	2932	442592
530.9	Heartburn	England	0.65	2579	391270
530.9	Heartburn	Scotland	0.69	227	32758
530.9	Heartburn	Wales	0.67	126	18564
250.2	Type 2 diabetes	Total	5.95	29668	468659
250.2	Type 2 diabetes	England	6.14	27154	415021
250.2	Type 2 diabetes	Scotland	3.49	1240	34260
250.2	Type 2 diabetes	Wales	6.17	1274	19378
332.0	Parkinson's disease	Total	0.4	1921	480324
332.0	Parkinson's disease	England	0.41	1760	425910
332.0	Parkinson's disease	Scotland	0.27	94	34483
332.0	Parkinson's disease	Wales	0.34	67	19931
907.0	Injuries to the nervous system	Total	0.36	1796	498632
907.0	Injuries to the nervous system	England	0.36	1619	442442
907.0	Injuries to the nervous system	Scotland	0.3	108	35547
907.0	Injuries to the nervous system	Wales	0.33	69	20643
348.2	Cerebral edema and compression of brain	Total	0.09	421	480324
348.2	Cerebral edema and compression of brain	England	0.09	372	425910
348.2	Cerebral edema and compression of brain	Scotland	0.06	19	34483
348.2	Cerebral edema and compression of brain	Wales	0.15	30	19931
187.8	Neoplasm of uncertain behavior of male genital organs	Total	0.03	132	490679
187.8	Neoplasm of uncertain behavior of male genital organs	England	0.03	110	435333
187.8	Neoplasm of uncertain behavior of male genital organs	Scotland	0.03	11	35028
187.8	Neoplasm of uncertain behavior of male genital organs	Wales	0.05	11	20318
528.11	Stomatitis and mucositis (ulcerative)	Total	0.12	603	492610
528.11	Stomatitis and mucositis (ulcerative)	England	0.12	539	436800
528.11	Stomatitis and mucositis (ulcerative)	Scotland	0.1	36	35337
528.11	Stomatitis and mucositis (ulcerative)	Wales	0.14	28	20473
379.5	Disorders of iris and ciliary body	Total	0.11	561	488734
379.5	Disorders of iris and ciliary body	England	0.12	534	433154
379.5	Disorders of iris and ciliary body	Scotland	0.04	14	35232
379.5	Disorders of iris and ciliary body	Wales	0.06	13	20348
379.9	Pain, swelling or discharge of eye	Total	0.05	264	488734
379.9	Pain, swelling or discharge of eye	England	0.06	251	433154
379.9	Pain, swelling or discharge of eye	Scotland	0.01	3	35232
379.9	Pain, swelling or discharge of eye	Wales	0.05	10	20348
480.11	Pneumococcal pneumonia	Total	2.01	9932	483389
480.11	Pneumococcal pneumonia	England	2.05	8982	428850
480.11	Pneumococcal pneumonia	Scotland	1.63	572	34498
480.11	Pneumococcal pneumonia	Wales	1.85	378	20041
627.4	Premenopausal menorrhagia	Total	0.08	382	463077
627.4	Premenopausal menorrhagia	England	0.08	343	410816
627.4	Premenopausal menorrhagia	Scotland	0.06	21	33335
627.4	Premenopausal menorrhagia	Wales	0.1	18	18926
698.0	Pruritus and related conditions	Total	0.23	1131	499297
698.0	Pruritus and related conditions	England	0.23	1018	443043
698.0	Pruritus and related conditions	Scotland	0.2	72	35583
698.0	Pruritus and related conditions	Wales	0.2	41	20671
368.3	Anisometropia	Total	0.05	248	495265
368.3	Anisometropia	England	0.05	219	439251
368.3	Anisometropia	Scotland	0.01	2	35494
368.3	Anisometropia	Wales	0.13	27	20520
540.1	Appendicitis	Total	0.15	729	496614
540.1	Appendicitis	England	0.15	651	440671
540.1	Appendicitis	Scotland	0.14	49	35386
540.1	Appendicitis	Wales	0.14	29	20557
172.2	Other non-epithelial cancer of skin	Total	3.2	15883	480841
172.2	Other non-epithelial cancer of skin	England	3.32	14619	426089
172.2	Other non-epithelial cancer of skin	Scotland	1.53	544	34906
172.2	Other non-epithelial cancer of skin	Wales	3.5	720	19846
258.0	Iatrogenic endocrine disorders	Total	0.03	152	494804
258.0	Iatrogenic endocrine disorders	England	0.03	136	438977
258.0	Iatrogenic endocrine disorders	Scotland	0.02	8	35362
258.0	Iatrogenic endocrine disorders	Wales	0.04	8	20465
599.6	Oliguria and anuria	Total	0.04	177	466682
599.6	Oliguria and anuria	England	0.04	168	413734
599.6	Oliguria and anuria	Scotland	0.01	4	33421
599.6	Oliguria and anuria	Wales	0.03	5	19527
110.11	Dermatophytosis of nail	Total	0.02	118	496017
110.11	Dermatophytosis of nail	England	0.02	106	440026
110.11	Dermatophytosis of nail	Scotland	0.01	3	35447
110.11	Dermatophytosis of nail	Wales	0.04	9	20544
512.8	Cough	Total	0.94	4601	486150
512.8	Cough	England	0.97	4238	431048
512.8	Cough	Scotland	0.62	216	34869
512.8	Cough	Wales	0.72	147	20233
427.5	Arrhythmia (cardiac) NOS	Total	0.31	1407	458792
427.5	Arrhythmia (cardiac) NOS	England	0.32	1307	406604
427.5	Arrhythmia (cardiac) NOS	Scotland	0.2	66	33194
427.5	Arrhythmia (cardiac) NOS	Wales	0.18	34	18994
568.0	Other disorders of peritoneum	Total	0.07	351	469177
568.0	Other disorders of peritoneum	England	0.08	321	415648
568.0	Other disorders of peritoneum	Scotland	0.04	14	33925
568.0	Other disorders of peritoneum	Wales	0.08	16	19604
960.2	Allergy/adverse effect of penicillin	Total	4.9	23757	461001
960.2	Allergy/adverse effect of penicillin	England	5.11	21990	408001
960.2	Allergy/adverse effect of penicillin	Scotland	1.29	451	34601
960.2	Allergy/adverse effect of penicillin	Wales	6.68	1316	18399
701.2	Scar conditions and fibrosis of skin	Total	0.63	3116	493586
701.2	Scar conditions and fibrosis of skin	England	0.65	2875	437774
701.2	Scar conditions and fibrosis of skin	Scotland	0.32	114	35395
701.2	Scar conditions and fibrosis of skin	Wales	0.62	127	20417
512.7	Shortness of breath	Total	1.88	9301	486150
512.7	Shortness of breath	England	1.94	8511	431048
512.7	Shortness of breath	Scotland	1.38	489	34869
512.7	Shortness of breath	Wales	1.47	301	20233
573.0	Other disorders of liver	Total	0.52	2533	486179
573.0	Other disorders of liver	England	0.53	2306	431148
573.0	Other disorders of liver	Scotland	0.39	136	34744
573.0	Other disorders of liver	Wales	0.45	91	20287
250.23	Type 2 diabetes with ophthalmic manifestations	Total	0.48	2265	468659
250.23	Type 2 diabetes with ophthalmic manifestations	England	0.51	2141	415021
250.23	Type 2 diabetes with ophthalmic manifestations	Scotland	0.12	40	34260
250.23	Type 2 diabetes with ophthalmic manifestations	Wales	0.43	84	19378
145.0	Cancer of mouth	Total	0.04	210	497546
145.0	Cancer of mouth	England	0.04	177	441528
145.0	Cancer of mouth	Scotland	0.08	29	35410
145.0	Cancer of mouth	Wales	0.02	4	20608
288.11	Neutropenia	Total	0.99	4903	489304
288.11	Neutropenia	England	0.99	4338	434173
288.11	Neutropenia	Scotland	1.06	373	34853
288.11	Neutropenia	Wales	0.94	192	20278
561.2	Flatulence	Total	0.67	2643	394601
561.2	Flatulence	England	0.69	2434	348434
561.2	Flatulence	Scotland	0.36	105	29182
561.2	Flatulence	Wales	0.61	104	16985
250.5	Glycosuria or Acetonuria	Total	0.04	167	468659
250.5	Glycosuria or Acetonuria	England	0.04	158	415021
250.5	Glycosuria or Acetonuria	Scotland	0.02	6	34260
250.5	Glycosuria or Acetonuria	Wales	0.02	3	19378
369.5	Conjunctivitis, infectious	Total	0.08	369	486857
369.5	Conjunctivitis, infectious	England	0.08	341	431568
369.5	Conjunctivitis, infectious	Scotland	0.04	15	35034
369.5	Conjunctivitis, infectious	Wales	0.06	13	20255
389.1	Sensorineural hearing loss	Total	0.15	757	493360
389.1	Sensorineural hearing loss	England	0.17	728	437338
389.1	Sensorineural hearing loss	Scotland	0.03	10	35513
389.1	Sensorineural hearing loss	Wales	0.09	19	20509
427.6	Premature beats	Total	0.23	1048	458792
427.6	Premature beats	England	0.24	965	406604
427.6	Premature beats	Scotland	0.17	56	33194
427.6	Premature beats	Wales	0.14	27	18994
681.6	Cellulitis and abscess of foot, toe	Total	1.64	8082	484382
681.6	Cellulitis and abscess of foot, toe	England	1.63	7117	429783
681.6	Cellulitis and abscess of foot, toe	Scotland	1.72	605	34528
681.6	Cellulitis and abscess of foot, toe	Wales	1.76	360	20071
830.0	Dislocation	Total	0.54	2675	492462
830.0	Dislocation	England	0.54	2369	436747
830.0	Dislocation	Scotland	0.49	174	35309
830.0	Dislocation	Wales	0.64	132	20406
427.7	Tachycardia NOS	Total	0.77	3580	458792
427.7	Tachycardia NOS	England	0.78	3200	406604
427.7	Tachycardia NOS	Scotland	0.42	141	33194
427.7	Tachycardia NOS	Wales	1.24	239	18994
646.0	Other complications of pregnancy NEC	Total	0.64	3186	497242
646.0	Other complications of pregnancy NEC	England	0.69	3066	440995
646.0	Other complications of pregnancy NEC	Scotland	0.0	0	35655
646.0	Other complications of pregnancy NEC	Wales	0.58	120	20592
772.0	Symptoms of the muscles	Total	0.06	309	500081
772.0	Symptoms of the muscles	England	0.06	288	443735
772.0	Symptoms of the muscles	Scotland	0.04	16	35639
772.0	Symptoms of the muscles	Wales	0.02	5	20707
221.0	Benign neoplasm of other female genital organs	Total	0.06	272	463219
221.0	Benign neoplasm of other female genital organs	England	0.06	246	410815
221.0	Benign neoplasm of other female genital organs	Scotland	0.05	15	33235
221.0	Benign neoplasm of other female genital organs	Wales	0.06	11	19169
585.31	Renal dialysis	Total	0.17	831	481142
585.31	Renal dialysis	England	0.17	746	426660
585.31	Renal dialysis	Scotland	0.14	48	34404
585.31	Renal dialysis	Wales	0.18	37	20078
286.7	Other and unspecified coagulation defects	Total	0.11	568	496348
286.7	Other and unspecified coagulation defects	England	0.12	514	440363
286.7	Other and unspecified coagulation defects	Scotland	0.1	37	35417
286.7	Other and unspecified coagulation defects	Wales	0.08	17	20568
761.0	Cervicalgia	Total	0.29	1465	498963
761.0	Cervicalgia	England	0.32	1421	442640
761.0	Cervicalgia	Scotland	0.07	24	35631
761.0	Cervicalgia	Wales	0.1	20	20692
619.3	Noninflammatory disorders of cervix	Total	0.71	3495	488638
619.3	Noninflammatory disorders of cervix	England	0.73	3169	433556
619.3	Noninflammatory disorders of cervix	Scotland	0.31	109	35142
619.3	Noninflammatory disorders of cervix	Wales	1.08	217	19940
613.7	Other signs and symptoms in breast	Total	0.12	621	498194
613.7	Other signs and symptoms in breast	England	0.13	559	442115
613.7	Other signs and symptoms in breast	Scotland	0.1	37	35487
613.7	Other signs and symptoms in breast	Wales	0.12	25	20592
395.3	Nonrheumatic tricuspid valve disorders	Total	0.04	197	489731
395.3	Nonrheumatic tricuspid valve disorders	England	0.04	185	434327
395.3	Nonrheumatic tricuspid valve disorders	Scotland	0.01	5	35121
395.3	Nonrheumatic tricuspid valve disorders	Wales	0.03	7	20283
740.9	Osteoarthrosis NOS	Total	1.76	8382	468627
740.9	Osteoarthrosis NOS	England	1.95	8248	415349
740.9	Osteoarthrosis NOS	Scotland	0.1	35	33643
740.9	Osteoarthrosis NOS	Wales	0.5	99	19635
801.0	Fracture of ankle and foot	Total	0.09	460	495626
801.0	Fracture of ankle and foot	England	0.1	438	439482
801.0	Fracture of ankle and foot	Scotland	0.04	15	35498
801.0	Fracture of ankle and foot	Wales	0.03	7	20646
755.1	Congenital deformities of feet	Total	0.06	292	499270
755.1	Congenital deformities of feet	England	0.06	263	442992
755.1	Congenital deformities of feet	Scotland	0.05	19	35601
755.1	Congenital deformities of feet	Wales	0.05	10	20677
710.19	Unspecified osteomyelitis	Total	0.03	137	458152
710.19	Unspecified osteomyelitis	England	0.03	133	403926
710.19	Unspecified osteomyelitis	Scotland	0.01	3	34929
710.19	Unspecified osteomyelitis	Wales	0.01	1	19297
300.8	Acute reaction to stress	Total	0.04	185	441655
300.8	Acute reaction to stress	England	0.04	171	388188
300.8	Acute reaction to stress	Scotland	0.03	12	34823
300.8	Acute reaction to stress	Wales	0.01	2	18644
159.2	Malignant neoplasm of small intestine, including duodenum	Total	0.06	272	477326
159.2	Malignant neoplasm of small intestine, including duodenum	England	0.06	241	423298
159.2	Malignant neoplasm of small intestine, including duodenum	Scotland	0.06	21	34178
159.2	Malignant neoplasm of small intestine, including duodenum	Wales	0.05	10	19850
571.81	Portal hypertension	Total	0.18	877	486179
571.81	Portal hypertension	England	0.18	766	431148
571.81	Portal hypertension	Scotland	0.24	82	34744
571.81	Portal hypertension	Wales	0.14	29	20287
703.1	Ingrowing nail	Total	0.22	1084	491981
703.1	Ingrowing nail	England	0.21	933	436592
703.1	Ingrowing nail	Scotland	0.26	92	35043
703.1	Ingrowing nail	Wales	0.29	59	20346
626.13	Irregular menstrual cycle	Total	0.45	2099	463077
626.13	Irregular menstrual cycle	England	0.46	1897	410816
626.13	Irregular menstrual cycle	Scotland	0.32	108	33335
626.13	Irregular menstrual cycle	Wales	0.49	94	18926
687.2	Localized superficial swelling, mass, or lump	Total	0.06	295	492407
687.2	Localized superficial swelling, mass, or lump	England	0.07	286	436728
687.2	Localized superficial swelling, mass, or lump	Scotland	0.01	4	35271
687.2	Localized superficial swelling, mass, or lump	Wales	0.02	5	20408
681.1	Cellulitis and abscess of fingers/toes	Total	0.17	826	484382
681.1	Cellulitis and abscess of fingers/toes	England	0.17	734	429783
