PheCode	Phenotype	Age	Prevalence	Case	Controls
255.12	Hyperaldosteronism	Other	0.05	3	6321
255.12	Hyperaldosteronism	White	0.02	100	466524
364.0	Corneal opacity and other disorders of cornea	Total	0.08	363	482838
364.0	Corneal opacity and other disorders of cornea	Asian	0.05	5	9402
364.0	Corneal opacity and other disorders of cornea	Black	0.12	9	7645
364.0	Corneal opacity and other disorders of cornea	Chinese	0.0	0	1531
364.0	Corneal opacity and other disorders of cornea	Mixed	0.14	4	2825
364.0	Corneal opacity and other disorders of cornea	Other	0.1	6	6186
364.0	Corneal opacity and other disorders of cornea	White	0.07	339	455249
418.0	Nonspecific chest pain	Total	8.13	40395	456718
418.0	Nonspecific chest pain	Asian	13.59	1322	8405
418.0	Nonspecific chest pain	Black	11.0	876	7085
418.0	Nonspecific chest pain	Chinese	4.98	78	1487
418.0	Nonspecific chest pain	Mixed	8.26	239	2655
418.0	Nonspecific chest pain	Other	11.06	707	5683
418.0	Nonspecific chest pain	White	7.93	37173	431403
442.8	Aneurysm of other specified artery	Total	0.07	324	488142
442.8	Aneurysm of other specified artery	Asian	0.1	10	9625
442.8	Aneurysm of other specified artery	Black	0.06	5	7884
442.8	Aneurysm of other specified artery	Chinese	0.0	0	1550
442.8	Aneurysm of other specified artery	Mixed	0.07	2	2858
442.8	Aneurysm of other specified artery	Other	0.08	5	6275
442.8	Aneurysm of other specified artery	White	0.07	302	459950
695.7	Prurigo and Lichen	Total	0.22	1098	494289
695.7	Prurigo and Lichen	Asian	0.37	36	9638
695.7	Prurigo and Lichen	Black	0.14	11	7871
695.7	Prurigo and Lichen	Chinese	0.19	3	1549
695.7	Prurigo and Lichen	Mixed	0.17	5	2873
695.7	Prurigo and Lichen	Other	0.19	12	6340
695.7	Prurigo and Lichen	White	0.22	1031	466018
200.0	Myeloproliferative disease	Total	0.21	1047	494261
200.0	Myeloproliferative disease	Asian	0.21	20	9736
200.0	Myeloproliferative disease	Black	0.44	35	7923
200.0	Myeloproliferative disease	Chinese	0.0	0	1559
200.0	Myeloproliferative disease	Mixed	0.14	4	2888
200.0	Myeloproliferative disease	Other	0.2	13	6350
200.0	Myeloproliferative disease	White	0.21	975	465805
681.5	Cellulitis and abscess of leg, except foot	Total	1.64	8082	484382
681.5	Cellulitis and abscess of leg, except foot	Asian	1.3	125	9484
681.5	Cellulitis and abscess of leg, except foot	Black	1.03	81	7768
681.5	Cellulitis and abscess of leg, except foot	Chinese	0.51	8	1554
681.5	Cellulitis and abscess of leg, except foot	Mixed	1.22	35	2827
681.5	Cellulitis and abscess of leg, except foot	Other	1.24	78	6232
681.5	Cellulitis and abscess of leg, except foot	White	1.67	7755	456517
385.5	Tympanosclerosis and middle ear disease related to otitis media	Total	0.06	292	495303
385.5	Tympanosclerosis and middle ear disease related to otitis media	Asian	0.09	9	9683
385.5	Tympanosclerosis and middle ear disease related to otitis media	Black	0.03	2	7975
385.5	Tympanosclerosis and middle ear disease related to otitis media	Chinese	0.0	0	1548
385.5	Tympanosclerosis and middle ear disease related to otitis media	Mixed	0.07	2	2887
385.5	Tympanosclerosis and middle ear disease related to otitis media	Other	0.03	2	6354
385.5	Tympanosclerosis and middle ear disease related to otitis media	White	0.06	277	466856
250.42	Other abnormal glucose	Total	0.14	656	468659
250.42	Other abnormal glucose	Asian	0.43	35	8014
250.42	Other abnormal glucose	Black	0.44	31	7009
250.42	Other abnormal glucose	Chinese	0.2	3	1485
250.42	Other abnormal glucose	Mixed	0.15	4	2719
250.42	Other abnormal glucose	Other	0.19	11	5729
250.42	Other abnormal glucose	White	0.13	572	443703
598.0	Abnormal findings on examination of urine	Total	0.91	4545	495459
598.0	Abnormal findings on examination of urine	Asian	1.47	144	9671
598.0	Abnormal findings on examination of urine	Black	1.2	96	7919
598.0	Abnormal findings on examination of urine	Chinese	0.96	15	1554
598.0	Abnormal findings on examination of urine	Mixed	0.83	24	2881
598.0	Abnormal findings on examination of urine	Other	1.0	64	6351
598.0	Abnormal findings on examination of urine	White	0.89	4202	467083
362.8	Retinal hemorrhage/ischemia	Total	0.03	154	481288
362.8	Retinal hemorrhage/ischemia	Asian	0.0	0	9300
362.8	Retinal hemorrhage/ischemia	Black	0.0	0	7589
362.8	Retinal hemorrhage/ischemia	Chinese	0.0	0	1528
362.8	Retinal hemorrhage/ischemia	Mixed	0.04	1	2817
362.8	Retinal hemorrhage/ischemia	Other	0.05	3	6149
362.8	Retinal hemorrhage/ischemia	White	0.03	150	453905
381.9	Otorrhea	Total	0.07	331	495303
381.9	Otorrhea	Asian	0.09	9	9683
381.9	Otorrhea	Black	0.03	2	7975
381.9	Otorrhea	Chinese	0.06	1	1548
381.9	Otorrhea	Mixed	0.03	1	2887
381.9	Otorrhea	Other	0.06	4	6354
381.9	Otorrhea	White	0.07	314	466856
526.41	Temporomandibular joint disorder, unspecified	Total	0.07	328	485832
526.41	Temporomandibular joint disorder, unspecified	Asian	0.07	7	9511
526.41	Temporomandibular joint disorder, unspecified	Black	0.09	7	7538
526.41	Temporomandibular joint disorder, unspecified	Chinese	0.0	0	1534
526.41	Temporomandibular joint disorder, unspecified	Mixed	0.07	2	2784
526.41	Temporomandibular joint disorder, unspecified	Other	0.05	3	6206
526.41	Temporomandibular joint disorder, unspecified	White	0.07	309	458259
446.9	Arteritis NOS	Total	0.08	389	488142
446.9	Arteritis NOS	Asian	0.11	11	9625
446.9	Arteritis NOS	Black	0.04	3	7884
446.9	Arteritis NOS	Chinese	0.0	0	1550
446.9	Arteritis NOS	Mixed	0.1	3	2858
446.9	Arteritis NOS	Other	0.13	8	6275
446.9	Arteritis NOS	White	0.08	364	459950
747.1	Cardiac congenital anomalies	Total	0.06	299	496162
747.1	Cardiac congenital anomalies	Asian	0.05	5	9744
747.1	Cardiac congenital anomalies	Black	0.05	4	7990
747.1	Cardiac congenital anomalies	Chinese	0.0	0	1564
747.1	Cardiac congenital anomalies	Mixed	0.07	2	2896
747.1	Cardiac congenital anomalies	Other	0.06	4	6384
747.1	Cardiac congenital anomalies	White	0.06	284	467584
586.4	Stricture/obstruction of ureter	Total	0.28	1346	481142
586.4	Stricture/obstruction of ureter	Asian	0.24	22	9331
586.4	Stricture/obstruction of ureter	Black	0.25	19	7614
586.4	Stricture/obstruction of ureter	Chinese	0.06	1	1546
586.4	Stricture/obstruction of ureter	Mixed	0.11	3	2804
586.4	Stricture/obstruction of ureter	Other	0.24	15	6119
586.4	Stricture/obstruction of ureter	White	0.28	1286	453728
297.2	Suicide or self-inflicted injury	Total	0.39	1721	441655
297.2	Suicide or self-inflicted injury	Asian	0.21	19	9056
297.2	Suicide or self-inflicted injury	Black	0.31	23	7405
297.2	Suicide or self-inflicted injury	Chinese	0.07	1	1505
297.2	Suicide or self-inflicted injury	Mixed	0.59	15	2545
297.2	Suicide or self-inflicted injury	Other	0.52	30	5695
297.2	Suicide or self-inflicted injury	White	0.39	1633	415449
747.12	Valvular heart disease/ heart chambers	Total	0.07	368	496162
747.12	Valvular heart disease/ heart chambers	Asian	0.09	9	9744
747.12	Valvular heart disease/ heart chambers	Black	0.0	0	7990
747.12	Valvular heart disease/ heart chambers	Chinese	0.0	0	1564
747.12	Valvular heart disease/ heart chambers	Mixed	0.0	0	2896
747.12	Valvular heart disease/ heart chambers	Other	0.03	2	6384
747.12	Valvular heart disease/ heart chambers	White	0.08	357	467584
198.0	Secondary malignant neoplasm	Total	0.4	1778	447279
198.0	Secondary malignant neoplasm	Asian	0.18	16	9112
198.0	Secondary malignant neoplasm	Black	0.22	16	7346
198.0	Secondary malignant neoplasm	Chinese	0.27	4	1471
198.0	Secondary malignant neoplasm	Mixed	0.34	9	2658
198.0	Secondary malignant neoplasm	Other	0.27	16	5816
198.0	Secondary malignant neoplasm	White	0.41	1717	420876
740.2	Osteoarthrosis, generalized	Total	0.16	746	468627
740.2	Osteoarthrosis, generalized	Asian	0.07	7	9451
740.2	Osteoarthrosis, generalized	Black	0.12	9	7698
740.2	Osteoarthrosis, generalized	Chinese	0.2	3	1534
740.2	Osteoarthrosis, generalized	Mixed	0.11	3	2764
740.2	Osteoarthrosis, generalized	Other	0.11	7	6123
740.2	Osteoarthrosis, generalized	White	0.16	717	441057
428.1	Congestive heart failure (CHF) NOS	Total	0.73	3584	490466
428.1	Congestive heart failure (CHF) NOS	Asian	1.21	117	9525
428.1	Congestive heart failure (CHF) NOS	Black	0.7	55	7854
428.1	Congestive heart failure (CHF) NOS	Chinese	0.06	1	1563
428.1	Congestive heart failure (CHF) NOS	Mixed	0.62	18	2869
428.1	Congestive heart failure (CHF) NOS	Other	0.69	44	6304
428.1	Congestive heart failure (CHF) NOS	White	0.72	3349	462351
870.0	Open wounds of head; neck; and trunk	Total	0.05	247	488645
870.0	Open wounds of head; neck; and trunk	Asian	0.03	3	9640
870.0	Open wounds of head; neck; and trunk	Black	0.03	2	7893
870.0	Open wounds of head; neck; and trunk	Chinese	0.0	0	1557
870.0	Open wounds of head; neck; and trunk	Mixed	0.04	1	2843
870.0	Open wounds of head; neck; and trunk	Other	0.02	1	6297
870.0	Open wounds of head; neck; and trunk	White	0.05	240	460415
415.2	Chronic pulmonary heart disease	Total	0.06	286	490240
415.2	Chronic pulmonary heart disease	Asian	0.03	3	9683
415.2	Chronic pulmonary heart disease	Black	0.03	2	7817
415.2	Chronic pulmonary heart disease	Chinese	0.06	1	1556
415.2	Chronic pulmonary heart disease	Mixed	0.0	0	2867
415.2	Chronic pulmonary heart disease	Other	0.06	4	6297
415.2	Chronic pulmonary heart disease	White	0.06	276	462020
198.3	Secondary malignant neoplasm of digestive systems	Total	0.56	2505	447279
198.3	Secondary malignant neoplasm of digestive systems	Asian	0.32	29	9112
198.3	Secondary malignant neoplasm of digestive systems	Black	0.39	29	7346
198.3	Secondary malignant neoplasm of digestive systems	Chinese	0.27	4	1471
198.3	Secondary malignant neoplasm of digestive systems	Mixed	0.56	15	2658
198.3	Secondary malignant neoplasm of digestive systems	Other	0.46	27	5816
198.3	Secondary malignant neoplasm of digestive systems	White	0.57	2401	420876
402.0	Elevated blood pressure reading without diagnosis of hypertension	Total	0.56	2189	386883
402.0	Elevated blood pressure reading without diagnosis of hypertension	Asian	0.7	49	6934
402.0	Elevated blood pressure reading without diagnosis of hypertension	Black	0.67	38	5659
402.0	Elevated blood pressure reading without diagnosis of hypertension	Chinese	0.37	5	1329
402.0	Elevated blood pressure reading without diagnosis of hypertension	Mixed	0.55	13	2358
402.0	Elevated blood pressure reading without diagnosis of hypertension	Other	0.84	41	4850
402.0	Elevated blood pressure reading without diagnosis of hypertension	White	0.56	2043	365753
728.7	Fasciitis	Total	0.08	355	470973
728.7	Fasciitis	Asian	0.2	19	9257
728.7	Fasciitis	Black	0.07	5	7566
728.7	Fasciitis	Chinese	0.07	1	1508
728.7	Fasciitis	Mixed	0.11	3	2738
728.7	Fasciitis	Other	0.1	6	6034
728.7	Fasciitis	White	0.07	321	443870
681.7	Cellulitis and abscess of trunk	Total	0.18	873	484382
681.7	Cellulitis and abscess of trunk	Asian	0.15	14	9484
681.7	Cellulitis and abscess of trunk	Black	0.05	4	7768
681.7	Cellulitis and abscess of trunk	Chinese	0.0	0	1554
681.7	Cellulitis and abscess of trunk	Mixed	0.11	3	2827
681.7	Cellulitis and abscess of trunk	Other	0.13	8	6232
681.7	Cellulitis and abscess of trunk	White	0.18	844	456517
530.9	Heartburn	Total	0.66	2932	442592
530.9	Heartburn	Asian	0.86	75	8611
530.9	Heartburn	Black	0.7	51	7262
530.9	Heartburn	Chinese	0.34	5	1451
530.9	Heartburn	Mixed	0.98	26	2624
530.9	Heartburn	Other	0.59	34	5743
530.9	Heartburn	White	0.65	2741	416901
250.2	Type 2 diabetes	Total	5.95	29668	468659
250.2	Type 2 diabetes	Asian	17.95	1753	8014
250.2	Type 2 diabetes	Black	11.84	941	7009
250.2	Type 2 diabetes	Chinese	5.05	79	1485
250.2	Type 2 diabetes	Mixed	6.37	185	2719
250.2	Type 2 diabetes	Other	10.29	657	5729
250.2	Type 2 diabetes	White	5.55	26053	443703
332.0	Parkinson's disease	Total	0.4	1921	480324
332.0	Parkinson's disease	Asian	0.32	30	9490
332.0	Parkinson's disease	Black	0.14	11	7710
332.0	Parkinson's disease	Chinese	0.13	2	1537
332.0	Parkinson's disease	Mixed	0.35	10	2810
332.0	Parkinson's disease	Other	0.29	18	6184
332.0	Parkinson's disease	White	0.41	1850	452593
907.0	Injuries to the nervous system	Total	0.36	1796	498632
907.0	Injuries to the nervous system	Asian	0.25	25	9798
907.0	Injuries to the nervous system	Black	0.27	22	7997
907.0	Injuries to the nervous system	Chinese	0.13	2	1567
907.0	Injuries to the nervous system	Mixed	0.55	16	2892
907.0	Injuries to the nervous system	Other	0.28	18	6404
907.0	Injuries to the nervous system	White	0.36	1713	469974
348.2	Cerebral edema and compression of brain	Total	0.09	421	480324
348.2	Cerebral edema and compression of brain	Asian	0.08	8	9490
348.2	Cerebral edema and compression of brain	Black	0.17	13	7710
348.2	Cerebral edema and compression of brain	Chinese	0.32	5	1537
348.2	Cerebral edema and compression of brain	Mixed	0.0	0	2810
348.2	Cerebral edema and compression of brain	Other	0.13	8	6184
348.2	Cerebral edema and compression of brain	White	0.09	387	452593
187.8	Neoplasm of uncertain behavior of male genital organs	Total	0.03	132	490679
187.8	Neoplasm of uncertain behavior of male genital organs	Asian	0.0	0	9730
187.8	Neoplasm of uncertain behavior of male genital organs	Black	0.01	1	7824
187.8	Neoplasm of uncertain behavior of male genital organs	Chinese	0.0	0	1560
187.8	Neoplasm of uncertain behavior of male genital organs	Mixed	0.0	0	2871
187.8	Neoplasm of uncertain behavior of male genital organs	Other	0.02	1	6327
187.8	Neoplasm of uncertain behavior of male genital organs	White	0.03	130	462367
528.11	Stomatitis and mucositis (ulcerative)	Total	0.12	603	492610
528.11	Stomatitis and mucositis (ulcerative)	Asian	0.17	16	9671
528.11	Stomatitis and mucositis (ulcerative)	Black	0.09	7	7916
528.11	Stomatitis and mucositis (ulcerative)	Chinese	0.13	2	1553
528.11	Stomatitis and mucositis (ulcerative)	Mixed	0.14	4	2861
528.11	Stomatitis and mucositis (ulcerative)	Other	0.11	7	6339
528.11	Stomatitis and mucositis (ulcerative)	White	0.12	567	464270
379.5	Disorders of iris and ciliary body	Total	0.11	561	488734
379.5	Disorders of iris and ciliary body	Asian	0.23	22	9530
379.5	Disorders of iris and ciliary body	Black	0.13	10	7846
379.5	Disorders of iris and ciliary body	Chinese	0.06	1	1538
379.5	Disorders of iris and ciliary body	Mixed	0.11	3	2854
379.5	Disorders of iris and ciliary body	Other	0.21	13	6276
379.5	Disorders of iris and ciliary body	White	0.11	512	460690
379.9	Pain, swelling or discharge of eye	Total	0.05	264	488734
379.9	Pain, swelling or discharge of eye	Asian	0.1	10	9530
379.9	Pain, swelling or discharge of eye	Black	0.08	6	7846
379.9	Pain, swelling or discharge of eye	Chinese	0.0	0	1538
379.9	Pain, swelling or discharge of eye	Mixed	0.17	5	2854
379.9	Pain, swelling or discharge of eye	Other	0.1	6	6276
379.9	Pain, swelling or discharge of eye	White	0.05	237	460690
480.11	Pneumococcal pneumonia	Total	2.01	9932	483389
480.11	Pneumococcal pneumonia	Asian	1.89	183	9481
480.11	Pneumococcal pneumonia	Black	1.67	132	7777
480.11	Pneumococcal pneumonia	Chinese	0.77	12	1546
480.11	Pneumococcal pneumonia	Mixed	1.43	41	2829
480.11	Pneumococcal pneumonia	Other	2.03	128	6182
480.11	Pneumococcal pneumonia	White	2.03	9436	455574
627.4	Premenopausal menorrhagia	Total	0.08	382	463077
627.4	Premenopausal menorrhagia	Asian	0.07	6	9093
627.4	Premenopausal menorrhagia	Black	0.14	10	7109
627.4	Premenopausal menorrhagia	Chinese	0.14	2	1445
627.4	Premenopausal menorrhagia	Mixed	0.12	3	2598
627.4	Premenopausal menorrhagia	Other	0.05	3	5871
627.4	Premenopausal menorrhagia	White	0.08	358	436961
698.0	Pruritus and related conditions	Total	0.23	1131	499297
698.0	Pruritus and related conditions	Asian	0.35	34	9789
698.0	Pruritus and related conditions	Black	0.39	31	7988
698.0	Pruritus and related conditions	Chinese	0.06	1	1568
698.0	Pruritus and related conditions	Mixed	0.31	9	2899
698.0	Pruritus and related conditions	Other	0.28	18	6404
698.0	Pruritus and related conditions	White	0.22	1038	470649
368.3	Anisometropia	Total	0.05	248	495265
368.3	Anisometropia	Asian	0.1	10	9716
368.3	Anisometropia	Black	0.05	4	7926
368.3	Anisometropia	Chinese	0.13	2	1560
368.3	Anisometropia	Mixed	0.03	1	2880
368.3	Anisometropia	Other	0.02	1	6359
368.3	Anisometropia	White	0.05	230	466824
540.1	Appendicitis	Total	0.15	729	496614
540.1	Appendicitis	Asian	0.13	13	9775
540.1	Appendicitis	Black	0.16	13	7972
540.1	Appendicitis	Chinese	0.06	1	1560
540.1	Appendicitis	Mixed	0.24	7	2881
540.1	Appendicitis	Other	0.23	15	6380
540.1	Appendicitis	White	0.15	680	468046
172.2	Other non-epithelial cancer of skin	Total	3.2	15883	480841
172.2	Other non-epithelial cancer of skin	Asian	0.17	17	9802
172.2	Other non-epithelial cancer of skin	Black	0.15	12	7999
172.2	Other non-epithelial cancer of skin	Chinese	0.26	4	1562
172.2	Other non-epithelial cancer of skin	Mixed	0.55	16	2889
172.2	Other non-epithelial cancer of skin	Other	1.12	72	6337
172.2	Other non-epithelial cancer of skin	White	3.37	15762	452252
258.0	Iatrogenic endocrine disorders	Total	0.03	152	494804
258.0	Iatrogenic endocrine disorders	Asian	0.04	4	9668
258.0	Iatrogenic endocrine disorders	Black	0.03	2	7859
258.0	Iatrogenic endocrine disorders	Chinese	0.06	1	1554
258.0	Iatrogenic endocrine disorders	Mixed	0.0	0	2878
258.0	Iatrogenic endocrine disorders	Other	0.06	4	6321
258.0	Iatrogenic endocrine disorders	White	0.03	141	466524
599.6	Oliguria and anuria	Total	0.04	177	466682
599.6	Oliguria and anuria	Asian	0.08	7	9142
599.6	Oliguria and anuria	Black	0.05	4	7542
599.6	Oliguria and anuria	Chinese	0.0	0	1503
599.6	Oliguria and anuria	Mixed	0.04	1	2743
599.6	Oliguria and anuria	Other	0.0	0	6009
599.6	Oliguria and anuria	White	0.04	165	439743
110.11	Dermatophytosis of nail	Total	0.02	118	496017
110.11	Dermatophytosis of nail	Asian	0.02	2	9738
110.11	Dermatophytosis of nail	Black	0.08	6	7939
110.11	Dermatophytosis of nail	Chinese	0.06	1	1560
110.11	Dermatophytosis of nail	Mixed	0.0	0	2881
110.11	Dermatophytosis of nail	Other	0.0	0	6364
110.11	Dermatophytosis of nail	White	0.02	109	467535
512.8	Cough	Total	0.94	4601	486150
512.8	Cough	Asian	1.22	117	9439
512.8	Cough	Black	1.2	94	7732
512.8	Cough	Chinese	0.83	13	1545
512.8	Cough	Mixed	0.95	27	2809
512.8	Cough	Other	1.18	74	6194
512.8	Cough	White	0.92	4276	458431
427.5	Arrhythmia (cardiac) NOS	Total	0.31	1407	458792
427.5	Arrhythmia (cardiac) NOS	Asian	0.17	16	9129
427.5	Arrhythmia (cardiac) NOS	Black	0.29	22	7555
427.5	Arrhythmia (cardiac) NOS	Chinese	0.07	1	1498
427.5	Arrhythmia (cardiac) NOS	Mixed	0.25	7	2744
427.5	Arrhythmia (cardiac) NOS	Other	0.23	14	5953
427.5	Arrhythmia (cardiac) NOS	White	0.31	1347	431913
568.0	Other disorders of peritoneum	Total	0.07	351	469177
568.0	Other disorders of peritoneum	Asian	0.07	6	9165
568.0	Other disorders of peritoneum	Black	0.11	8	7549
568.0	Other disorders of peritoneum	Chinese	0.07	1	1508
568.0	Other disorders of peritoneum	Mixed	0.15	4	2718
568.0	Other disorders of peritoneum	Other	0.1	6	6046
568.0	Other disorders of peritoneum	White	0.07	326	442191
960.2	Allergy/adverse effect of penicillin	Total	4.9	23757	461001
960.2	Allergy/adverse effect of penicillin	Asian	4.85	464	9107
960.2	Allergy/adverse effect of penicillin	Black	4.35	339	7454
960.2	Allergy/adverse effect of penicillin	Chinese	3.19	49	1485
960.2	Allergy/adverse effect of penicillin	Mixed	5.61	157	2642
960.2	Allergy/adverse effect of penicillin	Other	5.03	312	5887
960.2	Allergy/adverse effect of penicillin	White	4.91	22436	434426
701.2	Scar conditions and fibrosis of skin	Total	0.63	3116	493586
701.2	Scar conditions and fibrosis of skin	Asian	0.41	40	9700
701.2	Scar conditions and fibrosis of skin	Black	0.4	32	7913
701.2	Scar conditions and fibrosis of skin	Chinese	0.39	6	1552
701.2	Scar conditions and fibrosis of skin	Mixed	0.73	21	2862
701.2	Scar conditions and fibrosis of skin	Other	0.38	24	6353
701.2	Scar conditions and fibrosis of skin	White	0.64	2993	465206
512.7	Shortness of breath	Total	1.88	9301	486150
512.7	Shortness of breath	Asian	2.68	260	9439
512.7	Shortness of breath	Black	2.42	192	7732
512.7	Shortness of breath	Chinese	0.77	12	1545
512.7	Shortness of breath	Mixed	2.43	70	2809
512.7	Shortness of breath	Other	2.46	156	6194
512.7	Shortness of breath	White	1.84	8611	458431
573.0	Other disorders of liver	Total	0.52	2533	486179
573.0	Other disorders of liver	Asian	0.47	45	9535
573.0	Other disorders of liver	Black	0.69	54	7783
573.0	Other disorders of liver	Chinese	0.52	8	1532
573.0	Other disorders of liver	Mixed	0.42	12	2841
573.0	Other disorders of liver	Other	0.81	51	6215
573.0	Other disorders of liver	White	0.51	2363	458273
250.23	Type 2 diabetes with ophthalmic manifestations	Total	0.48	2265	468659
250.23	Type 2 diabetes with ophthalmic manifestations	Asian	2.13	174	8014
250.23	Type 2 diabetes with ophthalmic manifestations	Black	1.25	89	7009
250.23	Type 2 diabetes with ophthalmic manifestations	Chinese	0.2	3	1485
250.23	Type 2 diabetes with ophthalmic manifestations	Mixed	0.48	13	2719
250.23	Type 2 diabetes with ophthalmic manifestations	Other	1.02	59	5729
250.23	Type 2 diabetes with ophthalmic manifestations	White	0.43	1927	443703
145.0	Cancer of mouth	Total	0.04	210	497546
145.0	Cancer of mouth	Asian	0.08	8	9769
145.0	Cancer of mouth	Black	0.02	2	7999
145.0	Cancer of mouth	Chinese	0.0	0	1559
145.0	Cancer of mouth	Mixed	0.0	0	2891
145.0	Cancer of mouth	Other	0.05	3	6398
145.0	Cancer of mouth	White	0.04	197	468930
288.11	Neutropenia	Total	0.99	4903	489304
288.11	Neutropenia	Asian	0.76	73	9586
288.11	Neutropenia	Black	0.88	69	7793
288.11	Neutropenia	Chinese	0.71	11	1542
288.11	Neutropenia	Mixed	0.97	28	2844
288.11	Neutropenia	Other	0.82	52	6265
288.11	Neutropenia	White	1.0	4670	461274
561.2	Flatulence	Total	0.67	2643	394601
561.2	Flatulence	Asian	0.89	72	8060
561.2	Flatulence	Black	0.78	53	6713
561.2	Flatulence	Chinese	0.5	7	1391
561.2	Flatulence	Mixed	0.71	17	2383
561.2	Flatulence	Other	0.69	36	5214
561.2	Flatulence	White	0.66	2458	370840
250.5	Glycosuria or Acetonuria	Total	0.04	167	468659
250.5	Glycosuria or Acetonuria	Asian	0.05	4	8014
250.5	Glycosuria or Acetonuria	Black	0.07	5	7009
250.5	Glycosuria or Acetonuria	Chinese	0.07	1	1485
250.5	Glycosuria or Acetonuria	Mixed	0.04	1	2719
250.5	Glycosuria or Acetonuria	Other	0.07	4	5729
250.5	Glycosuria or Acetonuria	White	0.03	152	443703
369.5	Conjunctivitis, infectious	Total	0.08	369	486857
369.5	Conjunctivitis, infectious	Asian	0.13	12	9489
369.5	Conjunctivitis, infectious	Black	0.1	8	7733
369.5	Conjunctivitis, infectious	Chinese	0.0	0	1536
369.5	Conjunctivitis, infectious	Mixed	0.0	0	2846
369.5	Conjunctivitis, infectious	Other	0.21	13	6218
369.5	Conjunctivitis, infectious	White	0.07	336	459035
389.1	Sensorineural hearing loss	Total	0.15	757	493360
389.1	Sensorineural hearing loss	Asian	0.3	29	9676
389.1	Sensorineural hearing loss	Black	0.09	7	7965
389.1	Sensorineural hearing loss	Chinese	0.13	2	1555
389.1	Sensorineural hearing loss	Mixed	0.07	2	2886
389.1	Sensorineural hearing loss	Other	0.14	9	6344
389.1	Sensorineural hearing loss	White	0.15	708	464934
427.6	Premature beats	Total	0.23	1048	458792
427.6	Premature beats	Asian	0.19	17	9129
427.6	Premature beats	Black	0.15	11	7555
427.6	Premature beats	Chinese	0.27	4	1498
427.6	Premature beats	Mixed	0.15	4	2744
427.6	Premature beats	Other	0.12	7	5953
427.6	Premature beats	White	0.23	1005	431913
681.6	Cellulitis and abscess of foot, toe	Total	1.64	8082	484382
681.6	Cellulitis and abscess of foot, toe	Asian	1.3	125	9484
681.6	Cellulitis and abscess of foot, toe	Black	1.03	81	7768
681.6	Cellulitis and abscess of foot, toe	Chinese	0.51	8	1554
681.6	Cellulitis and abscess of foot, toe	Mixed	1.22	35	2827
681.6	Cellulitis and abscess of foot, toe	Other	1.24	78	6232
681.6	Cellulitis and abscess of foot, toe	White	1.67	7755	456517
830.0	Dislocation	Total	0.54	2675	492462
830.0	Dislocation	Asian	0.49	48	9654
830.0	Dislocation	Black	0.34	27	7917
830.0	Dislocation	Chinese	0.26	4	1556
830.0	Dislocation	Mixed	0.87	25	2845
830.0	Dislocation	Other	0.52	33	6313
830.0	Dislocation	White	0.54	2538	464177
427.7	Tachycardia NOS	Total	0.77	3580	458792
427.7	Tachycardia NOS	Asian	0.74	68	9129
427.7	Tachycardia NOS	Black	0.81	62	7555
427.7	Tachycardia NOS	Chinese	0.66	10	1498
427.7	Tachycardia NOS	Mixed	0.4	11	2744
427.7	Tachycardia NOS	Other	0.82	49	5953
427.7	Tachycardia NOS	White	0.78	3380	431913
646.0	Other complications of pregnancy NEC	Total	0.64	3186	497242
646.0	Other complications of pregnancy NEC	Asian	0.99	97	9726
646.0	Other complications of pregnancy NEC	Black	1.71	137	7882
646.0	Other complications of pregnancy NEC	Chinese	0.83	13	1556
646.0	Other complications of pregnancy NEC	Mixed	1.89	55	2853
646.0	Other complications of pregnancy NEC	Other	1.4	90	6332
646.0	Other complications of pregnancy NEC	White	0.59	2794	468893
772.0	Symptoms of the muscles	Total	0.06	309	500081
772.0	Symptoms of the muscles	Asian	0.06	6	9817
772.0	Symptoms of the muscles	Black	0.19	15	8003
772.0	Symptoms of the muscles	Chinese	0.0	0	1569
772.0	Symptoms of the muscles	Mixed	0.03	1	2906
772.0	Symptoms of the muscles	Other	0.11	7	6415
772.0	Symptoms of the muscles	White	0.06	280	471371
221.0	Benign neoplasm of other female genital organs	Total	0.06	272	463219
221.0	Benign neoplasm of other female genital organs	Asian	0.01	1	9239
221.0	Benign neoplasm of other female genital organs	Black	0.07	5	6880
221.0	Benign neoplasm of other female genital organs	Chinese	0.0	0	1446
221.0	Benign neoplasm of other female genital organs	Mixed	0.04	1	2603
221.0	Benign neoplasm of other female genital organs	Other	0.05	3	5900
221.0	Benign neoplasm of other female genital organs	White	0.06	262	437151
585.31	Renal dialysis	Total	0.17	831	481142
585.31	Renal dialysis	Asian	0.36	34	9331
585.31	Renal dialysis	Black	0.55	42	7614
585.31	Renal dialysis	Chinese	0.13	2	1546
585.31	Renal dialysis	Mixed	0.14	4	2804
585.31	Renal dialysis	Other	0.44	27	6119
585.31	Renal dialysis	White	0.16	722	453728
286.7	Other and unspecified coagulation defects	Total	0.11	568	496348
286.7	Other and unspecified coagulation defects	Asian	0.11	11	9733
286.7	Other and unspecified coagulation defects	Black	0.25	20	7941
286.7	Other and unspecified coagulation defects	Chinese	0.13	2	1560
286.7	Other and unspecified coagulation defects	Mixed	0.21	6	2883
286.7	Other and unspecified coagulation defects	Other	0.13	8	6368
286.7	Other and unspecified coagulation defects	White	0.11	521	467863
761.0	Cervicalgia	Total	0.29	1465	498963
761.0	Cervicalgia	Asian	0.5	49	9774
