PheCode	Phenotype	Variance	Maximum Difference
610.8	Other specified benign mammary dysplasias	0.01	0.25
610.1	Cystic mastopathy	0.01	0.26
610.2	Fibroadenosis of breast	0.0	0.08
610.3	Fibrosclerosis of breast	0.0	0.08
613.1	Inflammatory disease of breast	0.01	0.33
612.2	Hypertrophy of breast (Gynecomastia)	0.01	0.26
611.3	Lump or mass in breast	0.03	0.5
613.0	Other nonmalignant breast conditions	0.0	0.01
612.1	Galactorrhea	0.0	0.01
613.5	Mastodynia	0.0	0.04
613.7	Other signs and symptoms in breast	0.0	0.13
613.8	Other specified disorders of breast	0.0	0.11
613.9	Breast disorder NOS	0.0	0.05
614.3	Pelvic inflammatory disease (PID)	0.0	0.08
614.31	Acute inflammatory pelvic disease	0.0	0.02
614.32	Chronic inflammatory pelvic disease	0.01	0.21
614.5	Inflammatory disease of cervix, vagina, and vulva	0.0	0.05
614.4	Inflammatory diseases of uterus, except cervix	0.0	0.13
614.51	Cervicitis and endocervicitis	0.02	0.37
614.0	Inflammatory diseases of female pelvic organs	0.0	0.01
614.33	Pelvic inflammatory disease, NOS	0.0	0.17
614.1	Pelvic peritoneal adhesions, female (postoperative) (postinfection)	0.18	1.28
614.53	Cyst or abscess of Bartholin's gland	0.02	0.3
614.52	Vaginitis and vulvovaginitis	0.0	0.12
614.54	Abscess or ulceration of vulva	0.0	0.11
615.0	Endometriosis	0.56	2.04
618.2	Uterine/Uterovaginal prolapse	0.48	1.92
618.6	Vaginal enterocele, congenital or acquired	0.02	0.43
618.0	Genital prolapse	0.0	0.14
617.0	Disorders secondary to childbirth, surgery, trauma	0.0	0.1
619.1	Noninflammatory disorders of ovary, fallopian tube, and broad ligament	0.01	0.3
628.0	Ovarian cyst	0.49	2.04
624.2	Atrophy of female genital tract	0.01	0.2
622.1	Polyp of corpus uteri	0.74	2.37
622.2	Mucous polyp of cervix	0.14	0.97
622.0	Polyp of female genital organs	0.0	0.13
621.0	Endometrial hyperplasia	0.02	0.35
623.0	Hypertrophy of female genital organs	0.04	0.53
674.0	Other complications of the puerperium NEC	0.01	0.29
619.2	Disorders of uterus, NEC	0.13	0.95
626.0	Disorders of menstruation and other abnormal bleeding from female genital tract	0.06	0.71
619.3	Noninflammatory disorders of cervix	0.12	1.01
624.0	Symptoms involving female genital tract	0.0	0.01
620.0	Dysplasia of female genital organs	0.0	0.03
619.4	Noninflammatory disorders of vagina	0.03	0.5
626.1	Irregular menstrual cycle/bleeding	0.08	0.64
624.1	Dystrophy of female genital tract	0.0	0.1
619.5	Noninflammatory disorders of vulva and perineum	0.03	0.47
626.11	Absent or infrequent menstruation	0.0	0.07
626.12	Excessive or frequent menstruation	4.02	5.03
626.14	Irregular menstrual bleeding	0.54	1.83
627.4	Premenopausal menorrhagia	0.0	0.13
626.13	Irregular menstrual cycle	0.08	0.67
625.0	Pain and other symptoms associated with female genital organs	0.1	0.88
626.21	Mittelschmerz	0.0	0.01
625.1	Dyspareunia	0.04	0.53
626.4	Premenstrual tension syndromes	0.0	0.1
626.2	Dysmenorrhea	0.17	1.05
619.0	Noninflammatory female genital disorders	0.0	0.07
627.1	Postmenopausal bleeding	1.53	3.17
627.2	Symptomatic menopause	0.0	0.13
627.3	Postmenopausal atrophic vaginitis	0.04	0.48
627.0	Menopausal and postmenopausal disorders	0.01	0.21
634.0	Miscarriage; stillbirth	3.14	4.5
626.8	Infertility, female	0.18	1.09
626.15	Infertility, female, associated with anovulation	0.0	0.01
80.0	Postoperative infection	0.41	1.91
618.5	Prolapse of vaginal vault after hysterectomy	0.01	0.26
597.2	Urinary complications NEC	0.0	0.03
634.3	Ectopic pregnancy	0.02	0.31
634.1	Missed abortion/Hydatidiform mole	0.24	1.25
642.0	Hypertension complicating pregnancy, childbirth, and the puerperium	0.18	1.07
649.0	Other conditions or status of the mother complicating pregnancy, childbirth, or the puerperium	0.0	0.13
646.0	Other complications of pregnancy NEC	1.02	2.55
642.1	Preeclampsia and eclampsia	0.02	0.35
636.3	Hemorrhage in early pregnancy	0.15	0.97
643.0	Excessive vomiting in pregnancy	0.0	0.12
643.1	Hyperemesis gravidarum	0.0	0.16
671.0	Venous/cerebrovascular complications embolism in pregnancy and the puerperium	0.01	0.21
647.1	Infections of genitourinary tract during pregnancy	0.01	0.3
649.1	Diabetes or abnormal glucose tolerance complicating pregnancy	0.01	0.24
857.0	Mechanical complication of unspecified genitourinary device, implant, and graft	0.04	0.58
669.0	Complications of labor and delivery NEC	1.38	2.96
656.0	Other perinatal conditions of fetus or newborn	0.05	0.57
651.0	Multiple gestation	0.02	0.37
652.0	Malposition and malpresentation of fetus or obstruction	0.55	1.87
654.1	Abnormality of organs and soft tissues of pelvis complicating pregnancy, childbirth, or the puerperium	0.28	1.34
636.8	Cervical incompetence	0.0	0.05
655.0	Known or suspected fetal abnormality affecting management of mother	3.47	4.7
679.0	Complications of in utero procedures	0.0	0.06
654.2	Rhesus isoimmunization in pregnancy	0.01	0.3
653.0	Problems associated with amniotic cavity and membranes	0.45	1.7
635.2	Antepartum hemorrhage, abruptio placentae, and placenta previa	0.16	1.02
794.0	Abnormal results of other function studies (bladder, pancreas, placenta, spleen, etc)	0.0	0.1
636.0	Early or threatened labor; hemorrhage in early pregnancy	0.22	1.19
645.0	Late pregnancy and failed induction	0.27	1.32
636.2	Early onset of delivery	0.09	0.74
661.0	Fetal distress and abnormal forces of labor	0.96	2.47
663.0	Umbilical cord complications during labor and delivery	0.07	0.68
665.0	Obstetrical/birth trauma	5.23	5.76
635.0	Hemorrhage during pregnancy; childbirth and postpartum	0.0	0.0
635.3	Placenta previa and abruptio placenta	0.33	1.45
286.3	Coagulation defects complicating pregnancy or postpartum	0.0	0.07
668.0	Complications of the administration of anesthetic or other sedation in labor and delivery	0.0	0.05
647.0	Infectious and parasitic complications affecting pregnancy	0.0	0.1
650.0	Normal delivery	0.7	2.11
647.3	Major puerperal infection	0.0	0.05
654.0	Other and unspecified complications of birth; puerperium affecting management of mother	0.0	0.08
676.0	Other disorders of the breast associated with childbirth and disorders of lactation	0.0	0.07
644.0	Anemia during pregnancy	0.13	0.92
658.0	Maternal complication of pregnancy affecting fetus or newborn	0.0	0.0
637.0	Short gestation; low birth weight; and fetal growth retardation	0.0	0.0
656.26	Transitory tachypnea or apnea of newborn	0.0	0.0
656.22	Interstitial emphysema and related conditions of newborn	0.0	0.0
747.0	Cardiac and circulatory congenital anomalies	0.0	0.01
656.5	Hematological disorders of newborn	0.0	0.0
656.7	Conditions involving the integument and temperature regulation of fetus and newborn	0.0	0.0
752.1	Neural tube defects	0.0	0.02
752.0	Nervous system congenital anomalies	0.0	0.0
752.11	Spina bifida	0.0	0.08
747.1	Cardiac congenital anomalies	0.0	0.08
749.0	Congenital anomalies of face and neck	0.0	0.09
753.0	Congenital anomalies of the eye	0.0	0.02
753.1	Congenital cataract and lens anomalies	0.0	0.02
753.2	Congenital anomalies of posterior segment of eye	0.0	0.01
747.11	Cardiac shunt/ heart septal defect	0.0	0.18
747.12	Valvular heart disease/ heart chambers	0.01	0.25
747.2	Congenital anomalies of peripheral vascular system	0.0	0.05
748.0	Anomalies of respiratory system, congenital	0.0	0.02
750.13	Congenital anomalies of mouth/tongue	0.01	0.21
750.1	Upper gastrointestinal congenital anomalies	0.0	0.04
750.14	Congenital anomalies of esophagus	0.0	0.02
750.11	Esophageal atresia/tracheoesophageal fistula	0.0	0.04
750.5	Congenital hypertrophic pyloric stenosis	0.0	0.0
750.15	Congenital anomalies of stomach	0.0	0.04
750.21	Congenital anomalies of intestine	0.0	0.07
750.22	Congenital anomaly of gallbladder, bile ducts, liver, pancreas	0.0	0.04
750.0	Digestive congenital anomalies	0.0	0.0
750.2	Lower gastrointestinal congenital anomalies	0.0	0.0
751.11	Congenital anomalies of female genital organs	0.0	0.2
751.1	Congenital anomalies of genital organs	0.0	0.04
751.12	Congenital anomalies of male genital organs	0.0	0.08
751.22	Other specified congenital anomalies of kidney	0.01	0.25
751.21	Cystic kidney disease	0.0	0.17
751.3	Obstructive genitourinary defect	0.0	0.01
751.2	Congenital anomalies of urinary system	0.0	0.03
755.61	Congenital hip dysplasia and deformity	0.0	0.05
755.1	Congenital deformities of feet	0.0	0.07
754.0	Congenital musculoskeletal deformities of spine	0.0	0.08
756.21	Pectus excavatum	0.0	0.01
756.22	Pectus carinatum	0.0	0.0
756.0	Other congenital musculoskeletal anomalies	0.0	0.02
755.4	Congenital anomalies of upper limb, including shoulder girdle	0.0	0.01
755.6	Other congenital anomalies of lower limb, including pelvic girdle	0.0	0.02
755.3	Congenital anomaly of fingers/toes	0.0	0.04
755.0	Congenital anomalies of limbs	0.0	0.0
749.2	Congenital anomalies of skull and face bones	0.0	0.04
754.2	Spondylolisthesis, congenital	0.0	0.0
756.2	Pectus and other congenital anomalies of ribs/sternum	0.0	0.0
756.1	Congenital anomalies of abdominal wall; diaphram	0.0	0.01
756.3	Congenital anomalies of muscle, tendon, fascia, and connective tissue	0.0	0.04
691.1	Ichthyosis congenita	0.0	0.0
691.0	Congenital anomalies of skin	0.0	0.03
757.0	Congenital anomalies of the integument	0.0	0.01
691.3	Congenital pigmentary anomalies of skin	0.0	0.01
217.0	Vascular hamartomas and non-neoplastic nevi	0.0	0.02
612.3	Congenital anomalies of breast	0.0	0.05
199.4	Neurofibromatosis	0.0	0.1
759.0	Other and unspecified congenital anomalies	0.0	0.04
758.0	Chromosomal anomalies and genetic disorders	0.0	0.04
759.1	Anomalies of endocrine glands, congenital	0.0	0.04
758.1	Chromosomal anomalies	0.0	0.04
396.0	Abnormal heart sounds	0.07	0.78
427.7	Tachycardia NOS	0.25	1.46
427.9	Palpitations	0.31	1.51
791.0	Gangrene	0.01	0.25
402.0	Elevated blood pressure reading without diagnosis of hypertension	0.12	0.89
458.0	Hypotension	0.16	1.15
516.1	Hemoptysis	0.08	0.81
477.0	Epistaxis or throat hemorrhage	0.21	1.22
512.8	Cough	0.24	1.37
512.7	Shortness of breath	1.39	3.43
512.1	Wheezing	0.0	0.11
513.31	Apnea	0.0	0.0
513.4	Hyperventilation	0.0	0.08
293.0	Symptoms involving head and neck	0.06	0.63
512.9	Other dyspnea	0.01	0.34
478.0	Throat pain	0.0	0.13
512.2	Painful respiration	0.0	0.09
418.1	Precordial pain	0.35	1.67
418.0	Nonspecific chest pain	15.87	11.49
509.5	Respiratory arrest	0.0	0.05
516.0	Abnormal sputum	0.0	0.04
429.3	Symptoms involving cardiovascular system	0.0	0.08
789.0	Nausea and vomiting	3.32	5.5
530.9	Heartburn	0.18	1.29
532.0	Dysphagia	1.73	3.83
561.2	Flatulence	0.13	1.11
561.0	Symptoms involving digestive system	8.21	8.37
579.2	Splenomegaly	0.01	0.36
573.3	Hepatomegaly	0.0	0.11
573.5	Jaundice (not of newborn)	0.04	0.56
572.0	Ascites (non malignant)	0.12	0.99
579.0	Other symptoms involving abdomen and pelvis	0.03	0.5
579.8	Nonspecific abnormal findings in stool contents	0.09	0.79
687.4	Disturbance of skin sensation	0.17	1.26
687.2	Localized superficial swelling, mass, or lump	0.01	0.21
293.1	Swelling, mass, or lump in head and neck [Space-occupying lesion, intracranial NOS]	0.01	0.27
519.9	Symptoms involving respiratory system and other chest symptoms	0.0	0.1
771.0	Musculoskeletal symptoms referable to limbs	0.02	0.46
687.0	Symptoms affecting skin	0.0	0.13
782.6	Pallor and flushing	0.0	0.06
287.1	Spontaneous ecchymoses	0.0	0.04
687.3	Changes in skin texture	0.0	0.04
350.1	Abnormal involuntary movements	0.05	0.67
350.2	Abnormality of gait	0.53	2.04
741.3	Difficulty in walking	0.0	0.12
350.3	Lack of coordination	0.0	0.21
350.5	Abnormal reflex	0.0	0.01
781.2	Abnormal posture	0.0	0.0
599.3	Dysuria	0.04	0.56
599.8	Other symptoms involving urinary system	0.0	0.09
599.2	Retention of urine	5.26	6.33
599.6	Oliguria and anuria	0.0	0.06
599.5	Frequency of urination and polyuria	0.49	2.04
599.7	Urethral discharge	0.0	0.01
599.9	Other abnormality of urination	0.14	1.08
598.0	Abnormal findings on examination of urine	0.27	1.45
292.0	Neurological disorders	0.02	0.35
292.4	Altered mental status	0.86	2.57
292.3	Memory loss	0.03	0.48
386.9	Dizziness and giddiness (Light-headedness and vertigo)	0.9	2.84
350.6	Disturbances of sensation of smell and taste	0.0	0.02
292.6	Hallucinations	0.0	0.15
292.1	Aphasia/speech disturbance	0.12	1.0
292.12	Symbolic dysfunction	0.0	0.04
473.4	Voice disturbance	0.02	0.4
783.0	Fever of unknown origin	0.4	1.9
338.1	Acute pain	0.01	0.25
338.2	Chronic pain	0.0	0.14
788.0	Syncope and collapse	3.76	5.71
797.1	Cardiogenic shock	0.0	0.05
797.0	Shock	0.0	0.04
459.1	Hemorrhage NOS	0.0	0.04
782.3	Edema	0.28	1.49
705.8	Hyperhidrosis	0.01	0.3
264.9	Lack of normal physiological development, unspecified	0.0	0.01
260.6	Anorexia	0.03	0.54
276.8	Polydipsia	0.0	0.09
260.7	Polyphagia	0.0	0.0
278.4	Abnormal weight gain	0.0	0.02
780.0	Hypothermia/Chills	0.0	0.08
790.1	Elevated sedimentation rate	0.0	0.04
790.0	Nonspecific findings on examination of blood	0.0	0.17
250.41	Impaired fasting glucose	0.01	0.23
250.42	Other abnormal glucose	0.0	0.17
573.9	Abnormal serum enzyme levels	0.0	0.1
279.7	Other immunological findings	0.02	0.41
250.5	Glycosuria or Acetonuria	0.0	0.09
598.9	Other nonspecific findings on examination of urine	0.01	0.21
346.3	Nonspecific abnormal findings in cerebrospinal fluid	0.0	0.01
609.2	Abnormal spermatozoa	0.01	0.28
514.0	Abnormal findings examination of lungs	0.46	1.9
611.1	Abnormal mammogram	0.0	0.02
346.1	Nonspecific abnormal findings on radiological and other examination of skull and head	0.0	0.09
793.2	Nonspecific abnormal findings on radiological and other examination of other intrathoracic organs (echocardiogram, etc)	0.01	0.25
575.9	Nonspecific abnormal findings on radiological and other examination of biliary tract	0.01	0.22
564.8	Abnormal findings on exam of gastrointestinal tract/ abdominal area	0.26	1.47
793.0	Nonspecific abnormal findings on radiological and other examination of musculoskeletal system	0.0	0.08
346.2	Nonspecific abnormal results of function study of brain and central nervous system	0.0	0.05
346.0	Abnormal findings on study of brain and/or nervous system	0.0	0.0
514.1	Abnormal results of function study of pulmonary system	0.0	0.04
429.2	Abnormal function study of cardiovascular system	0.01	0.24
589.0	Abnormal results of function study of kidney	0.0	0.09
573.7	Abnormal results of function study of liver	0.41	1.84
246.7	Abnormal results of function study of thyroid	0.0	0.02
259.1	Nonspecific abnormal results of other endocrine function study	0.0	0.01
915.0	Superficial injury without mention of infection	0.94	2.99
916.0	Contusion	0.06	0.74
870.3	Other open wound of head and face	0.21	1.39
870.1	Open wound or laceration of eye or eyelid	0.0	0.17
870.4	Open wound of nose and sinus	0.0	0.09
870.2	Open wound of ear	0.0	0.05
870.5	Open wound of lip and mouth	0.0	0.12
819.0	Skull and face fracture and other intercranial injury	0.02	0.38
873.0	Broken tooth	0.0	0.03
817.0	Concussion	0.0	0.04
818.0	Intracranial hemorrhage (injury)	0.0	0.17
872.0	Traumatic amputation	0.0	0.13
870.6	Open wound of neck	0.0	0.04
952.0	Spinal cord injury without evidence of spinal bone injury	0.0	0.08
870.0	Open wounds of head; neck; and trunk	0.0	0.07
809.0	Fracture of unspecified bones	0.0	0.03
807.0	Fracture of ribs	0.0	0.13
803.3	Fracture of clavicle or scapula	0.0	0.07
870.8	Open wound of genital organs	0.0	0.04
802.0	Fracture of pelvis	0.0	0.04
871.0	Open wounds of extremities	0.3	1.56
803.1	Fracture of humerus	0.0	0.09
803.0	Fracture of upper limb	0.0	0.17
803.2	Fracture of radius and ulna	0.01	0.29
804.0	Fracture of hand or wrist	0.0	0.17
840.3	Joint/ligament sprain	0.0	0.07
840.0	Sprains and strains	0.0	0.12
800.2	Fracture of unspecified part of femur	0.0	0.04
800.1	Fracture of neck of femur	0.01	0.21
800.0	Fracture of lower limb	0.0	0.14
800.4	Fracture of patella	0.0	0.13
800.3	Fracture of tibia and fibula	0.0	0.13
801.0	Fracture of ankle and foot	0.01	0.25
871.4	Open wound of toe(s)	0.0	0.04
871.3	Open wound of foot except toe(s) alone	0.0	0.06
801.1	Fracture of foot	0.0	0.04
960.0	Poisoning by antibiotics	0.29	1.46
960.2	Allergy/adverse effect of penicillin	5.37	6.74
960.1	Adverse effects of antibacterials (not penicillins)	0.0	0.09
961.1	Poisoning/allergy of sulfonamides	0.01	0.32
961.0	Poisoning by other anti-infectives	0.02	0.42
962.3	Hormones and synthetic substitutes causing adverse effects in therapeutic use	0.02	0.37
962.0	Poisoning by hormones and synthetic substitutes	0.0	0.09
963.0	Poisoning by primarily systemic agents	0.0	0.09
965.0	Poisoning by analgesics, antipyretics, and antirheumatics	0.87	2.84
965.3	Salicylates causing adverse effects in therapeutic use	0.01	0.23
969.0	Poisoning by psychotropic agents	0.09	0.83
966.0	Poisoning by anticonvulsants and anti-Parkinsonism drugs	0.01	0.23
971.0	Poisoning by drugs primarily affecting the autonomic nervous system	0.0	0.08
963.1	Antineoplastic and immunosuppressive drugs causing adverse effects	0.0	0.01
964.0	Poisoning by agents primarily affecting blood constituents	0.0	0.01
964.1	Anticoagulants causing adverse effects	0.02	0.37
972.0	Poisoning by agents primarily affecting the cardiovascular system	0.0	0.09
973.0	Poisoning by agents primarily affecting the gastrointestinal system	0.0	0.05
975.0	Poisoning by agents primarily acting on the smooth and skeletal muscles and respiratory system	0.0	0.02
976.0	Poisoning by agents primarily affecting skin & mucous membrane, ophthalmological, otorhinolaryngological, & dental drugs	0.0	0.02
974.0	Poisoning by water, mineral, and uric acid metabolism drugs	0.0	0.18
979.0	Adverse drug events and drug allergies	0.0	0.19
981.0	Toxic effect of (non-ethyl) alcohol and petroleum and other solvents	0.0	0.08
987.0	Toxic effect of other gases, fumes, or vapors	0.0	0.04
983.0	Toxic effect of corrosive aromatics, acids, and caustic alkalis	0.0	0.01
989.0	Toxic effect of other substances, chiefly nonmedicinal as to source	0.0	0.02
985.0	Toxic effect of other metals	0.0	0.02
986.0	Toxic effect of carbon monoxide	0.0	0.02
988.0	Toxic effect of noxious substances eaten as food	0.0	0.01
913.0	Toxic effect of venom	0.0	0.04
946.0	Anaphylactic shock NOS	0.0	0.19
949.0	Allergies, other	0.0	0.17
958.0	Certain early complications of trauma or procedure	0.0	0.12
958.2	Traumatic and surgical subcutaneous emphysema	0.0	0.04
942.0	Infusion and transfusion reaction	0.0	0.0
941.0	Adverse reaction to serum or vaccine	0.0	0.17
850.0	Hemorrhage or hematoma complicating a procedure	0.71	2.5
958.1	Postoperative shock	0.0	0.02
854.0	Complications of cardiac/vascular device, implant, and graft	0.27	1.42
81.0	Infection/inflammation of internal prosthetic device; implant; and graft	0.03	0.46
859.0	Complication due to other implant and internal device	0.24	1.33
860.0	Bone marrow or stem cell transplant	0.0	0.04
510.2	Lung transplant	0.0	0.01
851.0	Complications of transplants and reattached limbs	1.88	3.9
874.0	Complication of amputation stump	0.0	0.13
297.2	Suicide or self-inflicted injury	0.04	0.63
297.0	Suicidal ideation or attempt	0.0	0.01
585.31	Renal dialysis	0.01	0.32
71.0	Human immunodeficiency virus [HIV] disease	0.0	0.04
638.0	Other high-risk pregnancy	0.0	0.08
559.0	Ileostomy status	0.13	0.98
197.0	Chemotherapy	9.91	8.99
196.0	Radiotherapy	0.0	0.0
289.3	Personal history of diseases of blood and blood-forming organs	0.0	0.13
564.9	Personal history of diseases of digestive system	13.08	10.21
965.1	Opiates and related narcotics causing adverse effects in therapeutic use	0.06	0.69
587.0	Kidney replaced by transpant	0.0	0.13
573.2	Liver replaced by transplant	0.0	0.03
364.9	Cornea replaced by transplant	0.01	0.32
426.91	Cardiac pacemaker in situ	0.98	2.64
395.6	Heart valve replaced	0.28	1.46
426.9	Cardiac pacemaker/device in situ	0.01	0.25
250.3	Insulin pump user	0.0	0.02
509.8	Dependence on respirator [Ventilator] or supplemental oxygen	0.01	0.23
