PheCode	Phenotype	Variance	Maximum Difference
288.0	Diseases of white blood cells	0.01	0.22
535.0	Gastritis and duodenitis	0.75	2.29
420.22	Chronic pericarditis	0.0	0.04
260.0	Protein-calorie malnutrition	0.0	0.09
496.1	Emphysema	0.03	0.45999999999999996
433.21	Cerebral artery occlusion, with cerebral infarction	0.02	0.45999999999999996
282.8	Other hemoglobinopathies	0.19	1.08
346.1	Nonspecific abnormal findings on radiological and other examination of skull and head	0.0	0.05
218.1	Uterine leiomyoma	9.52	8.370000000000001
509.1	Respiratory failure	0.07	0.71
70.3	Viral hepatitis C	0.03	0.4700000000000001
411.1	Unstable angina (intermediate coronary syndrome)	0.81	2.38
420.2	Pericarditis	0.01	0.30999999999999994
389.0	Hearing loss	0.06	0.5700000000000001
965.0	Poisoning by analgesics, antipyretics, and antirheumatics	0.22	1.3300000000000003
620.0	Dysplasia of female genital organs	0.0	0.04
315.1	Learning disorder	0.0	0.17
612.3	Congenital anomalies of breast	0.0	0.13
204.21	Myeloid leukemia, acute	0.0	0.1
465.2	Acute pharyngitis	0.0	0.09999999999999998
519.2	Respiratory complications	0.0	0.08
377.3	Optic neuritis/neuropathy	0.0	0.05
465.4	Acute laryngitis and tracheitis	0.0	0.05
803.2	Fracture of radius and ulna	0.01	0.2
317.1	Alcoholism	0.6	2.31
524.3	Anomalies of tooth position/malocclusion	0.0	0.13
530.14	Reflux esophagitis	0.59	1.9300000000000002
617.0	Disorders secondary to childbirth, surgery, trauma	0.0	0.12000000000000001
592.1	Cystitis	0.02	0.36
610.2	Fibroadenosis of breast	0.0	0.07
473.1	Chronic laryngitis	0.0	0.07
388.0	Other disorders of ear	0.0	0.05
170.1	Bone cancer	0.0	0.08
592.2	Urethritis and urethral syndrome	0.0	0.07
707.1	Decubitus ulcer	0.0	0.08
571.6	Primary biliary cirrhosis	0.0	0.11
695.81	Erythema nodosum	0.0	0.06
394.3	Aortic valve disease	0.01	0.18
597.0	Other disorders of urethra and urinary tract	0.0	0.17
145.3	Cancer of major salivary glands	0.0	0.04
603.0	Other disorders of testis	0.01	0.27999999999999997
215.0	Other benign neoplasm of connective and other soft tissue	0.01	0.2
586.3	Vascular disorders of kidney/hypertrophy	0.0	0.06
803.1	Fracture of humerus	0.0	0.06
495.2	Asthma with exacerbation	0.02	0.35
618.2	Uterine/Uterovaginal prolapse	0.1	0.9199999999999999
295.1	Schizophrenia	0.12	0.71
153.3	Malignant neoplasm of rectum, rectosigmoid junction, and anus	0.03	0.45
253.7	Other disorders of neurohypophysis	0.0	0.11
765.0	Cervical radiculitis	0.0	0.14
506.0	Empyema and pneumothorax	0.02	0.36
323.0	Encephalitis	0.0	0.09
653.0	Problems associated with amniotic cavity and membranes	0.06	0.7100000000000001
427.1	Paroxysmal tachycardia, unspecified	0.0	0.03
643.0	Excessive vomiting in pregnancy	0.0	0.12000000000000001
411.41	Aneurysm and dissection of heart	0.01	0.22999999999999998
110.12	Althete's foot	0.0	0.07
401.3	Other hypertensive complications	0.0	0.16
960.0	Poisoning by antibiotics	0.06	0.6199999999999999
596.5	Functional disorders of bladder	0.01	0.24
599.0	Other symptoms/disorders or the urinary system	0.11	0.9300000000000002
509.5	Respiratory arrest	0.0	0.11
573.3	Hepatomegaly	0.0	0.19
289.9	Abnormality of red blood cells	0.0	0.06
430.1	Subarachnoid hemorrhage	0.01	0.25
782.6	Pallor and flushing	0.0	0.06
726.1	Enthesopathy	0.11	0.9500000000000002
361.1	Retinal detachment with retinal defect	0.01	0.29
528.41	Cyst of the salivary gland	0.0	0.05
522.5	Periapical abscess	0.03	0.49999999999999994
564.0	Functional digestive disorders	0.01	0.31
857.0	Mechanical complication of unspecified genitourinary device, implant, and graft	0.02	0.43
270.33	Amyloidosis	0.0	0.08
362.4	Retinal vascular changes and abnomalities	0.01	0.32
401.21	Hypertensive heart disease	0.01	0.29000000000000004
210.0	Benign neoplasm of lip, oral cavity, and pharynx	0.0	0.18000000000000002
588.0	Disorders resulting from impaired renal function	0.0	0.08
528.0	Diseases of the oral soft tissues, excluding lesions specific for gingiva and tongue	0.02	0.36
747.13	Congenital anomalies of great vessels	0.04	0.44999999999999996
592.11	Acute cystitis	0.0	0.07
512.2	Painful respiration	0.0	0.12
174.11	Malignant neoplasm of female breast	0.39	1.54
735.3	Hallux valgus (Bunion)	0.19	1.1999999999999997
379.3	Aphakia and other disorders of lens	0.03	0.52
721.0	Spondylosis and allied disorders	0.01	0.16999999999999998
389.2	Conductive hearing loss	0.0	0.12
348.7	Coma	0.0	0.06
