index	0_Controls	1_Controls	2_Controls	3_Controls	4_Controls	0_Cases	1_Cases	2_Cases	3_Cases	4_Cases	index	0.0_Prevalence	1.0_Prevalence	2.0_Prevalence	3.0_Prevalence	4.0_Prevalence	PheCode	Phenotype	Total_Prevalence	Total_Cases	Total_Controls
0	99808.0	99612.0	99638.0	99589.0	99322.0	145.0	167.0	147.0	174.0	268.0	Status	0.0014506818204556141	0.001673698874512673	0.001473167309715889	0.0017441335966239988	0.002691033236268702	577.0	Diseases of pancreas	0.0018060817447431194	901	497969
0	80524.0	79670.0	79482.0	78939.0	76513.0	87.0	67.0	88.0	90.0	97.0	Status	0.0010792571733386261	0.0008402623625167739	0.001105944451426417	0.0011388224575788635	0.0012661532437018665	557.0	Intestinal malabsorption (non-celiac)	0.0010845466013747703	429	395128
0	80524.0	79670.0	79482.0	78939.0	76513.0	529.0	503.0	477.0	510.0	460.0	Status	0.00652659371028833	0.00627393262070772	0.005965557348140922	0.006419212324887664	0.00597612149714835	557.1	Celiac disease	0.006234799689140281	2479	395128
0	94748.0	94194.0	94165.0	93767.0	92945.0	129.0	144.0	131.0	157.0	162.0	Status	0.001359655132434626	0.0015264262545315779	0.001389242385679138	0.001671564243430859	0.0017399336247543148	569.2	Gastrointestinal complications	0.0015365259636759311	723	469819
0	100312.0	100164.0	100182.0	100196.0	100204.0	5.0	11.0	14.0	10.0	19.0	Status	4.984200085728241e-05	0.00010980783628649863	0.00013972613677192702	9.979442348761551e-05	0.00018957724274867047	539.0	Bariatric surgery	0.00011773697559651738	59	501058
0	96048.0	95607.0	95464.0	95160.0	94649.0	124.0	122.0	127.0	191.0	184.0	Status	0.0012893565694796823	0.0012744309456904387	0.0013285769580818278	0.0020031252949628217	0.0019402528655636752	853.0	Complication of colostomy or enterostomy	0.001565914971654427	748	476928
0	94320.0	93781.0	93733.0	93426.0	91774.0	364.0	411.0	432.0	543.0	967.0	Status	0.003844366524439187	0.0043634278919653475	0.004587691817554293	0.0057785014206812885	0.01042688778425939	578.1	Hematemesis	0.00578391530832292	2717	467034
0	94320.0	93781.0	93733.0	93426.0	91774.0	576.0	679.0	669.0	776.0	1097.0	Status	0.006069802731411229	0.007188227821300021	0.007086714264528294	0.008237617035731726	0.011812083427550043	578.2	Blood in stool	0.00806446474425006	3797	467034
0	94320.0	93781.0	93733.0	93426.0	91774.0	1547.0	1651.0	1747.0	1772.0	2295.0	Status	0.016136939718568433	0.01730027663676754	0.018297025555090073	0.01861383642513498	0.024396985191720972	578.9	Hemorrhage of gastrointestinal tract	0.018930943648302896	9012	467034
0	99191.0	99016.0	99036.0	98926.0	98797.0	36.0	45.0	45.0	57.0	68.0	Status	0.00036280447861973054	0.00045426555354781395	0.0004541738577527477	0.0005758564602002364	0.0006878066049663682	695.8	Other specified erythematous conditions	0.0005068485128741541	251	494966
0	97727.0	97355.0	97215.0	96852.0	95889.0	7.0	7.0	11.0	9.0	14.0	Status	7.162297665090961e-05	7.189663318337749e-05	0.0001131384609055191	9.291665376157587e-05	0.00014598083480183102	686.2	Impetigo	9.89515261211414e-05	48	485038
0	97727.0	97355.0	97215.0	96852.0	95889.0	116.0	117.0	134.0	148.0	212.0	Status	0.0011855728054127532	0.0012003447143795142	0.0013764907703212154	0.0015257731958762887	0.0022060124244284657	681.0	Superficial cellulitis and abscess	0.001496608442353813	727	485038
0	97727.0	97355.0	97215.0	96852.0	95889.0	128.0	143.0	164.0	153.0	241.0	Status	0.0013080578406826427	0.0014666967527539026	0.0016841413446430956	0.0015772382866862532	0.0025070217413918653	681.1	Cellulitis and abscess of fingers/toes	0.0017062282476480188	829	485038
0	97727.0	97355.0	97215.0	96852.0	95889.0	1273.0	1449.0	1482.0	1697.0	2198.0	Status	0.01285858585858586	0.014665398162017732	0.015015653971245326	0.017219860171082405	0.02240867801033776	681.5	Cellulitis and abscess of leg, except foot	0.016423427972348456	8099	485038
0	97727.0	97355.0	97215.0	96852.0	95889.0	1273.0	1449.0	1482.0	1697.0	2198.0	Status	0.01285858585858586	0.014665398162017732	0.015015653971245326	0.017219860171082405	0.02240867801033776	681.6	Cellulitis and abscess of foot, toe	0.016423427972348456	8099	485038
0	97727.0	97355.0	97215.0	96852.0	95889.0	1273.0	1449.0	1482.0	1697.0	2198.0	Status	0.01285858585858586	0.014665398162017732	0.015015653971245326	0.017219860171082405	0.02240867801033776	681.3	Cellulitis and abscess of arm/hand	0.016423427972348456	8099	485038
0	97727.0	97355.0	97215.0	96852.0	95889.0	159.0	157.0	155.0	170.0	232.0	Status	0.0016243385162331692	0.001610058249241119	0.0015918660778473862	0.001752179917956752	0.0024136244941271937	681.7	Cellulitis and abscess of trunk	0.0017966253079267603	873	485038
0	97727.0	97355.0	97215.0	96852.0	95889.0	102.0	92.0	120.0	154.0	175.0	Status	0.0010426356192948922	0.0009441029482693157	0.0012328556017876407	0.0015875306682060903	0.0018217021985343104	686.3	Pilonidal cyst	0.001323914256476988	643	485038
0	97727.0	97355.0	97215.0	96852.0	95889.0	13.0	14.0	11.0	10.0	20.0	Status	0.0001330059341109065	0.00014378292885826086	0.0001131384609055191	0.00010323966054799612	0.0002085310033469226	686.5	Pyoderma	0.00014017554926139855	68	485038
0	99012.0	98819.0	98789.0	98880.0	98766.0	17.0	15.0	10.0	18.0	24.0	Status	0.0001716668854577952	0.00015176963393164297	0.00010121559934817154	0.0001820057028453558	0.0002429395687822654	701.1	Keratoderma, acquired	0.00016992009709719834	84	494266
0	99009.0	98811.0	98788.0	98878.0	98760.0	2.0	7.0			2.0	Status	2.0199775782488814e-05	7.083729684875226e-05	0.0	0.0	2.025070371195399e-05	702.0	Degenerative skin conditions and other dermatoses	2.2255628144872e-05	11	494246
0	99012.0	98819.0	98789.0	98880.0	98766.0	408.0	465.0	475.0	447.0	486.0	Status	0.004103802051901026	0.004683534104185972	0.004785219213410703	0.004500286931045939	0.004896626768226333	701.0	Other hypertrophic and atrophic conditions of skin	0.004593724259737749	2281	494266
0	99191.0	99016.0	99036.0	98926.0	98797.0	13.0	22.0	15.0	15.0	17.0	Status	0.00013104310310068143	0.00022213695753145257	0.00015143713844383195	0.00015160550226902902	0.000172040399133726	695.21	Dermatitis herpetiformis	0.00016564050354713077	82	494966
0	99191.0	99016.0	99036.0	98926.0	98797.0	27.0	24.0	33.0	26.0	39.0	Status	0.00027212804128283176	0.00024232633279483036	0.00033310117191048664	0.0002627536583393969	0.00039459306325630335	695.1	Toxic erythema	0.0003009401856134433	149	494966
0	99191.0	99016.0	99036.0	98926.0	98797.0		1.0	3.0	2.0	8.0	Status	0.0	1.0099275881919266e-05	3.0291097446460486e-05	2.0216723273491833e-05	8.096756237032538e-05	695.2	Bullous dermatoses	2.8283971069538162e-05	14	494966
0	99219.0	99054.0	98994.0	98969.0	98715.0	565.0	577.0	643.0	715.0	850.0	Status	0.005662230417702237	0.00579137015587518	0.0064534259361482185	0.007172665623369849	0.008537136543966253	939.0	Atopic/contact dermatitis due to other or unspecified	0.006722844224675447	3350	494951
0	99191.0	99016.0	99036.0	98926.0	98797.0	16.0	13.0	23.0	20.0	17.0	Status	0.0001612789420101404	0.00013127467711478456	0.00023218485952816	0.0002021304549956542	0.000172040399133726	690.1	Seborrheic dermatitis	0.00017977800446415044	89	494966
0	99219.0	99054.0	98994.0	98969.0	98715.0		1.0	3.0	1.0	2.0	Status	0.0	1.0095401544596436e-05	3.0303948604503167e-05	1.010407194099222e-05	2.025993496560876e-05	949.1	Diaper or napkin rash	1.4142614120794087e-05	7	494951
0	99219.0	99054.0	98994.0	98969.0	98715.0	39.0	54.0	52.0	56.0	73.0	Status	0.0003929154325092184	0.0005448601525608427	0.0005250085818710498	0.0005655137591517293	0.0007389561485200631	930.0	Allergic reaction to food	0.0005532838608713211	274	494951
0	99219.0	99054.0	98994.0	98969.0	98715.0		1.0	2.0	2.0	1.0	Status	0.0	1.0095401544596436e-05	2.0202836478241545e-05	2.0207939699507936e-05	1.0130070100085092e-05	931.0	Contact dermatitis and other eczema due to plants [except food]	1.2122265166469006e-05	6	494951
0	99191.0	99016.0	99036.0	98926.0	98797.0	120.0	116.0	124.0	174.0	196.0	Status	0.0012083253617424052	0.0011701569624339265	0.0012505042355788623	0.0017558022199798183	0.001979937975412403	695.9	Unspecified erythematous condition	0.0014726768019108485	730	494966
0	98969.0	98789.0	98683.0	98524.0	98111.0	569.0	551.0	614.0	678.0	848.0	Status	0.00571640981333762	0.005546607610227502	0.006183469792642275	0.006834539626217213	0.008569205428510798	687.1	Rash and other nonspecific skin eruption	0.006568131265916637	3260	493076
0	99191.0	99016.0	99036.0	98926.0	98797.0	194.0	243.0	221.0	217.0	225.0	Status	0.0019520048297026714	0.002448140722755619	0.0022265432160955903	0.002188757653086955	0.0022722223344307326	695.7	Prurigo and Lichen	0.002217446871988808	1100	494966
0	100125.0	99959.0	99975.0	99982.0	99943.0	192.0	216.0	221.0	224.0	280.0	Status	0.0019139328329196446	0.002156226603443973	0.0022056768733282766	0.0022353950861225876	0.002793769893138302	698.0	Pruritus and related conditions	0.002260949039844986	1133	499984
0	98140.0	97859.0	97768.0	97767.0	97509.0	1.0	2.0	2.0	2.0	8.0	Status	1.0189421342761945e-05	2.0437150652456033e-05	2.0456172650097166e-05	2.045638187973693e-05	8.203697816790919e-05	705.1	Dyshidrosis	3.067120873188865e-05	15	489043
0	99191.0	99016.0	99036.0	98926.0	98797.0	2.0	6.0	6.0	6.0	15.0	Status	2.016271309467402e-05	6.059259558481953e-05	6.0580359847337494e-05	6.064771762422674e-05	0.0001518034246852609	690.0	Erythematosquamous dermatosis	7.07069278647922e-05	35	494966
0	99191.0	99016.0	99036.0	98926.0	98797.0	12.0	9.0	14.0	19.0	12.0	Status	0.00012096408374746731	9.088613986367079e-05	0.0001413427561837456	0.0001920258729597251	0.00012144642694491393	696.3	Pityriasis	0.00013332471436189983	66	494966
0	99191.0	99016.0	99036.0	98926.0	98797.0	6.0	7.0	3.0	1.0	8.0	Status	6.0485700172384245e-05	7.069064762731891e-05	3.0291097446460486e-05	1.0108463816753768e-05	8.096756237032538e-05	696.2	Parapsoriasis	5.050596879539224e-05	25	494966
0	98779.0	98531.0	98532.0	98610.0	98509.0	1538.0	1644.0	1664.0	1596.0	1714.0	Status	0.01533139946370007	0.016411280259545795	0.01660744939917761	0.015927189988623434	0.017101862845853747	689.0	Disorder of skin and subcutaneous tissue NOS	0.01627564021974908	8156	492961
0	99219.0	99054.0	98994.0	98969.0	98715.0	145.0	171.0	145.0	173.0	206.0	Status	0.0014592810273338433	0.0017233560090702948	0.0014625929250849817	0.0017449718585463275	0.002082469849678026	947.0	Urticaria	0.0016942623000417514	840	494951
0	99191.0	99016.0	99036.0	98926.0	98797.0	18.0	19.0	26.0	24.0	20.0	Status	0.00018143515205273715	0.00019185136567880044	0.00026246189255213904	0.0002425467407781708	0.00020239432486313084	695.81	Erythema nodosum	0.00021612974248242178	107	494966
0	99219.0	99054.0	98994.0	98969.0	98715.0	3.0	1.0	4.0	9.0	7.0	Status	3.0235230090100985e-05	1.0095401544596436e-05	4.040485666377098e-05	9.092929741962861e-05	7.090618099309172e-05	938.1	Acute dermatitis due to solar radiation	4.8487297338249405e-05	24	494951
0	99219.0	99054.0	98994.0	98969.0	98715.0	31.0	29.0	42.0	19.0	33.0	Status	0.0003123425692695214	0.00029268391146816306	0.00042408821034775233	0.00019194245767163696	0.000334183983473083	938.0	Dermatitis due to solar radiation	0.00031104513184072066	154	494951
0	99219.0	99054.0	98994.0	98969.0	98715.0	91.0	83.0	88.0	57.0	59.0	Status	0.0009163226261202296	0.0008372252539415153	0.0008881532468056761	0.0005756064063983196	0.0005973231822139429	938.2	Chronic dermatitis due to solar radiation	0.0007631291525430573	378	494951
0	99191.0	99016.0	99036.0	98926.0	98797.0	265.0	235.0	226.0	214.0	194.0	Status	0.002664494851994852	0.002367734330132694	0.0022768028046986763	0.0021585636473673594	0.001959774120879676	694.2	Other dyschromia	0.0022858294698649465	1134	494966
0	98857.0	98588.0	98500.0	98511.0	98205.0	84.0	95.0	106.0	87.0	94.0	Status	0.0008489908127065625	0.0009626784755226331	0.001074985295012474	0.0008823708391650947	0.000956266086124986	703.0	Diseases of nail, NOS	0.0009449898302060118	466	492661
0	98857.0	98588.0	98500.0	98511.0	98205.0	154.0	196.0	191.0	235.0	311.0	Status	0.0015553827352516388	0.001984126984126984	0.001935333515720785	0.00237984323415632	0.003156847618660928	703.1	Ingrowing nail	0.002201527904923159	1087	492661
0	97110.0	96891.0	96779.0	96677.0	96626.0			1.0		1.0	Status	0.0	0.0	1.0332713370531101e-05	0.0	1.0349074275306073e-05	731.0	Osteitis deformans and osteopathies associated with other disorders classified elsewhere	4.131505830587603e-06	2	484083
0	98857.0	98588.0	98500.0	98511.0	98205.0	3.0	2.0	8.0	1.0	12.0	Status	3.03459437588509e-05	2.02860330662339e-05	8.121167823933082e-05	1.0151047588111093e-05	0.0001221784416139772	704.11	Alopecia Areata	5.277184094567139e-05	26	492661
0	98857.0	98588.0	98500.0	98511.0	98205.0	29.0	38.0	39.0	28.0	74.0	Status	0.0002932669943166879	0.0003852939387179851	0.00039578238058027786	0.00028415145272430207	0.00075295841431028	704.1	Alopecia	0.00042201883259040436	208	492661
0	98857.0	98588.0	98500.0	98511.0	98205.0				1.0		Status	0.0	0.0	0.0	1.0151047588111093e-05	0.0	704.12	Telogen effluvium	2.0297891860951324e-06	1	492661
0	98857.0	98588.0	98500.0	98511.0	98205.0	27.0	23.0	20.0	14.0	18.0	Status	0.00027304720682820273	0.00023323969942501342	0.00020300446609825416	0.00014209591474245115	0.0001832564674261629	704.8	Other specified diseases of hair and hair follicles	0.0002069960609867218	102	492661
0	98857.0	98588.0	98500.0	98511.0	98205.0	1171.0	1243.0	1345.0	1339.0	1530.0	Status	0.011706722117807013	0.012451042261421803	0.013470879863788874	0.013410115172759139	0.015340652729733794	704.0	Diseases of hair and hair follicles	0.01327487687491613	6628	492661
0	98857.0	98588.0	98500.0	98511.0	98205.0	7.0	8.0	5.0	6.0	12.0	Status	7.080433727140314e-05	8.113919428780072e-05	5.0758844728693974e-05	6.090319437254484e-05	0.0001221784416139772	704.2	Hirsutism	7.71261967245722e-05	38	492661
0	98140.0	97859.0	97768.0	97767.0	97509.0	20.0	23.0	20.0	18.0	22.0	Status	0.00020374898125509371	0.00023497680881060868	0.00020452407248333128	0.00018407731247123792	0.00022556930616932054	706.1	Acne	0.00021057107693817388	103	489043
0	99191.0	99016.0	99036.0	98926.0	98797.0	97.0	88.0	86.0	82.0	100.0	Status	0.0009769559261945048	0.0008879560865353568	0.0008676176832590141	0.0008282159017453135	0.0010111530177861815	695.3	Rosacea	0.0009143775269014713	453	494966
0	98140.0	97859.0	97768.0	97767.0	97509.0	28.0	31.0	39.0	63.0	86.0	Status	0.0002852253280091272	0.0003166819899887629	0.00039874446614250516	0.0006439742410303588	0.0008811926840514371	705.3	Hidradenitis	0.0005048130965276216	247	489043
0	98140.0	97859.0	97768.0	97767.0	97509.0	9.0	5.0	5.0	5.0	6.0	Status	9.169731734403815e-05	5.1091310389928884e-05	5.113886246714328e-05	5.1139385509143725e-05	6.152899553914782e-05	705.0	Disorders of sweat glands	6.13405360753916e-05	30	489043
0	99191.0	99016.0	99036.0	98926.0	98797.0	13.0	19.0	15.0	20.0	34.0	Status	0.00013104310310068143	0.00019185136567880044	0.00015143713844383195	0.0002021304549956542	0.0003440216126519007	694.1	Vitiligo	0.00020401279018799476	101	494966
0	99012.0	98819.0	98789.0	98880.0	98766.0	34.0	32.0	34.0	27.0	23.0	Status	0.0003432748419926095	0.0003237195374857108	0.00034404946216973784	0.0002729837119718523	0.00023281944346030428	701.6	Acquired acanthosis nigricans	0.0003033882398627876	150	494266
0	99012.0	98819.0	98789.0	98880.0	98766.0	89.0	79.0	83.0	83.0	81.0	Status	0.0008980736824048193	0.000798802806932395	0.0008394692127194757	0.0008386972909067025	0.0008194482381862879	700.0	Corns and callosities	0.0008389244786033827	415	494266
0	98140.0	97859.0	97768.0	97767.0	97509.0		1.0	2.0	1.0	2.0	Status	0.0	1.0218679746576742e-05	2.0456172650097166e-05	1.022829555682841e-05	2.051050650695819e-05	706.8	Other specified diseases of sebaceous glands	1.2268709270441202e-05	6	489043
0	100032.0	99853.0	99785.0	99717.0	99417.0	55.0	44.0	77.0	79.0	122.0	Status	0.0005495219159331381	0.00044045366727729564	0.0007710640684144118	0.0007916148943845445	0.001225650247641628	707.1	Decubitus ulcer	0.0007552370783343116	377	498804
0	99012.0	98819.0	98789.0	98880.0	98766.0	601.0	624.0	652.0	606.0	637.0	Status	0.00603334906086555	0.0062749514797421635	0.006556651682907453	0.006091309329955974	0.006408257296057463	701.2	Scar conditions and fibrosis of skin	0.006272794167909833	3120	494266
0	99012.0	98819.0	98789.0	98880.0	98766.0	68.0	53.0	65.0	66.0	107.0	Status	0.0006863140896245458	0.0005360466057124362	0.0006575353551702511	0.0006670305014856589	0.0010821963528971509	701.4	Keloid scar	0.000725802375537023	359	494266
0	99012.0	98819.0	98789.0	98880.0	98766.0	116.0	114.0	127.0	123.0	142.0	Status	0.001170204180453555	0.0011522949875168043	0.001283917667515872	0.001242386594345626	0.0014356775993852873	701.5	Abnormal granulation tissue	0.0012568500347553385	622	494266
0	99009.0	98811.0	98788.0	98878.0	98760.0	2.0	2.0	1.0	2.0	4.0	Status	2.0199775782488814e-05	2.024025178873225e-05	1.0122584498274099e-05	2.022653721682848e-05	4.050058725851525e-05	702.4	Degenerative skin disorders	2.2255628144872e-05	11	494246
0	97727.0	97355.0	97215.0	96852.0	95889.0	93.0	94.0	101.0	99.0	102.0	Status	0.000950725822940094	0.000964607127830968	0.0010378560565580171	0.0010211343874740849	0.0010625996187142545	686.4	Pyogenic granuloma	0.0010071530522504412	489	485038
0	98853.0	98673.0	98714.0	98566.0	98451.0	30.0	34.0	37.0	61.0	67.0	Status	0.00030338885349352263	0.00034445378747201315	0.0003746797500784802	0.000618491893700508	0.0006800787673318582	695.41	Cutaneous lupus erythematosus	0.0004640455858930142	229	493257
0	99012.0	98819.0	98789.0	98880.0	98766.0	16.0	17.0	21.0	13.0	15.0	Status	0.0001615704649190128	0.00017200210449633738	0.0002125290962453193	0.00013145520916546166	0.00015185106447596197	701.3	Circumscribed scleroderma	0.0001658750515830953	82	494266
0	99191.0	99016.0	99036.0	98926.0	98797.0	29.0	33.0	29.0	44.0	58.0	Status	0.00029227978230195526	0.0003331684317862876	0.00029273709180840864	0.0004445791654036577	0.0005867179201861312	694.3	Vascular disorders of skin	0.0003897737898331647	193	494966
0	100032.0	99853.0	99785.0	99717.0	99417.0	234.0	282.0	346.0	420.0	712.0	Status	0.0023337921129794746	0.0028161981325210963	0.0034554733299377817	0.004194253872195092	0.007110827033127266	707.0	Chronic ulcer of skin	0.003981645294110599	1994	498804
0	92883.0	92017.0	91754.0	91611.0	90515.0	15.0	14.0	14.0	25.0	18.0	Status	0.00016146741587547633	0.00015212265432299987	0.00015255862610060152	0.0002728185429307259	0.00019882252880165242	711.1	Pyogenic arthritis	0.0001874185492060863	86	458780
0	92883.0	92017.0	91754.0	91611.0	90515.0	16.0	15.0	12.0	17.0	20.0	Status	0.00017223005629769965	0.00016298678720445063	0.0001307673866137785	0.0001855328065656786	0.00022090904070249076	713.0	Arthropathy associated with other disorders classified elsewhere	0.00017434511615743365	80	458780
0	92883.0	92017.0	91754.0	91611.0	90515.0	6746.0	7416.0	7652.0	7765.0	8687.0	Status	0.06771120858384606	0.07458288495771022	0.07697724483431584	0.0781375784897762	0.08756879901614886	716.9	Arthropathy NOS	0.07698683824032383	38266	458780
0	92883.0	92017.0	91754.0	91611.0	90515.0	3.0	5.0	3.0	4.0	12.0	Status	3.229765519023319e-05	5.4334832974723436e-05	3.269505323844502e-05	4.366097254816351e-05	0.00013255713764954101	711.2	Reiter's disease	5.8848273892944095e-05	27	458780
0	98391.0	98012.0	97919.0	97654.0	96836.0	8.0	5.0	9.0	12.0	6.0	Status	8.130163924430126e-05	5.1011559219319096e-05	9.190425618821992e-05	0.00012286773288554872	6.1956589083249e-05	446.3	Hypersensitivity angiitis	8.182435583775867e-05	40	488812
0	99363.0	99151.0	99080.0	99011.0	98723.0	100.0	103.0	118.0	123.0	162.0	Status	0.0010053989925902095	0.001037741551977754	0.0011895401116958004	0.001240744850404503	0.0016382666734085047	714.0	Rheumatoid arthritis and other inflammatory polyarthropathies	0.0012219367899760855	606	495328
0	99363.0	99151.0	99080.0	99011.0	98723.0	1.0	5.0	6.0	6.0	6.0	Status	1.0064007085060988e-05	5.0425591996450036e-05	6.055345861171104e-05	6.05956552915156e-05	6.0772417425477823e-05	714.2	Juvenile rheumatoid arthritis	4.8450394870718194e-05	24	495328
0	99363.0	99151.0	99080.0	99011.0	98723.0	103.0	100.0	96.0	119.0	156.0	Status	0.0010355297287515332	0.0010075465234607207	0.0009679761232556264	0.001200443861595884	0.0015776858584734877	715.2	Ankylosing spondylitis	0.0011574867614972313	574	495328
0	99719.0	99475.0	99536.0	99419.0	99343.0	522.0	603.0	572.0	705.0	796.0	Status	0.0052074500453906086	0.006025300265792682	0.005713829064610221	0.0070412688266549475	0.007948950958168147	274.1	Gout	0.006387185683756416	3198	497492
0	99719.0	99475.0	99536.0	99419.0	99343.0	6.0	13.0	7.0	3.0	12.0	Status	6.016545500125345e-05	0.0001306690254100997	7.032136865475221e-05	3.0174408078694855e-05	0.00012077902470937547	274.11	Gouty arthropathy	8.240659413546437e-05	41	497492
0	97198.0	96929.0	96646.0	96191.0	94823.0	23.0	21.0	27.0	23.0	43.0	Status	0.0002365744026496333	0.00021660649819494585	0.000279292046383168	0.00023905045003845595	0.00045327092952164106	588.0	Disorders resulting from impaired renal function	0.0002842771889343548	137	481787
0	99719.0	99475.0	99536.0	99419.0	99343.0	2.0	6.0	3.0	4.0	6.0	Status	2.0055956117568016e-05	6.031302459766186e-05	3.0138940515777735e-05	4.023213944459531e-05	6.039315946813758e-05	274.2	Crystal arthropathies	4.2209952302753895e-05	21	497492
0	99719.0	99475.0	99536.0	99419.0	99343.0	73.0	85.0	82.0	79.0	75.0	Status	0.0007315215648548982	0.0008537565287263961	0.0008231444116525126	0.0007939858087599751	0.0007543905530185681	274.21	Chondrocalcinosis	0.0007913458100850396	394	497492
0	99880.0	99676.0	99649.0	99665.0	99625.0	115.0	156.0	149.0	144.0	140.0	Status	0.0011500575028751438	0.0015626252103533938	0.0014930158921020462	0.0014427556633169354	0.0014032977497118228	741.0	Symptoms and disorders of the joints	0.0014102592352949425	704	498495
0	99880.0	99676.0	99649.0	99665.0	99625.0	2.0	3.0	4.0	1.0	3.0	Status	2.0023627880899462e-05	3.0096610118480322e-05	4.013928331309644e-05	1.0033511929845685e-05	3.0112016702131932e-05	741.6	Villonodular synovitis	2.60778162035514e-05	13	498495
0	92883.0	92017.0	91754.0	91611.0	90515.0	2.0	5.0	8.0	3.0	4.0	Status	2.1532001937880174e-05	5.4334832974723436e-05	8.718205793247749e-05	3.274608684262231e-05	4.418961764933329e-05	716.8	Palindromic rheumatism	4.795096795567587e-05	22	458780
0	98855.0	98533.0	98609.0	98578.0	98567.0	58.0	55.0	64.0	67.0	81.0	Status	0.0005863738841203886	0.0005578772264372946	0.0006486070150902476	0.0006792032034061533	0.000821101289433136	836.0	Traumatic arthropathy	0.0006586053373376538	325	493142
0	92883.0	92017.0	91754.0	91611.0	90515.0	9.0	18.0	20.0	24.0	25.0	Status	9.688670714377987e-05	0.0001955777693268865	0.0002179266458909931	0.00026190865935504993	0.000276121051468964	716.0	Other arthropathies	0.00020920684455059754	96	458780
0	92883.0	92017.0	91754.0	91611.0	90515.0	4381.0	4756.0	4823.0	4791.0	4764.0	Status	0.045042358940615236	0.049145939466586755	0.049939426571543946	0.04969813904275845	0.050000524774609305	716.2	Unspecified monoarthritis	0.04875646647798546	23515	458780
0	94416.0	93975.0	93820.0	93757.0	93313.0	1330.0	1502.0	1579.0	1730.0	2255.0	Status	0.01389091972510601	0.015731537438335934	0.016551536179624526	0.018117649522971714	0.02359576427255985	740.9	Osteoarthrosis NOS	0.017576730719712275	8396	469281
0	92883.0	92017.0	91754.0	91611.0	90515.0	12.0	19.0	16.0	20.0	37.0	Status	0.00012917810431131924	0.00020644095788604458	0.00017434891576768006	0.0002182667437875828	0.0004086050004417351	713.5	Arthropathy associated with neurological disorders	0.000226636797099049	104	458780
0	94416.0	93975.0	93820.0	93757.0	93313.0	110.0	126.0	131.0	164.0	216.0	Status	0.0011637009923195735	0.0013389868332961392	0.0013943438600972848	0.0017461483587270152	0.002309444129628244	740.2	Osteoarthrosis, generalized	0.0015892670223901554	747	469281
0	94416.0	93975.0	93820.0	93757.0	93313.0	2993.0	2972.0	2801.0	2637.0	2587.0	Status	0.030726113603465798	0.030655925402539533	0.02898955713561234	0.027356474469365313	0.02697601668404588	740.1	Osteoarthritis; localized	0.028948560952343508	13990	469281
0	94416.0	93975.0	93820.0	93757.0	93313.0	2014.0	2168.0	2411.0	2539.0	2540.0	Status	0.020885616509385047	0.02254974361107933	0.025054296432542526	0.02636661958959874	0.026498909788947658	740.11	Osteoarthrosis, localized, primary	0.02426848361482307	11672	469281
0	94416.0	93975.0	93820.0	93757.0	93313.0	71.0	64.0	73.0	79.0	81.0	Status	0.0007514261221120365	0.0006805687002201215	0.0007774807493636373	0.00084189436889893	0.0008672934021457481	740.12	Osteoarthrosis, localized, secondary	0.0007835638955901109	368	469281
0	97433.0	97278.0	97153.0	97049.0	97103.0	48.0	68.0	67.0	62.0	72.0	Status	0.0004924036478903581	0.0006985392311959403	0.000689158609339642	0.0006384446664126618	0.0007409313094931824	736.2	Acquired deformities of finger	0.0006518167592986699	317	486016
0	97433.0	97278.0	97153.0	97049.0	97103.0	1731.0	1697.0	1802.0	1873.0	1830.0	Status	0.017455931588076318	0.017145743874715836	0.01821029761002476	0.018934109702593963	0.018497366904875016	735.3	Hallux valgus (Bunion)	0.01804832417077315	8933	486016
0	97433.0	97278.0	97153.0	97049.0	97103.0	427.0	431.0	411.0	381.0	375.0	Status	0.004363376251788269	0.004411057323276259	0.004212619408798328	0.003910499846043313	0.0038470218921192473	735.23	Hallux rigidus	0.004149241559623065	2025	486016
0	97433.0	97278.0	97153.0	97049.0	97103.0	560.0	597.0	592.0	608.0	567.0	Status	0.005714693906707622	0.006099616858237548	0.006056575783927567	0.006225872185301617	0.005805262619023242	735.2	Acquired toe deformities	0.005980283879412607	2924	486016
0	97433.0	97278.0	97153.0	97049.0	97103.0	526.0	500.0	555.0	558.0	521.0	Status	0.005369593401320961	0.00511362474176195	0.005680189953739714	0.005716803098138453	0.005336802425633041	735.21	Hammer toe (acquired)	0.00544327939166237	2660	486016
0	97433.0	97278.0	97153.0	97049.0	97103.0	51.0	87.0	93.0	74.0	84.0	Status	0.0005231627754298141	0.0008935449083346172	0.0009563375357341176	0.0007619204513863863	0.0008643131282990524	736.0	Other acquired deformities of limbs	0.0007997450684100697	389	486016
0	97433.0	97278.0	97153.0	97049.0	97103.0	12.0	22.0	32.0	14.0	26.0	Status	0.00012314639027143518	0.00022610483042137717	0.0003292689201008386	0.00014423621771426806	0.00026768524333618175	739.0	Contracture of joint	0.00021805225848655276	106	486016
0	97433.0	97278.0	97153.0	97049.0	97103.0	42.0	47.0	47.0	54.0	42.0	Status	0.0004308797127468582	0.0004829180580529155	0.00048353909465020576	0.0005561105218170396	0.0004323434041896135	735.1	Flat foot	0.0004771227850808641	232	486016
0	97433.0	97278.0	97153.0	97049.0	97103.0	43.0	39.0	36.0	42.0	37.0	Status	0.0004411342279125118	0.00040075218101667744	0.00037041228945662575	0.0004325838646218496	0.0003808935556928145	735.0	Acquired foot deformities	0.00040517221876009075	197	486016
