PheCode	Phenotype	Age	Prevalence	Case	Controls
257.1	Testicular hypofunction	3	0.04	43	99074
257.1	Testicular hypofunction	4	0.04	40	98940
257.1	Testicular hypofunction	5	0.07	73	98379
459.0	Other disorders of circulatory system	Total	0.04	201	467602
459.0	Other disorders of circulatory system	1	0.03	27	94540
459.0	Other disorders of circulatory system	2	0.04	35	94037
459.0	Other disorders of circulatory system	3	0.05	45	93854
459.0	Other disorders of circulatory system	4	0.05	48	93505
459.0	Other disorders of circulatory system	5	0.05	46	91666
277.0	Other disorders of metabolism	Total	0.3	1491	498010
277.0	Other disorders of metabolism	1	0.25	246	99699
277.0	Other disorders of metabolism	2	0.26	257	99707
277.0	Other disorders of metabolism	3	0.27	270	99670
277.0	Other disorders of metabolism	4	0.3	301	99598
277.0	Other disorders of metabolism	5	0.42	417	99336
500.1	Extrinsic allergic alveolitis	Total	0.02	120	482092
500.1	Extrinsic allergic alveolitis	1	0.02	23	97119
500.1	Extrinsic allergic alveolitis	2	0.02	20	96989
500.1	Extrinsic allergic alveolitis	3	0.02	16	96749
500.1	Extrinsic allergic alveolitis	4	0.02	24	96388
500.1	Extrinsic allergic alveolitis	5	0.04	37	94847
939.0	Atopic/contact dermatitis due to other or unspecified	Total	0.67	3344	494278
939.0	Atopic/contact dermatitis due to other or unspecified	1	0.57	564	99043
939.0	Atopic/contact dermatitis due to other or unspecified	2	0.58	576	99017
939.0	Atopic/contact dermatitis due to other or unspecified	3	0.65	643	98910
939.0	Atopic/contact dermatitis due to other or unspecified	4	0.72	714	98848
939.0	Atopic/contact dermatitis due to other or unspecified	5	0.85	847	98460
732.0	Osteochondropathies	Total	0.06	305	483416
732.0	Osteochondropathies	1	0.06	54	96943
732.0	Osteochondropathies	2	0.07	64	96849
732.0	Osteochondropathies	3	0.06	58	96699
732.0	Osteochondropathies	4	0.06	62	96555
732.0	Osteochondropathies	5	0.07	67	96370
793.2	Nonspecific abnormal findings on radiological and other examination of other intrathoracic organs (echocardiogram, etc)	Total	0.18	907	499307
793.2	Nonspecific abnormal findings on radiological and other examination of other intrathoracic organs (echocardiogram, etc)	1	0.17	172	99919
793.2	Nonspecific abnormal findings on radiological and other examination of other intrathoracic organs (echocardiogram, etc)	2	0.15	150	99947
793.2	Nonspecific abnormal findings on radiological and other examination of other intrathoracic organs (echocardiogram, etc)	3	0.16	161	99908
793.2	Nonspecific abnormal findings on radiological and other examination of other intrathoracic organs (echocardiogram, etc)	4	0.19	191	99847
793.2	Nonspecific abnormal findings on radiological and other examination of other intrathoracic organs (echocardiogram, etc)	5	0.23	233	99686
361.0	Retinal detachments and defects	Total	0.58	2805	482838
361.0	Retinal detachments and defects	1	0.67	647	96620
361.0	Retinal detachments and defects	2	0.6	588	96644
361.0	Retinal detachments and defects	3	0.6	582	96587
361.0	Retinal detachments and defects	4	0.56	542	96642
361.0	Retinal detachments and defects	5	0.46	446	96345
613.1	Inflammatory disease of breast	Total	0.18	909	498194
613.1	Inflammatory disease of breast	1	0.15	146	99738
613.1	Inflammatory disease of breast	2	0.15	149	99739
613.1	Inflammatory disease of breast	3	0.17	173	99692
613.1	Inflammatory disease of breast	4	0.21	207	99606
613.1	Inflammatory disease of breast	5	0.23	234	99419
938.0	Dermatitis due to solar radiation	Total	0.03	154	494278
938.0	Dermatitis due to solar radiation	1	0.03	31	99043
938.0	Dermatitis due to solar radiation	2	0.03	29	99017
938.0	Dermatitis due to solar radiation	3	0.04	42	98910
938.0	Dermatitis due to solar radiation	4	0.02	19	98848
938.0	Dermatitis due to solar radiation	5	0.03	33	98460
742.8	Articular cartilage disorder	Total	0.03	143	497806
742.8	Articular cartilage disorder	1	0.02	18	99703
742.8	Articular cartilage disorder	2	0.03	30	99635
742.8	Articular cartilage disorder	3	0.03	33	99565
742.8	Articular cartilage disorder	4	0.03	31	99541
742.8	Articular cartilage disorder	5	0.03	31	99362
649.1	Diabetes or abnormal glucose tolerance complicating pregnancy	Total	0.06	309	499977
649.1	Diabetes or abnormal glucose tolerance complicating pregnancy	1	0.05	54	100062
649.1	Diabetes or abnormal glucose tolerance complicating pregnancy	2	0.04	39	100065
649.1	Diabetes or abnormal glucose tolerance complicating pregnancy	3	0.05	50	100028
649.1	Diabetes or abnormal glucose tolerance complicating pregnancy	4	0.07	73	99979
649.1	Diabetes or abnormal glucose tolerance complicating pregnancy	5	0.09	93	99843
426.4	Anomalous atrioventricular excitation	Total	0.06	295	458792
426.4	Anomalous atrioventricular excitation	1	0.06	52	92331
426.4	Anomalous atrioventricular excitation	2	0.05	49	92082
426.4	Anomalous atrioventricular excitation	3	0.06	51	91946
426.4	Anomalous atrioventricular excitation	4	0.09	82	91813
426.4	Anomalous atrioventricular excitation	5	0.07	61	90620
619.1	Noninflammatory disorders of ovary, fallopian tube, and broad ligament	Total	0.2	992	488638
619.1	Noninflammatory disorders of ovary, fallopian tube, and broad ligament	1	0.2	194	97831
619.1	Noninflammatory disorders of ovary, fallopian tube, and broad ligament	2	0.19	185	97824
619.1	Noninflammatory disorders of ovary, fallopian tube, and broad ligament	3	0.18	179	97730
619.1	Noninflammatory disorders of ovary, fallopian tube, and broad ligament	4	0.22	218	97694
619.1	Noninflammatory disorders of ovary, fallopian tube, and broad ligament	5	0.22	216	97559
656.0	Other perinatal conditions of fetus or newborn	Total	0.14	718	499703
656.0	Other perinatal conditions of fetus or newborn	1	0.13	133	100004
656.0	Other perinatal conditions of fetus or newborn	2	0.14	137	99998
656.0	Other perinatal conditions of fetus or newborn	3	0.13	133	99976
656.0	Other perinatal conditions of fetus or newborn	4	0.15	151	99930
656.0	Other perinatal conditions of fetus or newborn	5	0.16	164	99795
348.9	Other conditions of brain, NOS	Total	0.13	635	480324
348.9	Other conditions of brain, NOS	1	0.11	105	96838
348.9	Other conditions of brain, NOS	2	0.11	106	96618
348.9	Other conditions of brain, NOS	3	0.14	131	96357
348.9	Other conditions of brain, NOS	4	0.13	127	95958
348.9	Other conditions of brain, NOS	5	0.18	166	94553
426.91	Cardiac pacemaker in situ	Total	0.8	3692	458792
426.91	Cardiac pacemaker in situ	1	0.72	666	92331
426.91	Cardiac pacemaker in situ	2	0.8	744	92082
426.91	Cardiac pacemaker in situ	3	0.75	693	91946
426.91	Cardiac pacemaker in situ	4	0.79	729	91813
426.91	Cardiac pacemaker in situ	5	0.94	860	90620
136.0	Other infectious and parasitic diseases	Total	0.07	339	499505
136.0	Other infectious and parasitic diseases	1	0.06	56	100008
136.0	Other infectious and parasitic diseases	2	0.06	59	99997
136.0	Other infectious and parasitic diseases	3	0.08	80	99940
136.0	Other infectious and parasitic diseases	4	0.07	65	99914
136.0	Other infectious and parasitic diseases	5	0.08	79	99646
253.3	Diabetes insipidus	Total	0.03	134	494804
253.3	Diabetes insipidus	1	0.02	21	99250
253.3	Diabetes insipidus	2	0.02	21	99161
253.3	Diabetes insipidus	3	0.02	21	99074
253.3	Diabetes insipidus	4	0.03	33	98940
253.3	Diabetes insipidus	5	0.04	38	98379
958.2	Traumatic and surgical subcutaneous emphysema	Total	0.02	114	499692
958.2	Traumatic and surgical subcutaneous emphysema	1	0.02	17	100011
958.2	Traumatic and surgical subcutaneous emphysema	2	0.02	22	100001
958.2	Traumatic and surgical subcutaneous emphysema	3	0.02	21	99988
958.2	Traumatic and surgical subcutaneous emphysema	4	0.02	20	99937
958.2	Traumatic and surgical subcutaneous emphysema	5	0.03	34	99755
747.2	Congenital anomalies of peripheral vascular system	Total	0.05	234	496162
747.2	Congenital anomalies of peripheral vascular system	1	0.05	45	99374
747.2	Congenital anomalies of peripheral vascular system	2	0.04	36	99363
747.2	Congenital anomalies of peripheral vascular system	3	0.05	51	99252
747.2	Congenital anomalies of peripheral vascular system	4	0.05	51	99229
747.2	Congenital anomalies of peripheral vascular system	5	0.05	51	98944
292.6	Hallucinations	Total	0.11	532	489014
292.6	Hallucinations	1	0.07	64	98392
292.6	Hallucinations	2	0.08	83	98228
292.6	Hallucinations	3	0.11	109	98034
292.6	Hallucinations	4	0.1	94	97753
292.6	Hallucinations	5	0.19	182	96607
149.4	Cancer of larynx	Total	0.07	341	497546
149.4	Cancer of larynx	1	0.03	28	99675
149.4	Cancer of larynx	2	0.05	51	99608
149.4	Cancer of larynx	3	0.05	47	99590
149.4	Cancer of larynx	4	0.07	70	99490
149.4	Cancer of larynx	5	0.15	145	99183
585.2	Renal failure NOS	Total	0.42	2042	481142
585.2	Renal failure NOS	1	0.33	318	97027
585.2	Renal failure NOS	2	0.36	349	96893
585.2	Renal failure NOS	3	0.39	381	96570
585.2	Renal failure NOS	4	0.41	397	96073
585.2	Renal failure NOS	5	0.63	597	94579
941.0	Adverse reaction to serum or vaccine	Total	0.06	314	494278
941.0	Adverse reaction to serum or vaccine	1	0.08	75	99043
941.0	Adverse reaction to serum or vaccine	2	0.07	74	99017
941.0	Adverse reaction to serum or vaccine	3	0.08	75	98910
941.0	Adverse reaction to serum or vaccine	4	0.04	35	98848
941.0	Adverse reaction to serum or vaccine	5	0.06	55	98460
480.12	Pseudomonal pneumonia	Total	0.03	143	483389
480.12	Pseudomonal pneumonia	1	0.02	21	97494
480.12	Pseudomonal pneumonia	2	0.02	21	97249
480.12	Pseudomonal pneumonia	3	0.03	25	96976
480.12	Pseudomonal pneumonia	4	0.03	31	96603
480.12	Pseudomonal pneumonia	5	0.05	45	95067
614.1	Pelvic peritoneal adhesions, female (postoperative) (postinfection)	Total	0.71	3475	489046
614.1	Pelvic peritoneal adhesions, female (postoperative) (postinfection)	1	0.59	581	98094
614.1	Pelvic peritoneal adhesions, female (postoperative) (postinfection)	2	0.65	638	98023
614.1	Pelvic peritoneal adhesions, female (postoperative) (postinfection)	3	0.69	679	97823
614.1	Pelvic peritoneal adhesions, female (postoperative) (postinfection)	4	0.75	736	97648
614.1	Pelvic peritoneal adhesions, female (postoperative) (postinfection)	5	0.86	841	97458
622.2	Mucous polyp of cervix	Total	0.83	4067	484324
622.2	Mucous polyp of cervix	1	0.86	845	96999
622.2	Mucous polyp of cervix	2	0.87	854	97024
622.2	Mucous polyp of cervix	3	0.87	849	96827
622.2	Mucous polyp of cervix	4	0.82	799	96804
622.2	Mucous polyp of cervix	5	0.74	720	96670
619.0	Noninflammatory female genital disorders	Total	0.05	231	488638
619.0	Noninflammatory female genital disorders	1	0.04	40	97831
619.0	Noninflammatory female genital disorders	2	0.03	34	97824
619.0	Noninflammatory female genital disorders	3	0.04	40	97730
619.0	Noninflammatory female genital disorders	4	0.04	38	97694
619.0	Noninflammatory female genital disorders	5	0.08	79	97559
575.2	Obstruction of bile duct	Total	0.26	1245	476419
575.2	Obstruction of bile duct	1	0.21	205	96046
575.2	Obstruction of bile duct	2	0.26	245	95557
575.2	Obstruction of bile duct	3	0.26	253	95390
575.2	Obstruction of bile duct	4	0.25	239	95082
575.2	Obstruction of bile duct	5	0.32	303	94344
860.0	Bone marrow or stem cell transplant	Total	0.02	121	500307
860.0	Bone marrow or stem cell transplant	1	0.02	20	100119
860.0	Bone marrow or stem cell transplant	2	0.02	25	100110
860.0	Bone marrow or stem cell transplant	3	0.02	25	100087
860.0	Bone marrow or stem cell transplant	4	0.03	30	100052
860.0	Bone marrow or stem cell transplant	5	0.02	21	99939
416.0	Cardiomegaly	Total	0.89	4397	490240
416.0	Cardiomegaly	1	0.69	683	98455
416.0	Cardiomegaly	2	0.77	766	98307
416.0	Cardiomegaly	3	0.86	851	98125
416.0	Cardiomegaly	4	0.88	866	98037
416.0	Cardiomegaly	5	1.25	1231	97316
364.4	Corneal degenerations	Total	0.05	218	482838
364.4	Corneal degenerations	1	0.04	39	96620
364.4	Corneal degenerations	2	0.04	37	96644
364.4	Corneal degenerations	3	0.05	44	96587
364.4	Corneal degenerations	4	0.05	46	96642
364.4	Corneal degenerations	5	0.05	52	96345
418.1	Precordial pain	Total	1.23	5707	456718
418.1	Precordial pain	1	0.98	921	92801
418.1	Precordial pain	2	1.09	1018	92403
418.1	Precordial pain	3	1.21	1122	91930
418.1	Precordial pain	4	1.24	1148	91086
418.1	Precordial pain	5	1.66	1498	88498
440.1	Atherosclerosis of renal artery	Total	0.02	110	488142
440.1	Atherosclerosis of renal artery	1	0.01	11	98218
440.1	Atherosclerosis of renal artery	2	0.02	19	97975
440.1	Atherosclerosis of renal artery	3	0.02	24	97834
440.1	Atherosclerosis of renal artery	4	0.02	23	97532
440.1	Atherosclerosis of renal artery	5	0.03	33	96583
198.7	Secondary malignant neoplasm of skin	Total	0.07	296	447279
198.7	Secondary malignant neoplasm of skin	1	0.07	66	89930
198.7	Secondary malignant neoplasm of skin	2	0.07	61	89488
198.7	Secondary malignant neoplasm of skin	3	0.07	59	89637
198.7	Secondary malignant neoplasm of skin	4	0.05	47	89528
198.7	Secondary malignant neoplasm of skin	5	0.07	63	88696
626.11	Absent or infrequent menstruation	Total	0.03	145	463077
626.11	Absent or infrequent menstruation	1	0.02	22	93406
626.11	Absent or infrequent menstruation	2	0.03	30	93089
626.11	Absent or infrequent menstruation	3	0.03	24	92696
626.11	Absent or infrequent menstruation	4	0.04	34	92154
626.11	Absent or infrequent menstruation	5	0.04	35	91732
665.0	Obstetrical/birth trauma	Total	1.39	6899	489956
665.0	Obstetrical/birth trauma	1	1.5	1494	97962
665.0	Obstetrical/birth trauma	2	1.38	1376	98065
665.0	Obstetrical/birth trauma	3	1.45	1439	97975
665.0	Obstetrical/birth trauma	4	1.41	1400	97932
665.0	Obstetrical/birth trauma	5	1.2	1190	98022
289.5	Diseases of spleen	Total	0.16	772	489304
289.5	Diseases of spleen	1	0.14	140	98091
289.5	Diseases of spleen	2	0.16	155	98075
289.5	Diseases of spleen	3	0.16	153	97963
289.5	Diseases of spleen	4	0.14	142	97869
289.5	Diseases of spleen	5	0.19	182	97306
652.0	Malposition and malpresentation of fetus or obstruction	Total	0.46	2273	495118
652.0	Malposition and malpresentation of fetus or obstruction	1	0.44	439	99079
652.0	Malposition and malpresentation of fetus or obstruction	2	0.47	471	99081
652.0	Malposition and malpresentation of fetus or obstruction	3	0.48	476	99036
652.0	Malposition and malpresentation of fetus or obstruction	4	0.49	490	98928
652.0	Malposition and malpresentation of fetus or obstruction	5	0.4	397	98994
686.4	Pyogenic granuloma	Total	0.1	488	484382
686.4	Pyogenic granuloma	1	0.1	93	97551
686.4	Pyogenic granuloma	2	0.1	93	97320
686.4	Pyogenic granuloma	3	0.1	102	97130
686.4	Pyogenic granuloma	4	0.1	99	96739
686.4	Pyogenic granuloma	5	0.11	101	95642
759.0	Other and unspecified congenital anomalies	Total	0.04	175	499418
759.0	Other and unspecified congenital anomalies	1	0.02	25	99992
759.0	Other and unspecified congenital anomalies	2	0.03	30	99961
759.0	Other and unspecified congenital anomalies	3	0.04	39	99914
759.0	Other and unspecified congenital anomalies	4	0.04	38	99856
759.0	Other and unspecified congenital anomalies	5	0.04	43	99695
333.2	Myoclonus	Total	0.03	133	480324
333.2	Myoclonus	1	0.03	27	96838
333.2	Myoclonus	2	0.03	28	96618
333.2	Myoclonus	3	0.03	28	96357
333.2	Myoclonus	4	0.03	25	95958
333.2	Myoclonus	5	0.03	25	94553
649.0	Other conditions or status of the mother complicating pregnancy, childbirth, or the puerperium	Total	0.03	152	499977
649.0	Other conditions or status of the mother complicating pregnancy, childbirth, or the puerperium	1	0.02	24	100062
649.0	Other conditions or status of the mother complicating pregnancy, childbirth, or the puerperium	2	0.03	31	100065
649.0	Other conditions or status of the mother complicating pregnancy, childbirth, or the puerperium	3	0.03	34	100028
649.0	Other conditions or status of the mother complicating pregnancy, childbirth, or the puerperium	4	0.03	33	99979
649.0	Other conditions or status of the mother complicating pregnancy, childbirth, or the puerperium	5	0.03	30	99843
70.2	Viral hepatitis B	Total	0.06	302	492293
70.2	Viral hepatitis B	1	0.03	33	98783
70.2	Viral hepatitis B	2	0.03	27	98742
70.2	Viral hepatitis B	3	0.03	28	98711
70.2	Viral hepatitis B	4	0.06	56	98460
70.2	Viral hepatitis B	5	0.16	158	97597
598.9	Other nonspecific findings on examination of urine	Total	0.09	449	495459
598.9	Other nonspecific findings on examination of urine	1	0.1	102	99208
598.9	Other nonspecific findings on examination of urine	2	0.08	82	99242
598.9	Other nonspecific findings on examination of urine	3	0.08	77	99165
598.9	Other nonspecific findings on examination of urine	4	0.07	73	99131
598.9	Other nonspecific findings on examination of urine	5	0.12	115	98713
686.0	Other local infections of skin and subcutaneous tissue	Total	0.41	2011	484382
686.0	Other local infections of skin and subcutaneous tissue	1	0.34	332	97551
686.0	Other local infections of skin and subcutaneous tissue	2	0.37	359	97320
686.0	Other local infections of skin and subcutaneous tissue	3	0.39	379	97130
686.0	Other local infections of skin and subcutaneous tissue	4	0.41	398	96739
686.0	Other local infections of skin and subcutaneous tissue	5	0.56	543	95642
513.3	Hypoventilation	Total	0.03	162	499660
513.3	Hypoventilation	1	0.02	21	100020
513.3	Hypoventilation	2	0.02	20	100013
513.3	Hypoventilation	3	0.03	29	99972
513.3	Hypoventilation	4	0.02	22	99935
513.3	Hypoventilation	5	0.07	70	99720
599.9	Other abnormality of urination	Total	0.52	2426	466682
599.9	Other abnormality of urination	1	0.47	445	93974
599.9	Other abnormality of urination	2	0.53	496	93636
599.9	Other abnormality of urination	3	0.51	479	93574
599.9	Other abnormality of urination	4	0.48	454	93336
599.9	Other abnormality of urination	5	0.6	552	92162
401.22	Hypertensive chronic kidney disease	Total	0.53	2061	386883
401.22	Hypertensive chronic kidney disease	1	0.34	273	79901
401.22	Hypertensive chronic kidney disease	2	0.4	312	78594
401.22	Hypertensive chronic kidney disease	3	0.46	362	77635
401.22	Hypertensive chronic kidney disease	4	0.57	443	77165
401.22	Hypertensive chronic kidney disease	5	0.9	671	73588
530.2	Esophageal bleeding (varices/hemorrhage)	Total	0.58	2592	442592
530.2	Esophageal bleeding (varices/hemorrhage)	1	0.42	379	89989
530.2	Esophageal bleeding (varices/hemorrhage)	2	0.5	450	89373
530.2	Esophageal bleeding (varices/hemorrhage)	3	0.56	497	88792
530.2	Esophageal bleeding (varices/hemorrhage)	4	0.63	563	88243
530.2	Esophageal bleeding (varices/hemorrhage)	5	0.81	703	86195
503.0	Pulmonary congestion and hypostasis	Total	0.16	778	482092
503.0	Pulmonary congestion and hypostasis	1	0.1	99	97119
503.0	Pulmonary congestion and hypostasis	2	0.12	118	96989
503.0	Pulmonary congestion and hypostasis	3	0.14	136	96749
503.0	Pulmonary congestion and hypostasis	4	0.18	171	96388
503.0	Pulmonary congestion and hypostasis	5	0.27	254	94847
229.0	Benign neoplasm of unspecified sites	Total	0.6	2999	497370
229.0	Benign neoplasm of unspecified sites	1	0.61	609	99518
229.0	Benign neoplasm of unspecified sites	2	0.6	601	99523
229.0	Benign neoplasm of unspecified sites	3	0.62	623	99484
229.0	Benign neoplasm of unspecified sites	4	0.58	584	99485
229.0	Benign neoplasm of unspecified sites	5	0.58	582	99360
965.1	Opiates and related narcotics causing adverse effects in therapeutic use	Total	0.43	1982	461001
965.1	Opiates and related narcotics causing adverse effects in therapeutic use	1	0.41	380	92824
965.1	Opiates and related narcotics causing adverse effects in therapeutic use	2	0.4	372	92735
965.1	Opiates and related narcotics causing adverse effects in therapeutic use	3	0.45	416	92663
965.1	Opiates and related narcotics causing adverse effects in therapeutic use	4	0.45	419	92099
965.1	Opiates and related narcotics causing adverse effects in therapeutic use	5	0.43	395	90680
946.0	Anaphylactic shock NOS	Total	0.16	795	494278
946.0	Anaphylactic shock NOS	1	0.13	132	99043
946.0	Anaphylactic shock NOS	2	0.14	143	99017
946.0	Anaphylactic shock NOS	3	0.15	147	98910
946.0	Anaphylactic shock NOS	4	0.16	159	98848
946.0	Anaphylactic shock NOS	5	0.22	214	98460
276.12	Hyposmolality and/or hyponatremia	Total	0.71	3471	487225
276.12	Hyposmolality and/or hyponatremia	1	0.55	540	98052
276.12	Hyposmolality and/or hyponatremia	2	0.6	593	97897
276.12	Hyposmolality and/or hyponatremia	3	0.67	664	97728
276.12	Hyposmolality and/or hyponatremia	4	0.74	722	97336
276.12	Hyposmolality and/or hyponatremia	5	0.98	952	96212
362.7	Hereditary retinal dystrophies	Total	0.02	120	481288
362.7	Hereditary retinal dystrophies	1	0.02	22	96404
362.7	Hereditary retinal dystrophies	2	0.03	30	96420
362.7	Hereditary retinal dystrophies	3	0.02	20	96324
362.7	Hereditary retinal dystrophies	4	0.02	17	96319
362.7	Hereditary retinal dystrophies	5	0.03	31	95821
530.6	Diverticulum of esophagus, acquired	Total	0.06	250	442592
530.6	Diverticulum of esophagus, acquired	1	0.04	33	89989
530.6	Diverticulum of esophagus, acquired	2	0.05	42	89373
530.6	Diverticulum of esophagus, acquired	3	0.06	57	88792
530.6	Diverticulum of esophagus, acquired	4	0.06	50	88243
530.6	Diverticulum of esophagus, acquired	5	0.08	68	86195
526.5	Inflammatory conditions of jaw	Total	0.03	163	485832
526.5	Inflammatory conditions of jaw	1	0.02	20	97714
526.5	Inflammatory conditions of jaw	2	0.03	27	97492
526.5	Inflammatory conditions of jaw	3	0.03	33	97384
526.5	Inflammatory conditions of jaw	4	0.03	33	97038
526.5	Inflammatory conditions of jaw	5	0.05	50	96204
755.61	Congenital hip dysplasia and deformity	Total	0.03	148	499270
755.61	Congenital hip dysplasia and deformity	1	0.03	29	99944
755.61	Congenital hip dysplasia and deformity	2	0.02	24	99921
755.61	Congenital hip dysplasia and deformity	3	0.02	24	99892
755.61	Congenital hip dysplasia and deformity	4	0.03	28	99853
755.61	Congenital hip dysplasia and deformity	5	0.04	43	99660
379.4	Anomalies of pupillary function	Total	0.02	122	488734
379.4	Anomalies of pupillary function	1	0.02	21	97961
379.4	Anomalies of pupillary function	2	0.02	20	97906
379.4	Anomalies of pupillary function	3	0.02	18	97747
379.4	Anomalies of pupillary function	4	0.03	34	97754
379.4	Anomalies of pupillary function	5	0.03	29	97366
440.0	Atherosclerosis	Total	0.05	252	488142
440.0	Atherosclerosis	1	0.04	36	98218
440.0	Atherosclerosis	2	0.04	42	97975
440.0	Atherosclerosis	3	0.04	44	97834
440.0	Atherosclerosis	4	0.06	61	97532
440.0	Atherosclerosis	5	0.07	69	96583
962.0	Poisoning by hormones and synthetic substitutes	Total	0.05	224	461001
962.0	Poisoning by hormones and synthetic substitutes	1	0.02	23	92824
962.0	Poisoning by hormones and synthetic substitutes	2	0.04	35	92735
962.0	Poisoning by hormones and synthetic substitutes	3	0.03	28	92663
962.0	Poisoning by hormones and synthetic substitutes	4	0.05	47	92099
962.0	Poisoning by hormones and synthetic substitutes	5	0.1	91	90680
275.53	Disorders of phosphorus metabolism	Total	0.08	402	496759
275.53	Disorders of phosphorus metabolism	1	0.06	58	99554
275.53	Disorders of phosphorus metabolism	2	0.06	61	99476
275.53	Disorders of phosphorus metabolism	3	0.08	82	99438
275.53	Disorders of phosphorus metabolism	4	0.08	77	99289
275.53	Disorders of phosphorus metabolism	5	0.13	124	99002
250.13	Type 1 diabetes with ophthalmic manifestations	Total	0.15	704	468659
250.13	Type 1 diabetes with ophthalmic manifestations	1	0.1	100	95653
250.13	Type 1 diabetes with ophthalmic manifestations	2	0.12	115	95052
250.13	Type 1 diabetes with ophthalmic manifestations	3	0.12	114	94382
250.13	Type 1 diabetes with ophthalmic manifestations	4	0.15	143	93367
250.13	Type 1 diabetes with ophthalmic manifestations	5	0.26	232	90205
389.4	Tinnitus	Total	0.17	839	493360
389.4	Tinnitus	1	0.15	147	98839
389.4	Tinnitus	2	0.13	132	98801
389.4	Tinnitus	3	0.17	168	98721
389.4	Tinnitus	4	0.18	176	98716
389.4	Tinnitus	5	0.22	216	98283
573.7	Abnormal results of function study of liver	Total	1.11	5478	486179
573.7	Abnormal results of function study of liver	1	0.96	947	97912
573.7	Abnormal results of function study of liver	2	1.02	1009	97583
573.7	Abnormal results of function study of liver	3	1.06	1045	97458
573.7	Abnormal results of function study of liver	4	1.13	1110	97104
573.7	Abnormal results of function study of liver	5	1.4	1367	96122
327.3	Sleep apnea	Total	1.37	6819	492524
327.3	Sleep apnea	1	0.99	991	98959
327.3	Sleep apnea	2	1.1	1097	98871
327.3	Sleep apnea	3	1.25	1246	98682
327.3	Sleep apnea	4	1.51	1509	98332
327.3	Sleep apnea	5	1.98	1976	97680
587.0	Kidney replaced by transpant	Total	0.11	547	481142
587.0	Kidney replaced by transpant	1	0.09	84	97027
587.0	Kidney replaced by transpant	2	0.08	82	96893
587.0	Kidney replaced by transpant	3	0.1	98	96570
587.0	Kidney replaced by transpant	4	0.13	123	96073
587.0	Kidney replaced by transpant	5	0.17	160	94579
760.0	Back pain	Total	1.79	8936	491492
760.0	Back pain	1	1.46	1461	98678
760.0	Back pain	2	1.51	1517	98618
760.0	Back pain	3	1.66	1659	98453
760.0	Back pain	4	1.88	1879	98203
760.0	Back pain	5	2.42	2420	97540
569.1	Toxic gastroenteritis and colitis	Total	0.07	314	469177
569.1	Toxic gastroenteritis and colitis	1	0.07	63	94583
569.1	Toxic gastroenteritis and colitis	2	0.07	64	94159
569.1	Toxic gastroenteritis and colitis	3	0.08	75	94081
569.1	Toxic gastroenteritis and colitis	4	0.06	54	93648
569.1	Toxic gastroenteritis and colitis	5	0.06	58	92706
428.2	Heart failure NOS	Total	1.41	7014	490466
428.2	Heart failure NOS	1	1.09	1089	98550
428.2	Heart failure NOS	2	1.18	1175	98465
428.2	Heart failure NOS	3	1.26	1253	98307
428.2	Heart failure NOS	4	1.41	1406	98078
428.2	Heart failure NOS	5	2.11	2091	97066
433.12	Cerebral atherosclerosis	Total	0.08	394	485596
433.12	Cerebral atherosclerosis	1	0.05	49	97710
433.12	Cerebral atherosclerosis	2	0.09	86	97508
433.12	Cerebral atherosclerosis	3	0.07	73	97273
433.12	Cerebral atherosclerosis	4	0.08	78	97088
433.12	Cerebral atherosclerosis	5	0.11	108	96017
626.14	Irregular menstrual bleeding	Total	0.97	4534	463077
626.14	Irregular menstrual bleeding	1	0.86	815	93406
626.14	Irregular menstrual bleeding	2	0.93	878	93089
626.14	Irregular menstrual bleeding	3	0.96	898	92696
626.14	Irregular menstrual bleeding	4	1.04	966	92154
626.14	Irregular menstrual bleeding	5	1.05	977	91732
751.21	Cystic kidney disease	Total	0.12	599	497444
751.21	Cystic kidney disease	1	0.1	95	99569
751.21	Cystic kidney disease	2	0.11	105	99582
751.21	Cystic kidney disease	3	0.13	134	99531
751.21	Cystic kidney disease	4	0.13	130	99494
751.21	Cystic kidney disease	5	0.14	135	99268
687.1	Rash and other nonspecific skin eruption	Total	0.66	3249	492407
687.1	Rash and other nonspecific skin eruption	1	0.57	568	98794
687.1	Rash and other nonspecific skin eruption	2	0.55	549	98750
687.1	Rash and other nonspecific skin eruption	3	0.62	613	98603
687.1	Rash and other nonspecific skin eruption	4	0.68	676	98403
687.1	Rash and other nonspecific skin eruption	5	0.85	843	97857
579.0	Other symptoms involving abdomen and pelvis	Total	0.34	1576	466397
579.0	Other symptoms involving abdomen and pelvis	1	0.28	269	94160
579.0	Other symptoms involving abdomen and pelvis	2	0.32	303	93738
579.0	Other symptoms involving abdomen and pelvis	3	0.33	307	93656
579.0	Other symptoms involving abdomen and pelvis	4	0.35	325	93307
579.0	Other symptoms involving abdomen and pelvis	5	0.4	372	91536
738.4	Acquired spondylolisthesis	Total	0.08	395	485349
738.4	Acquired spondylolisthesis	1	0.06	56	97264
738.4	Acquired spondylolisthesis	2	0.08	73	97238
738.4	Acquired spondylolisthesis	3	0.08	82	97073
738.4	Acquired spondylolisthesis	4	0.09	83	96927
738.4	Acquired spondylolisthesis	5	0.1	101	96847
704.0	Diseases of hair and hair follicles	Total	1.33	6622	491981
704.0	Diseases of hair and hair follicles	1	1.17	1170	98681
704.0	Diseases of hair and hair follicles	2	1.24	1240	98551
