PheCode	Phenotype	MinPrev	MaxPrev
960.0	Poisoning by antibiotics	0.76	1.38
596.5	Functional disorders of bladder	0.2	0.44
599.0	Other symptoms/disorders or the urinary system	1.65	2.58
509.5	Respiratory arrest	0.0	0.11
573.3	Hepatomegaly	0.0	0.19
289.9	Abnormality of red blood cells	0.0	0.06
430.1	Subarachnoid hemorrhage	0.06	0.31
782.6	Pallor and flushing	0.0	0.06
726.1	Enthesopathy	1.44	2.39
361.1	Retinal detachment with retinal defect	0.13	0.42
528.41	Cyst of the salivary gland	0.0	0.05
522.5	Periapical abscess	0.2	0.7
564.0	Functional digestive disorders	0.0	0.31
857.0	Mechanical complication of unspecified genitourinary device, implant, and graft	0.2	0.63
270.33	Amyloidosis	0.03	0.11
362.4	Retinal vascular changes and abnomalities	0.18	0.5
401.21	Hypertensive heart disease	0.04	0.33
210.0	Benign neoplasm of lip, oral cavity, and pharynx	0.16	0.34
588.0	Disorders resulting from impaired renal function	0.0	0.08
528.0	Diseases of the oral soft tissues, excluding lesions specific for gingiva and tongue	0.38	0.74
747.13	Congenital anomalies of great vessels	0.14	0.59
592.11	Acute cystitis	0.0	0.07
512.2	Painful respiration	0.0	0.12
174.11	Malignant neoplasm of female breast	1.94	3.48
735.3	Hallux valgus (Bunion)	1.12	2.32
379.3	Aphakia and other disorders of lens	0.28	0.8
721.0	Spondylosis and allied disorders	0.19	0.36
389.2	Conductive hearing loss	0.03	0.15
348.7	Coma	0.07	0.13
